DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-12-27 00:00:00;2;1;1;1;0;0;0;0
2020-12-27 00:15:00;4;2;0;0;0;0;0;0
2020-12-27 00:30:00;1;2;0;0;0;0;0;0
2020-12-27 00:45:00;1;4;1;0;0;0;0;0
2020-12-27 01:00:00;2;2;0;0;0;0;0;0
2020-12-27 01:15:00;0;2;0;0;0;0;0;0
2020-12-27 01:30:00;0;0;1;0;0;0;0;0
2020-12-27 01:45:00;0;0;1;1;0;0;0;0
2020-12-27 02:00:00;2;1;0;1;0;0;0;0
2020-12-27 02:15:00;0;2;0;0;0;0;0;0
2020-12-27 02:30:00;2;2;1;2;0;0;0;0
2020-12-27 02:45:00;0;1;2;2;0;0;0;0
2020-12-27 03:00:00;1;0;2;1;0;0;0;0
2020-12-27 03:15:00;0;0;0;1;0;0;0;0
2020-12-27 03:30:00;2;1;1;0;0;0;0;0
2020-12-27 03:45:00;1;1;0;0;0;0;0;0
2020-12-27 04:00:00;0;6;1;0;0;0;0;0
2020-12-27 04:15:00;4;2;0;0;0;0;0;0
2020-12-27 04:30:00;1;3;0;0;0;0;0;0
2020-12-27 04:45:00;3;3;0;1;0;0;0;0
2020-12-27 05:00:00;1;4;1;0;0;0;0;0
2020-12-27 05:15:00;3;1;0;1;0;0;0;0
2020-12-27 05:30:00;1;3;0;1;0;0;0;0
2020-12-27 05:45:00;4;3;1;1;0;0;0;0
2020-12-27 06:00:00;0;3;1;2;0;0;0;0
2020-12-27 06:15:00;3;2;1;2;0;0;0;0
2020-12-27 06:30:00;0;4;0;0;0;0;0;0
2020-12-27 06:45:00;1;5;0;1;0;0;0;0
2020-12-27 07:00:00;6;6;1;2;0;0;0;0
2020-12-27 07:15:00;5;6;0;1;0;0;0;0
2020-12-27 07:30:00;1;4;0;0;0;0;0;0
2020-12-27 07:45:00;4;8;0;2;0;0;0;0
2020-12-27 08:00:00;3;2;0;0;0;0;0;0
2020-12-27 08:15:00;4;3;2;0;0;0;0;0
2020-12-27 08:30:00;4;3;0;0;0;0;0;0
2020-12-27 08:45:00;3;6;1;0;0;0;0;0
2020-12-27 09:00:00;10;1;1;1;0;0;0;0
2020-12-27 09:15:00;2;8;2;4;0;0;0;0
2020-12-27 09:30:00;10;5;1;1;0;0;0;0
2020-12-27 09:45:00;9;12;0;1;0;0;0;0
2020-12-27 10:00:00;9;5;1;0;0;0;0;0
2020-12-27 10:15:00;4;8;0;0;0;0;0;0
2020-12-27 10:30:00;13;9;1;2;0;0;0;0
2020-12-27 10:45:00;6;22;1;0;0;0;0;0
2020-12-27 11:00:00;14;9;2;2;0;0;0;0
2020-12-27 11:15:00;14;20;0;1;0;0;0;0
2020-12-27 11:30:00;29;11;3;0;0;0;0;0
2020-12-27 11:45:00;17;18;4;1;0;0;0;0
2020-12-27 12:00:00;19;12;1;1;0;0;0;0
2020-12-27 12:15:00;19;17;1;2;0;0;0;0
2020-12-27 12:30:00;20;4;1;1;0;0;0;0
2020-12-27 12:45:00;21;28;3;1;0;0;0;0
2020-12-27 13:00:00;17;11;1;1;0;0;0;0
