DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-11-18 00:00:00;5;17;0;3;10;3;1;2;0;0;0;0;0;0
2019-11-18 00:15:00;6;12;0;2;3;0;1;3;1;0;0;0;0;0
2019-11-18 00:30:00;7;9;0;5;7;1;2;2;1;0;0;0;0;0
2019-11-18 00:45:00;6;8;0;4;6;0;1;4;0;0;0;0;0;0
2019-11-18 01:00:00;3;11;0;1;3;0;1;2;0;0;0;0;0;0
2019-11-18 01:15:00;5;6;0;2;3;0;0;0;0;0;0;0;0;0
2019-11-18 01:30:00;5;5;0;3;6;1;0;1;0;0;0;0;0;0
2019-11-18 01:45:00;2;2;0;6;7;2;0;0;0;0;0;0;0;0
2019-11-18 02:00:00;1;7;0;2;6;0;0;0;0;0;0;0;0;0
2019-11-18 02:15:00;0;4;0;7;8;0;0;0;0;0;0;0;0;0
2019-11-18 02:30:00;2;4;0;5;5;0;0;0;0;0;0;0;0;0
2019-11-18 02:45:00;4;5;0;5;5;0;0;0;0;0;0;0;0;0
2019-11-18 03:00:00;2;5;0;1;3;2;0;0;0;0;0;0;0;0
2019-11-18 03:15:00;2;1;0;3;2;0;0;1;0;0;0;0;0;0
2019-11-18 03:30:00;3;3;0;5;3;0;0;0;0;0;0;0;0;0
2019-11-18 03:45:00;8;6;0;1;7;0;0;0;0;0;0;0;0;0
2019-11-18 04:00:00;5;9;0;6;13;0;0;0;0;0;0;0;0;0
2019-11-18 04:15:00;6;14;0;11;18;1;0;1;0;0;0;0;0;0
2019-11-18 04:30:00;15;12;0;7;20;2;0;0;0;0;0;0;0;0
2019-11-18 04:45:00;28;23;0;8;19;4;1;2;1;0;0;0;0;0
2019-11-18 05:00:00;49;58;0;25;36;1;1;1;0;0;1;0;0;0
2019-11-18 05:15:00;103;119;0;29;58;3;5;3;0;0;0;0;0;0
2019-11-18 05:30:00;113;147;0;43;59;4;2;3;0;1;0;0;0;0
2019-11-18 05:45:00;113;133;0;36;50;11;3;4;3;1;0;0;0;0
2019-11-18 06:00:00;98;110;1;49;68;11;4;4;1;2;0;0;0;0
2019-11-18 06:15:00;126;149;0;53;87;31;1;5;5;6;0;0;0;0
2019-11-18 06:30:00;184;199;2;86;99;40;8;15;2;4;0;0;0;0
2019-11-18 06:45:00;177;204;0;83;103;39;5;31;7;2;0;0;0;0
2019-11-18 07:00:00;181;201;1;89;122;58;10;20;6;6;1;1;0;0
2019-11-18 07:15:00;190;205;0;89;108;85;23;34;11;17;0;42;0;0
2019-11-18 07:30:00;184;190;2;139;94;100;36;42;16;26;2;4;0;1
2019-11-18 07:45:00;168;142;1;125;82;102;67;45;8;27;5;3;0;0
2019-11-18 08:00:00;181;179;0;133;93;103;41;35;19;11;0;0;0;0
2019-11-18 08:15:00;173;184;1;122;112;102;18;35;11;26;0;1;0;0
2019-11-18 08:30:00;138;165;2;102;102;96;18;23;11;14;1;0;0;5
2019-11-18 08:45:00;133;185;0;87;107;71;19;31;11;19;0;6;0;0
2019-11-18 09:00:00;139;171;3;77;108;69;16;23;9;14;1;0;0;2
2019-11-18 09:15:00;107;168;1;80;90;39;15;24;11;11;1;1;0;3
2019-11-18 09:30:00;104;163;0;70;89;59;15;25;6;11;4;0;0;0
2019-11-18 09:45:00;103;162;2;81;103;53;23;34;14;13;1;0;0;1
2019-11-18 10:00:00;104;149;1;88;112;53;15;18;9;8;1;0;0;0
2019-11-18 10:15:00;91;146;3;86;108;63;13;26;13;11;3;0;0;1
2019-11-18 10:30:00;94;163;1;103;111;66;24;30;13;7;0;7;0;2
2019-11-18 10:45:00;98;145;3;84;105;69;14;33;17;6;10;1;0;1
2019-11-18 11:00:00;54;105;2;69;65;34;14;20;9;7;0;0;0;0
2019-11-18 11:15:00;58;132;3;81;101;51;14;23;17;11;0;0;0;1
2019-11-18 11:30:00;102;159;3;107;111;62;24;36;9;8;13;0;0;0
2019-11-18 11:45:00;98;122;2;98;117;50;19;31;16;5;2;0;0;3
2019-11-18 12:00:00;106;149;1;100;105;42;23;28;7;3;2;0;0;4
2019-11-18 12:15:00;110;164;1;99;129;54;30;32;16;4;11;1;0;6
2019-11-18 12:30:00;106;152;2;99;108;59;31;44;15;6;0;0;0;0
2019-11-18 12:45:00;119;177;0;100;104;71;12;27;14;14;2;3;0;14
2019-11-18 13:00:00;138;168;1;105;144;58;31;41;22;3;18;0;0;11
2019-11-18 13:15:00;149;179;1;105;126;66;18;31;26;5;8;7;0;4
2019-11-18 13:30:00;140;174;1;120;120;56;23;30;14;11;10;0;0;7
2019-11-18 13:45:00;128;168;0;101;127;63;18;51;13;8;4;5;0;17
2019-11-18 14:00:00;119;156;2;119;120;77;17;35;15;17;8;4;0;3
2019-11-18 14:15:00;87;143;0;133;136;74;14;30;8;9;5;2;5;13
2019-11-18 14:30:00;106;153;2;146;122;117;18;31;15;10;1;0;5;1
2019-11-18 14:45:00;105;154;1;127;105;111;20;26;13;18;3;2;8;33
2019-11-18 15:00:00;116;146;3;121;122;99;25;51;19;7;0;0;0;1
2019-11-18 15:15:00;145;166;0;128;109;88;22;34;9;19;2;0;11;0
2019-11-18 15:30:00;135;165;2;112;108;123;29;43;11;8;4;3;5;2
2019-11-18 15:45:00;130;162;2;108;104;124;22;33;14;7;5;0;3;5
2019-11-18 16:00:00;132;152;1;126;97;115;33;43;17;11;4;0;5;2
2019-11-18 16:15:00;152;169;0;117;114;97;23;50;17;11;3;1;13;2
2019-11-18 16:30:00;137;131;0;99;90;106;27;51;15;9;2;2;33;6
2019-11-18 16:45:00;140;155;0;88;80;92;41;46;14;4;3;3;18;1
2019-11-18 17:00:00;137;122;0;93;82;102;41;42;13;6;2;0;16;20
2019-11-18 17:15:00;170;133;0;108;81;108;35;46;13;23;3;2;8;8
2019-11-18 17:30:00;162;122;1;116;96;103;40;37;21;11;9;2;22;1
2019-11-18 17:45:00;130;172;0;124;100;107;34;43;21;7;0;1;2;0
2019-11-18 18:00:00;126;158;0;123;104;112;25;39;12;7;0;2;9;0
2019-11-18 18:15:00;106;159;0;120;110;83;13;37;13;4;5;2;4;0
2019-11-18 18:30:00;96;133;0;108;116;78;21;37;11;7;0;4;2;2
2019-11-18 18:45:00;83;132;0;96;103;66;22;32;9;11;0;1;2;0
2019-11-18 19:00:00;86;137;0;102;104;56;20;23;9;11;2;21;4;0
2019-11-18 19:15:00;80;120;2;90;92;53;11;22;9;8;0;0;3;3
2019-11-18 19:30:00;63;87;0;80;83;49;15;25;10;9;1;14;0;0
2019-11-18 19:45:00;69;96;0;73;90;37;14;23;9;5;2;0;10;2
2019-11-18 20:00:00;60;99;0;79;85;30;10;32;16;4;8;2;9;1
2019-11-18 20:15:00;53;97;1;65;83;32;15;30;10;4;0;0;0;0
2019-11-18 20:30:00;46;91;1;59;74;21;10;22;5;6;2;0;1;0
2019-11-18 20:45:00;60;101;0;27;40;21;9;18;7;0;4;0;0;0
2019-11-18 21:00:00;76;106;0;45;52;18;5;17;6;1;16;0;0;0
2019-11-18 21:15:00;74;91;0;41;64;13;6;11;5;1;1;0;0;0
2019-11-18 21:30:00;58;90;1;31;40;11;4;15;3;2;5;0;0;0
2019-11-18 21:45:00;36;61;0;59;78;10;11;20;3;2;0;0;3;0
2019-11-18 22:00:00;25;50;0;98;119;17;7;18;8;0;0;0;0;0
2019-11-18 22:15:00;28;45;1;65;76;17;6;10;5;0;0;0;0;0
2019-11-18 22:30:00;26;48;0;32;42;6;6;13;2;1;0;0;0;0
2019-11-18 22:45:00;22;31;0;28;37;12;6;9;5;2;4;0;0;0
2019-11-18 23:00:00;17;24;0;22;34;5;4;3;1;0;0;0;0;0
2019-11-18 23:15:00;10;13;0;11;14;3;3;5;2;0;0;0;0;0
2019-11-18 23:30:00;11;20;0;15;18;4;3;2;1;0;0;0;0;0
2019-11-18 23:45:00;13;15;0;9;11;5;1;1;0;0;0;0;0;0
