DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-07-18 00:00:00;14;5;30;12;0;0;0;0;0;0;0;0
2020-07-18 00:15:00;31;17;35;18;0;0;0;0;0;0;0;0
2020-07-18 00:30:00;17;6;20;11;0;0;0;0;0;0;0;0
2020-07-18 00:45:00;15;10;12;11;0;0;0;0;0;0;0;0
2020-07-18 01:00:00;21;3;19;15;0;0;0;0;0;0;0;0
2020-07-18 01:15:00;16;8;9;6;0;0;0;0;0;0;0;0
2020-07-18 01:30:00;14;4;10;5;0;0;0;0;0;0;0;0
2020-07-18 01:45:00;10;3;8;12;0;0;0;0;0;0;0;0
2020-07-18 02:00:00;12;5;11;7;0;0;0;0;0;0;0;0
2020-07-18 02:15:00;10;4;14;7;0;0;0;0;0;0;0;0
2020-07-18 02:30:00;7;2;10;13;0;0;0;0;0;0;0;0
2020-07-18 02:45:00;13;4;7;7;0;0;0;0;0;0;0;0
2020-07-18 03:00:00;7;4;7;2;0;0;0;0;0;0;0;0
2020-07-18 03:15:00;9;3;4;5;0;0;0;0;0;0;0;0
2020-07-18 03:30:00;4;3;5;4;0;0;0;0;0;0;0;0
2020-07-18 03:45:00;4;1;7;4;0;0;0;0;0;0;0;0
2020-07-18 04:00:00;2;0;3;2;0;0;0;0;0;0;0;0
2020-07-18 04:15:00;5;2;6;7;0;0;0;0;0;0;0;0
2020-07-18 04:30:00;9;2;10;2;0;0;0;0;0;0;0;0
2020-07-18 04:45:00;7;1;7;5;0;0;0;0;0;0;0;0
2020-07-18 05:00:00;11;1;4;2;0;0;0;0;0;0;0;0
2020-07-18 05:15:00;21;7;9;8;0;0;0;0;0;0;0;0
2020-07-18 05:30:00;25;10;11;8;0;0;0;0;0;0;0;0
2020-07-18 05:45:00;28;11;19;8;0;0;0;0;0;0;0;0
2020-07-18 06:00:00;18;9;16;9;0;0;0;0;0;0;0;0
2020-07-18 06:15:00;28;17;18;16;0;0;0;0;0;0;0;0
2020-07-18 06:30:00;28;11;20;16;0;0;0;0;0;0;0;0
2020-07-18 06:45:00;15;13;17;17;0;0;0;0;0;0;0;0
2020-07-18 07:00:00;31;10;20;18;3;0;0;0;0;0;0;0
2020-07-18 07:15:00;29;12;27;19;0;0;0;0;2;0;0;0
2020-07-18 07:30:00;45;19;30;20;1;0;0;0;0;4;0;0
2020-07-18 07:45:00;48;17;30;29;1;0;0;0;2;0;0;0
2020-07-18 08:00:00;50;23;31;21;0;0;0;0;1;2;0;0
2020-07-18 08:15:00;55;35;40;33;1;6;0;0;6;0;0;0
2020-07-18 08:30:00;70;27;44;37;0;0;0;0;3;0;0;0
2020-07-18 08:45:00;78;45;49;40;6;1;2;8;0;2;0;2
2020-07-18 09:00:00;78;31;47;39;0;0;0;0;1;0;0;0
2020-07-18 09:15:00;98;39;61;53;0;0;0;0;2;2;0;0
2020-07-18 09:30:00;91;48;60;55;1;7;0;0;11;3;0;0
2020-07-18 09:45:00;101;61;80;70;0;3;0;0;1;10;0;0
