DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-07-17 00:00:00;0;8;4;0;3;10;1;11;4;1;4;3;3
2020-07-17 00:15:00;0;9;6;3;5;2;1;11;5;1;6;5;1
2020-07-17 00:30:00;0;3;2;2;3;6;2;5;4;1;6;3;1
2020-07-17 00:45:00;0;6;3;0;4;10;3;2;2;0;2;2;1
2020-07-17 01:00:00;0;7;3;0;3;10;7;4;2;1;3;3;1
2020-07-17 01:15:00;0;2;1;1;2;3;2;7;5;0;2;1;2
2020-07-17 01:30:00;0;1;1;0;0;5;1;5;2;0;3;2;1
2020-07-17 01:45:00;0;3;0;1;2;3;0;3;3;0;1;3;2
2020-07-17 02:00:00;0;2;1;1;1;6;0;3;0;1;3;1;1
2020-07-17 02:15:00;0;3;4;0;4;3;1;3;0;2;4;4;2
2020-07-17 02:30:00;0;2;0;0;4;3;0;5;2;1;3;5;1
2020-07-17 02:45:00;0;1;1;0;1;4;1;3;1;0;0;1;1
2020-07-17 03:00:00;0;3;1;0;1;3;1;1;1;1;2;2;2
2020-07-17 03:15:00;0;2;2;0;1;3;0;1;1;0;2;1;2
2020-07-17 03:30:00;0;2;0;0;1;0;1;0;0;0;2;2;1
2020-07-17 03:45:00;0;4;1;0;2;3;0;2;1;0;2;0;1
2020-07-17 04:00:00;0;1;2;0;2;3;1;2;0;0;4;6;1
2020-07-17 04:15:00;0;5;2;0;2;6;2;3;1;0;4;3;0
2020-07-17 04:30:00;0;1;5;1;1;5;2;10;1;1;12;8;3
2020-07-17 04:45:00;0;7;4;0;4;10;4;11;6;2;17;14;7
2020-07-17 05:00:00;0;12;8;2;7;15;8;29;18;5;57;64;9
2020-07-17 05:15:00;0;14;7;2;10;21;9;45;37;6;72;80;14
2020-07-17 05:30:00;0;27;13;0;19;51;13;49;36;3;64;79;32
2020-07-17 05:45:00;0;29;21;1;42;74;21;52;37;4;46;58;17
2020-07-17 06:00:00;0;27;22;4;37;66;22;35;38;2;41;45;14
2020-07-17 06:15:00;0;29;17;3;30;56;18;67;67;1;59;67;21
2020-07-17 06:30:00;0;32;39;3;28;44;21;71;73;4;62;67;35
2020-07-17 06:45:00;0;34;20;4;22;57;11;78;92;1;56;61;33
2020-07-17 07:00:00;0;38;27;6;20;41;20;74;102;7;63;47;30
2020-07-17 07:15:00;0;27;28;6;36;62;26;76;99;8;63;74;49
2020-07-17 07:30:00;0;58;55;8;51;64;20;108;122;8;69;77;61
2020-07-17 07:45:00;0;53;45;6;37;67;37;76;86;49;65;71;58
2020-07-17 08:00:00;0;59;47;9;48;69;18;81;72;9;59;58;40
2020-07-17 08:15:00;0;48;49;7;42;48;14;62;68;7;48;62;40
2020-07-17 08:30:00;0;46;41;8;42;59;15;78;83;13;59;94;53
2020-07-17 08:45:00;0;54;46;12;46;61;17;79;70;7;60;70;42
2020-07-17 09:00:00;0;43;42;11;35;55;14;61;31;10;41;39;29
2020-07-17 09:15:00;0;52;34;4;45;57;23;62;54;14;54;46;44
2020-07-17 09:30:00;0;49;45;9;40;56;15;73;40;12;50;60;35
2020-07-17 09:45:00;0;70;51;8;42;51;21;76;54;13;56;59;42
2020-07-17 10:00:00;0;52;45;11;41;58;25;55;30;14;48;31;50
2020-07-17 10:15:00;0;60;52;8;35;62;26;65;47;23;59;53;34
2020-07-17 10:30:00;0;60;37;6;69;64;29;74;50;15;49;45;39
2020-07-17 10:45:00;0;69;64;14;49;65;13;80;56;23;78;65;43
2020-07-17 11:00:00;0;59;50;13;48;59;27;76;55;16;54;53;46
2020-07-17 11:15:00;0;73;55;12;52;77;26;83;58;21;70;57;45
2020-07-17 11:30:00;0;60;58;13;42;58;27;73;44;14;57;57;45
2020-07-17 11:45:00;0;63;43;13;52;61;32;60;36;16;57;57;39
2020-07-17 12:00:00;0;79;79;15;59;76;40;68;48;14;79;79;47
2020-07-17 12:15:00;0;92;95;8;69;92;33;69;48;26;56;54;48
2020-07-17 12:30:00;0;79;90;11;53;86;18;61;37;13;58;67;42
2020-07-17 12:45:00;0;93;86;13;67;85;29;83;52;26;71;78;43
2020-07-17 13:00:00;0;89;101;9;51;75;32;77;47;9;68;80;59
2020-07-17 13:15:00;0;97;104;15;61;79;23;82;67;17;87;93;56
2020-07-17 13:30:00;0;67;97;12;57;82;24;73;62;16;96;128;44
2020-07-17 13:45:00;0;69;90;8;62;81;25;90;66;15;81;96;37
2020-07-17 14:00:00;0;90;83;10;62;79;30;80;66;17;73;85;46
2020-07-17 14:15:00;0;94;112;17;90;95;22;77;51;17;58;51;39
2020-07-17 14:30:00;0;98;110;14;71;134;27;78;48;14;78;80;39
2020-07-17 14:45:00;0;110;120;11;73;98;28;84;70;12;71;60;50
2020-07-17 15:00:00;0;92;84;7;62;85;38;79;65;18;74;62;38
2020-07-17 15:15:00;0;82;83;13;62;92;29;73;53;16;64;61;47
2020-07-17 15:30:00;0;84;82;9;58;78;37;78;58;18;80;79;39
2020-07-17 15:45:00;0;79;79;8;56;68;34;70;50;16;48;59;41
2020-07-17 16:00:00;0;82;84;15;58;81;29;72;68;20;59;61;44
