DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-05-19 00:00:00;10;3;5;3;4;3;1;11;0;0;0;0;0
2020-05-19 00:15:00;11;6;8;5;0;0;1;15;0;0;0;0;0
2020-05-19 00:30:00;5;7;9;7;0;0;0;16;0;0;0;0;0
2020-05-19 00:45:00;11;3;4;2;0;0;1;9;0;0;0;0;0
2020-05-19 01:00:00;6;4;3;1;0;0;0;6;0;0;0;0;0
2020-05-19 01:15:00;9;6;4;4;2;1;1;11;0;0;0;0;0
2020-05-19 01:30:00;5;1;1;0;0;0;0;4;0;0;0;0;0
2020-05-19 01:45:00;4;1;2;1;0;0;1;5;0;0;0;0;0
2020-05-19 02:00:00;9;2;3;1;0;0;0;5;0;0;0;0;0
2020-05-19 02:15:00;10;3;3;1;0;0;0;6;0;0;0;0;0
2020-05-19 02:30:00;8;5;4;4;0;0;2;8;0;0;0;0;0
2020-05-19 02:45:00;5;1;3;2;0;0;0;4;0;0;0;0;0
2020-05-19 03:00:00;3;1;1;1;1;1;0;6;0;0;0;0;0
2020-05-19 03:15:00;6;1;1;0;0;0;0;4;0;0;0;0;0
2020-05-19 03:30:00;6;3;2;1;1;1;0;3;0;0;0;0;0
2020-05-19 03:45:00;6;0;0;0;0;0;0;2;0;0;0;0;0
2020-05-19 04:00:00;7;4;4;0;0;0;1;6;0;0;0;0;0
2020-05-19 04:15:00;10;0;0;0;0;0;0;5;0;0;0;0;0
2020-05-19 04:30:00;11;4;5;1;1;1;1;10;0;0;0;0;0
2020-05-19 04:45:00;11;3;4;1;3;3;2;10;0;0;0;0;0
2020-05-19 05:00:00;18;6;9;6;2;2;4;24;0;0;0;0;0
2020-05-19 05:15:00;37;20;21;15;8;10;10;33;0;0;0;0;0
2020-05-19 05:30:00;53;9;13;2;7;9;10;69;0;0;0;0;0
2020-05-19 05:45:00;45;15;29;7;2;4;5;85;0;0;0;0;0
2020-05-19 06:00:00;69;12;15;10;10;7;7;67;0;0;0;0;0
2020-05-19 06:15:00;79;10;14;11;3;4;8;79;0;0;0;0;0
2020-05-19 06:30:00;103;14;29;10;11;12;16;162;0;0;0;0;0
2020-05-19 06:45:00;110;13;19;12;13;16;14;136;0;4;0;0;0
2020-05-19 07:00:00;133;20;24;19;11;12;5;141;0;2;0;0;0
2020-05-19 07:15:00;166;15;23;19;14;15;18;174;1;0;0;0;0
2020-05-19 07:30:00;160;25;32;23;20;22;23;177;1;2;0;0;0
2020-05-19 07:45:00;165;22;31;22;24;27;28;193;3;2;0;0;0
2020-05-19 08:00:00;136;26;24;25;15;17;18;141;2;0;0;0;0
2020-05-19 08:15:00;133;21;27;16;14;19;11;132;1;1;0;0;0
2020-05-19 08:30:00;139;16;23;18;12;18;16;136;2;1;0;0;0
2020-05-19 08:45:00;122;19;25;17;35;33;20;170;1;1;0;0;0
2020-05-19 09:00:00;136;25;34;24;23;22;24;171;0;1;0;0;0
2020-05-19 09:15:00;141;20;28;24;39;39;19;148;1;0;0;0;0
2020-05-19 09:30:00;153;24;23;20;19;27;18;183;0;0;0;0;0
2020-05-19 09:45:00;143;20;26;18;24;32;21;149;3;0;0;0;0
2020-05-19 10:00:00;127;17;22;15;26;32;14;169;1;0;0;0;0
2020-05-19 10:15:00;168;22;25;18;38;35;3;212;3;0;0;0;0
2020-05-19 10:30:00;166;25;27;18;29;33;143;181;2;1;0;0;0
2020-05-19 10:45:00;160;26;29;24;32;28;1;94;5;2;0;0;0
2020-05-19 11:00:00;206;24;26;24;33;34;11;82;3;2;0;0;0
2020-05-19 11:15:00;149;32;36;29;30;34;14;152;4;1;0;0;0
2020-05-19 11:30:00;155;22;30;20;28;30;22;180;0;1;0;0;0
2020-05-19 11:45:00;151;23;28;26;39;39;12;158;0;3;0;0;0
2020-05-19 12:00:00;121;21;25;19;30;36;3;163;2;1;0;0;0
2020-05-19 12:15:00;163;32;31;22;33;32;6;161;3;0;0;0;0
2020-05-19 12:30:00;165;21;29;25;28;32;2;179;2;1;0;0;0
2020-05-19 12:45:00;158;25;30;26;27;30;13;211;1;3;0;0;0
2020-05-19 13:00:00;171;27;30;25;32;32;18;210;3;0;0;0;0
2020-05-19 13:15:00;150;26;32;25;18;22;20;173;2;2;0;0;0
2020-05-19 13:30:00;149;20;28;21;37;39;30;171;2;4;0;0;0
2020-05-19 13:45:00;151;19;30;22;46;50;15;177;0;4;0;0;0
2020-05-19 14:00:00;162;29;34;25;30;27;12;166;5;2;0;0;0
2020-05-19 14:15:00;161;22;24;23;25;23;15;166;3;2;0;0;0
2020-05-19 14:30:00;166;22;26;19;30;32;12;169;2;1;0;0;0
2020-05-19 14:45:00;163;21;30;21;28;28;14;167;2;3;0;0;0
2020-05-19 15:00:00;163;25;24;18;25;23;27;196;2;3;0;0;0
2020-05-19 15:15:00;173;22;23;19;33;37;12;194;3;1;0;0;0
2020-05-19 15:30:00;191;23;23;19;29;28;12;194;1;3;0;0;0
2020-05-19 15:45:00;193;13;24;12;25;24;20;193;2;1;0;0;0
2020-05-19 16:00:00;190;20;24;18;38;36;16;191;3;0;0;0;0
2020-05-19 16:15:00;192;16;23;17;26;27;13;195;5;0;0;0;0
2020-05-19 16:30:00;186;15;23;21;36;41;13;182;2;3;0;0;0
2020-05-19 16:45:00;166;22;30;13;28;30;31;217;2;1;0;0;0
2020-05-19 17:00:00;181;17;19;10;40;41;10;183;1;2;0;0;0
2020-05-19 17:15:00;195;21;26;19;26;26;12;168;1;1;0;0;0
2020-05-19 17:30:00;112;14;12;8;19;19;11;118;3;0;0;0;0
2020-05-19 17:45:00;95;10;14;5;16;18;6;114;0;0;0;0;0
2020-05-19 18:00:00;169;15;18;17;29;28;9;164;1;0;0;0;0
2020-05-19 18:15:00;164;23;24;12;24;44;8;188;2;1;0;0;0
2020-05-19 18:30:00;146;21;27;17;18;22;8;140;2;1;0;0;0
2020-05-19 18:45:00;143;16;25;12;9;10;12;136;5;0;0;0;0
2020-05-19 19:00:00;129;16;27;15;13;16;6;124;5;0;0;0;0
2020-05-19 19:15:00;118;18;19;15;7;14;10;113;1;0;0;0;0
2020-05-19 19:30:00;121;14;15;3;14;19;6;91;2;0;0;0;0
2020-05-19 19:45:00;99;12;17;8;9;12;3;80;1;0;0;0;0
2020-05-19 20:00:00;102;21;29;14;11;14;7;107;0;0;0;0;0
2020-05-19 20:15:00;90;18;23;8;10;9;9;82;0;0;0;0;0
2020-05-19 20:30:00;59;15;24;12;6;7;3;81;0;1;0;0;0
2020-05-19 20:45:00;53;19;21;8;3;4;8;59;0;0;0;0;0
2020-05-19 21:00:00;65;18;32;8;11;11;0;59;0;0;0;0;0
2020-05-19 21:15:00;39;10;26;10;4;4;2;66;0;0;0;0;0
2020-05-19 21:30:00;51;7;16;8;3;3;1;58;0;0;0;0;0
2020-05-19 21:45:00;41;13;18;11;2;2;3;43;0;0;0;0;0
2020-05-19 22:00:00;49;5;10;1;15;18;3;37;0;0;0;0;0
2020-05-19 22:15:00;37;8;13;10;1;2;3;36;0;0;0;0;0
2020-05-19 22:30:00;36;7;10;4;2;2;1;45;0;0;0;0;0
2020-05-19 22:45:00;19;3;7;2;0;0;0;22;0;0;0;0;0
2020-05-19 23:00:00;29;3;4;0;1;1;0;14;0;0;0;0;0
2020-05-19 23:15:00;16;3;4;2;1;1;1;15;0;0;0;0;0
2020-05-19 23:30:00;8;5;8;2;0;1;0;19;0;0;0;0;0
