DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-06-05 00:00:00;1;0;0;0;0;0;0;0;0;0;4
2020-06-05 00:15:00;3;1;0;0;0;0;0;0;0;0;8
2020-06-05 00:30:00;4;1;0;0;0;0;0;0;0;0;1
2020-06-05 00:45:00;3;1;0;0;0;0;0;0;0;0;3
2020-06-05 01:00:00;3;1;0;1;0;0;0;0;0;0;2
2020-06-05 01:15:00;5;0;0;0;0;0;0;0;0;0;4
2020-06-05 01:30:00;3;2;0;0;0;0;0;0;0;0;5
2020-06-05 01:45:00;4;0;0;0;0;0;0;0;0;0;3
2020-06-05 02:00:00;2;1;1;1;0;0;0;0;0;0;3
2020-06-05 02:15:00;2;0;0;0;0;0;0;0;0;0;2
2020-06-05 02:30:00;3;1;1;1;0;0;0;0;0;2;5
2020-06-05 02:45:00;5;1;2;2;0;0;0;0;0;1;8
2020-06-05 03:00:00;1;0;0;0;0;0;0;0;0;0;6
2020-06-05 03:15:00;4;0;0;0;0;0;0;0;0;1;2
2020-06-05 03:30:00;4;2;0;0;0;1;0;0;0;0;1
2020-06-05 03:45:00;1;1;0;0;0;0;0;0;0;0;4
2020-06-05 04:00:00;4;3;1;1;0;0;0;0;0;0;7
2020-06-05 04:15:00;4;1;0;0;0;0;0;0;0;0;2
2020-06-05 04:30:00;3;0;2;2;0;1;0;0;0;0;11
2020-06-05 04:45:00;15;6;3;3;0;2;0;0;0;4;17
2020-06-05 05:00:00;27;16;9;9;0;1;0;0;0;3;46
2020-06-05 05:15:00;80;53;38;38;2;1;2;0;2;15;102
2020-06-05 05:30:00;73;43;35;35;5;4;5;3;3;33;75
2020-06-05 05:45:00;92;33;87;68;12;9;12;6;20;63;68
2020-06-05 06:00:00;79;20;35;33;15;6;16;4;12;33;65
2020-06-05 06:15:00;41;15;28;30;3;1;3;0;4;18;39
2020-06-05 06:30:00;42;21;35;31;9;2;9;2;4;28;41
2020-06-05 06:45:00;46;15;20;20;7;2;9;2;4;12;39
2020-06-05 07:00:00;51;19;22;23;5;4;5;2;3;25;38
2020-06-05 07:15:00;57;19;21;20;10;3;10;3;6;18;28
2020-06-05 07:30:00;45;6;14;15;10;3;10;1;4;20;29
2020-06-05 07:45:00;46;13;11;11;10;2;12;1;4;15;34
2020-06-05 08:00:00;53;11;13;13;13;3;12;3;6;14;29
2020-06-05 08:15:00;38;5;9;9;8;2;10;2;3;9;23
2020-06-05 08:30:00;41;12;11;13;6;3;6;3;1;9;35
2020-06-05 08:45:00;52;6;3;4;11;2;12;2;3;5;32
2020-06-05 09:00:00;50;15;5;5;6;3;6;3;2;7;30
2020-06-05 09:15:00;49;5;3;4;5;3;7;3;4;3;29
2020-06-05 09:30:00;55;13;4;4;7;1;8;0;5;6;43
2020-06-05 09:45:00;70;9;6;6;9;3;10;1;11;7;30
2020-06-05 10:00:00;40;5;2;2;12;2;13;2;5;8;35
2020-06-05 10:15:00;60;7;1;0;8;4;8;4;4;6;34
2020-06-05 10:30:00;44;14;8;8;9;3;9;2;6;5;44
2020-06-05 10:45:00;52;12;2;3;10;3;10;3;8;8;48
2020-06-05 11:00:00;47;10;4;3;8;4;8;4;8;8;44
2020-06-05 11:15:00;46;8;1;1;14;3;17;3;7;2;49
2020-06-05 11:45:00;52;8;3;3;20;9;21;8;17;5;37
2020-06-05 12:00:00;57;11;4;4;32;25;33;24;62;5;54
2020-06-05 12:15:00;75;19;6;6;24;11;24;12;22;7;59
2020-06-05 12:30:00;53;11;5;5;19;8;18;9;13;5;66
2020-06-05 12:45:00;63;7;4;4;25;11;25;8;10;8;61
2020-06-05 13:00:00;76;14;5;5;18;6;19;6;11;4;60
2020-06-05 13:15:00;65;25;7;7;15;12;17;11;17;5;76
2020-06-05 13:30:00;81;27;13;12;23;10;23;12;23;9;75
2020-06-05 13:45:00;119;32;6;6;40;25;40;25;48;9;102
2020-06-05 14:00:00;111;28;7;7;31;20;30;20;34;7;81
