DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-10-30 00:00:00;8;5;1;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 00:15:00;13;5;1;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 00:30:00;10;8;0;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 00:45:00;10;4;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 01:00:00;10;6;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 01:15:00;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 01:30:00;3;7;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 01:45:00;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 02:00:00;5;2;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 02:15:00;4;3;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 02:30:00;6;7;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 02:45:00;7;5;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 03:00:00;8;8;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 03:15:00;6;4;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 03:30:00;9;8;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 03:45:00;1;2;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 04:00:00;10;6;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 04:15:00;12;7;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 04:30:00;16;13;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 04:45:00;24;19;0;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 05:00:00;67;68;0;8;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 05:15:00;65;69;0;12;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 05:30:00;110;119;0;21;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0
