DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2019-08-27 00:00:00;8;3;1;0;16;4;5;16;8;24;16;8;24;0
2019-08-27 00:15:00;12;5;1;1;14;7;3;20;10;30;20;10;30;0
2019-08-27 00:30:00;10;3;1;1;13;1;3;20;10;30;20;10;30;0
2019-08-27 00:45:00;10;0;6;0;14;3;4;20;10;30;20;10;30;0
2019-08-27 01:00:00;5;2;1;0;8;4;2;26;13;39;26;13;39;0
2019-08-27 01:15:00;5;1;1;1;6;2;1;24;12;36;24;12;36;0
2019-08-27 01:30:00;3;3;4;0;8;2;1;26;13;39;26;13;39;0
2019-08-27 01:45:00;6;1;1;0;13;1;1;26;13;39;26;13;39;0
2019-08-27 02:00:00;2;5;1;0;11;4;3;26;13;39;26;13;39;0
2019-08-27 02:15:00;1;1;1;0;7;2;1;26;13;39;26;13;39;0
2019-08-27 02:30:00;4;4;1;1;7;2;2;26;13;39;26;13;39;0
2019-08-27 02:45:00;2;1;0;0;9;4;0;26;13;39;26;13;39;0
2019-08-27 03:00:00;1;1;0;0;4;3;1;22;11;33;22;11;33;0
2019-08-27 03:15:00;1;4;1;0;7;4;1;26;13;39;26;13;39;0
2019-08-27 03:30:00;3;2;1;0;9;4;1;26;13;39;26;13;39;0
2019-08-27 03:45:00;5;3;1;1;13;4;0;26;13;39;26;13;39;0
2019-08-27 04:00:00;4;2;2;0;14;6;2;26;13;39;26;13;39;0
2019-08-27 04:15:00;2;3;3;2;17;4;2;26;13;39;26;13;39;0
2019-08-27 04:30:00;6;4;3;2;17;3;1;26;13;39;26;13;39;0
2019-08-27 04:45:00;4;11;3;4;13;4;1;24;12;36;24;12;36;0
2019-08-27 05:00:00;20;15;11;7;33;9;5;20;10;30;20;10;30;0
2019-08-27 05:15:00;26;30;23;19;47;10;5;20;10;30;20;10;30;0
2019-08-27 05:30:00;40;44;49;35;53;23;5;20;10;30;20;10;30;0
2019-08-27 05:45:00;47;37;30;24;83;30;18;20;10;30;20;10;30;0
2019-08-27 06:00:00;34;44;43;32;91;36;27;20;10;31;20;10;31;0
2019-08-27 06:15:00;43;52;48;46;86;37;25;20;10;30;20;10;30;0
2019-08-27 06:30:00;83;70;62;63;122;49;24;20;10;30;20;10;30;0
2019-08-27 06:45:00;88;75;54;51;98;57;20;21;11;30;21;11;30;0
2019-08-27 07:00:00;92;62;78;62;90;67;18;20;10;29;20;10;29;0
2019-08-27 07:15:00;98;80;65;63;112;55;31;21;11;30;21;11;30;0
2019-08-27 07:30:00;97;89;65;60;103;47;43;20;10;30;20;10;30;0
2019-08-27 07:45:00;94;77;62;60;107;71;44;20;10;30;20;10;30;0
2019-08-27 08:00:00;94;63;50;44;107;61;33;20;10;30;20;10;30;0
2019-08-27 08:15:00;88;62;44;40;86;52;44;20;10;30;20;10;30;0
2019-08-27 08:30:00;106;81;59;44;104;71;42;20;10;30;20;10;30;0
2019-08-27 08:45:00;96;82;41;53;120;58;54;20;10;30;20;10;30;0
2019-08-27 09:00:00;89;64;43;31;102;57;49;20;10;30;20;10;30;0
2019-08-27 09:15:00;75;56;43;26;91;43;45;20;10;30;20;10;30;0
2019-08-27 09:30:00;92;66;36;28;108;46;44;20;10;30;20;10;30;0
2019-08-27 09:45:00;68;58;34;24;114;41;56;20;10;30;20;10;30;0
2019-08-27 10:00:00;85;55;30;21;102;41;57;20;10;30;20;10;30;0
2019-08-27 10:15:00;81;62;36;31;114;46;69;20;10;30;20;10;30;0
2019-08-27 10:30:00;77;68;40;26;110;37;45;20;10;30;20;10;30;0
2019-08-27 10:45:00;97;51;40;19;109;57;59;20;10;30;20;10;30;0
2019-08-27 11:00:00;87;57;40;26;108;37;63;20;10;30;20;10;30;0
2019-08-27 11:15:00;87;57;28;22;105;39;69;20;10;30;20;10;30;0
2019-08-27 11:30:00;90;54;31;20;118;57;62;18;9;28;18;9;28;0
2019-08-27 11:45:00;93;47;25;21;109;49;75;21;11;29;21;11;29;0
2019-08-27 12:00:00;105;56;37;31;118;52;77;20;10;30;20;10;30;0
2019-08-27 12:15:00;90;38;34;26;126;41;69;20;10;30;20;10;30;0
2019-08-27 12:30:00;88;36;28;22;120;38;63;20;10;30;20;10;30;0
2019-08-27 12:45:00;78;49;35;27;101;48;59;20;10;30;20;10;30;0
2019-08-27 13:00:00;113;43;30;28;120;37;65;20;10;30;20;10;30;0
2019-08-27 13:15:00;106;62;38;31;135;49;63;20;10;30;20;10;30;0
2019-08-27 13:30:00;88;71;30;25;109;55;71;20;10;30;20;10;30;0
2019-08-27 13:45:00;93;62;37;28;111;74;77;20;10;30;20;10;30;0
2019-08-27 14:00:00;99;55;27;25;135;57;82;20;10;30;20;10;30;0
2019-08-27 14:15:00;103;52;28;28;137;49;88;20;10;30;20;10;30;0
2019-08-27 14:30:00;114;54;24;17;133;70;105;20;10;30;20;10;30;0
2019-08-27 14:45:00;113;60;27;17;131;73;103;20;10;30;20;10;30;0
2019-08-27 15:00:00;108;46;36;26;119;50;78;20;10;30;20;10;30;0
2019-08-27 15:15:00;126;42;32;30;143;72;111;20;10;30;20;10;30;0
2019-08-27 15:30:00;112;50;37;30;127;57;92;20;10;30;20;10;30;0
2019-08-27 15:45:00;118;51;32;21;141;73;112;21;11;30;21;11;30;0
2019-08-27 16:00:00;113;47;28;20;134;70;111;18;9;27;18;9;27;0
2019-08-27 16:15:00;130;54;30;24;146;76;143;20;10;30;20;10;30;0
2019-08-27 16:30:00;126;56;30;22;155;69;128;20;10;30;20;10;30;0
2019-08-27 16:45:00;123;56;30;19;151;66;124;20;10;30;20;10;30;0
2019-08-27 17:00:00;150;56;42;39;159;87;128;20;10;30;20;10;30;0
2019-08-27 17:15:00;139;49;27;19;150;72;108;21;11;30;21;11;30;0
2019-08-27 17:30:00;126;63;38;27;144;68;111;20;10;30;20;10;30;0
2019-08-27 17:45:00;141;57;34;26;148;68;120;20;10;30;20;10;30;0
2019-08-27 18:00:00;106;46;26;15;120;47;93;16;8;24;16;8;24;0
2019-08-27 18:15:00;118;54;42;22;150;66;85;21;11;30;21;11;30;0
2019-08-27 18:30:00;106;44;29;25;128;65;75;20;10;30;20;10;30;0
2019-08-27 18:45:00;114;49;33;22;133;63;88;20;10;30;20;10;30;0
2019-08-27 19:00:00;87;34;37;19;105;36;99;18;9;27;18;9;27;0
2019-08-27 19:15:00;88;31;32;21;111;43;60;20;10;30;20;10;30;0
2019-08-27 19:30:00;63;36;25;21;87;27;60;20;10;30;20;10;30;0
2019-08-27 19:45:00;70;44;24;17;100;46;57;20;10;30;20;10;30;0
2019-08-27 20:00:00;53;27;20;10;105;48;57;18;9;27;18;9;27;0
2019-08-27 20:15:00;70;31;18;15;110;42;70;20;10;30;20;10;30;0
2019-08-27 20:30:00;63;22;21;8;109;37;47;20;10;30;20;10;30;0
2019-08-27 20:45:00;53;32;23;12;87;39;50;20;10;30;20;10;30;0
2019-08-27 21:00:00;42;23;19;16;76;39;43;18;9;27;18;9;27;0
2019-08-27 21:15:00;40;31;22;13;78;25;34;20;10;30;20;10;30;0
2019-08-27 21:30:00;53;20;11;6;76;28;28;20;10;30;20;10;30;0
2019-08-27 21:45:00;46;21;11;9;92;27;60;20;10;30;20;10;30;0
2019-08-27 22:00:00;35;6;6;2;77;24;53;18;9;27;18;9;27;0
2019-08-27 22:15:00;47;9;7;3;73;34;50;20;10;30;20;10;30;0
2019-08-27 22:30:00;34;6;9;5;65;22;30;20;10;30;20;10;30;0
2019-08-27 22:45:00;26;9;5;4;43;16;20;20;10;30;20;10;30;0
2019-08-27 23:00:00;19;11;7;2;42;15;17;18;9;27;18;9;27;0
2019-08-27 23:15:00;17;0;6;3;39;20;14;20;10;30;20;10;30;0
2019-08-27 23:30:00;15;5;3;1;25;7;6;20;10;30;20;10;30;0
2019-08-27 23:45:00;6;5;2;0;22;7;7;20;10;30;20;10;30;0
