DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-08-01 00:00:00;8;0;1;8;10
2020-08-01 00:15:00;9;5;10;6;5
2020-08-01 00:30:00;11;2;7;11;6
2020-08-01 00:45:00;8;0;0;3;5
2020-08-01 01:00:00;3;0;0;6;5
2020-08-01 01:15:00;4;1;0;7;4
2020-08-01 01:30:00;3;0;1;5;6
2020-08-01 01:45:00;2;1;0;2;6
2020-08-01 02:00:00;0;0;0;8;4
2020-08-01 02:15:00;3;0;1;0;1
2020-08-01 02:30:00;2;0;0;6;1
2020-08-01 02:45:00;4;0;1;3;3
2020-08-01 03:00:00;3;1;1;2;1
2020-08-01 03:15:00;2;1;2;7;0
2020-08-01 03:30:00;4;2;2;3;1
2020-08-01 03:45:00;0;0;0;0;2
2020-08-01 04:00:00;3;0;2;4;2
2020-08-01 04:15:00;0;0;0;4;4
2020-08-01 04:30:00;3;0;0;0;0
2020-08-01 04:45:00;1;0;0;1;4
2020-08-01 05:00:00;8;2;1;4;2
2020-08-01 05:15:00;1;2;2;4;2
2020-08-01 05:30:00;2;2;5;6;2
2020-08-01 05:45:00;5;6;2;5;7
2020-08-01 06:00:00;6;4;1;4;4
2020-08-01 06:15:00;8;5;4;6;2
2020-08-01 06:30:00;6;6;1;11;7
2020-08-01 06:45:00;15;8;5;10;7
2020-08-01 07:00:00;11;14;4;14;9
2020-08-01 07:15:00;15;4;6;10;9
2020-08-01 07:30:00;17;17;3;16;22
2020-08-01 07:45:00;17;12;12;23;16
2020-08-01 08:00:00;26;16;6;14;21
2020-08-01 08:15:00;19;8;8;15;35
2020-08-01 08:30:00;22;14;8;16;29
2020-08-01 08:45:00;25;14;10;22;36
2020-08-01 09:00:00;26;20;10;21;28
2020-08-01 09:15:00;31;16;16;25;36
2020-08-01 09:30:00;45;14;15;24;48
2020-08-01 09:45:00;40;18;21;28;46
2020-08-01 10:00:00;33;25;13;25;39
2020-08-01 10:15:00;29;16;16;37;53
2020-08-01 10:30:00;43;24;18;36;55
2020-08-01 10:45:00;34;18;20;17;54
2020-08-01 11:00:00;38;20;26;25;43
2020-08-01 11:15:00;29;20;20;22;58
2020-08-01 11:30:00;27;17;19;24;59
2020-08-01 11:45:00;25;20;22;29;63
2020-08-01 12:00:00;34;18;20;28;46
2020-08-01 12:15:00;18;11;15;25;51
2020-08-01 12:30:00;30;19;24;32;40
2020-08-01 12:45:00;38;10;26;23;54
2020-08-01 13:00:00;35;8;23;31;45
2020-08-01 13:15:00;28;10;18;23;48
2020-08-01 13:30:00;35;10;12;27;60
2020-08-01 13:45:00;29;6;21;31;29
2020-08-01 14:00:00;33;12;16;28;49
2020-08-01 14:15:00;30;7;10;23;38
2020-08-01 14:30:00;22;6;14;17;40
2020-08-01 14:45:00;35;10;16;19;44
2020-08-01 15:00:00;29;10;17;15;36
2020-08-01 15:15:00;26;6;10;13;29
2020-08-01 15:30:00;27;10;19;24;34
2020-08-01 15:45:00;26;4;14;23;33
2020-08-01 16:00:00;37;7;18;25;38
2020-08-01 16:15:00;26;8;11;11;38
2020-08-01 16:30:00;28;7;9;14;46
2020-08-01 16:45:00;24;6;12;25;39
2020-08-01 17:00:00;39;12;9;11;48
2020-08-01 17:15:00;32;4;6;20;31
2020-08-01 17:30:00;23;6;6;15;28
2020-08-01 17:45:00;47;12;11;26;57
2020-08-01 18:00:00;40;9;12;16;37
2020-08-01 18:15:00;32;6;6;21;34
2020-08-01 18:30:00;26;10;9;17;55
2020-08-01 18:45:00;28;10;11;13;33
2020-08-01 19:00:00;30;12;9;20;47
2020-08-01 19:15:00;20;6;10;20;40
2020-08-01 19:30:00;24;5;4;17;36
2020-08-01 19:45:00;42;13;6;24;47
2020-08-01 20:00:00;28;9;10;10;29
2020-08-01 20:15:00;36;7;12;13;31
2020-08-01 20:30:00;29;3;4;9;32
2020-08-01 20:45:00;20;9;5;16;18
2020-08-01 21:00:00;21;12;9;28;21
2020-08-01 21:15:00;14;2;7;14;27
2020-08-01 21:30:00;29;4;7;15;25
2020-08-01 21:45:00;17;2;6;13;20
2020-08-01 22:00:00;29;9;8;16;25
2020-08-01 22:15:00;30;3;14;24;38
2020-08-01 22:30:00;19;4;9;9;23
2020-08-01 22:45:00;16;7;6;13;18
2020-08-01 23:00:00;19;5;12;12;8
2020-08-01 23:15:00;13;2;7;8;16
2020-08-01 23:30:00;14;2;4;21;18
2020-08-01 23:45:00;21;1;5;8;16
