DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-08-28 00:00:00;8;3;6;3;2;2;1;19;0;0;0;0;0
2019-08-28 00:15:00;15;4;9;4;4;4;5;19;0;0;0;0;0
2019-08-28 00:30:00;9;3;6;2;1;1;2;15;0;0;0;0;0
2019-08-28 00:45:00;9;2;5;1;1;0;1;14;0;0;0;0;0
2019-08-28 01:00:00;12;4;5;3;1;2;1;9;0;0;0;0;0
2019-08-28 01:15:00;12;4;4;1;0;0;0;19;0;0;0;0;0
2019-08-28 01:30:00;16;5;6;2;0;0;0;10;0;0;0;0;0
2019-08-28 01:45:00;12;2;2;2;0;0;0;11;0;0;0;0;0
2019-08-28 02:00:00;9;1;2;1;1;1;0;2;0;0;0;0;0
2019-08-28 02:15:00;5;2;3;3;0;0;0;8;0;0;0;0;0
2019-08-28 02:30:00;11;4;3;0;1;1;0;7;0;0;0;0;0
2019-08-28 02:45:00;13;4;6;7;0;0;0;6;0;0;0;0;0
2019-08-28 03:00:00;10;4;4;2;0;0;0;8;0;0;0;0;0
2019-08-28 03:15:00;11;6;5;4;0;0;1;2;0;0;0;0;0
2019-08-28 03:30:00;7;0;1;0;0;0;0;2;0;0;0;0;0
2019-08-28 03:45:00;7;2;4;1;0;0;1;10;0;0;0;0;0
2019-08-28 04:00:00;11;2;0;0;1;1;0;4;0;0;0;0;0
2019-08-28 04:15:00;12;2;4;2;0;0;0;10;0;0;0;0;0
2019-08-28 04:30:00;7;3;4;3;0;0;2;7;0;0;0;0;0
2019-08-28 04:45:00;19;7;6;5;1;1;1;12;0;0;0;0;0
2019-08-28 05:00:00;17;9;10;7;4;5;5;15;0;0;0;0;0
2019-08-28 05:15:00;32;10;13;9;4;7;5;28;0;0;0;0;0
2019-08-28 05:30:00;50;9;13;6;4;6;4;56;0;0;0;0;0
2019-08-28 05:45:00;58;16;23;10;8;6;10;98;0;0;0;0;0
2019-08-28 06:00:00;54;11;16;9;2;3;3;70;0;0;0;0;0
2019-08-28 06:15:00;79;10;27;8;7;7;9;107;0;0;0;0;0
