DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-06-26 00:00:00;3;1;0;0;3;4;0;0
2020-06-26 00:15:00;4;5;0;0;1;4;0;0
2020-06-26 00:30:00;1;6;0;0;3;7;0;0
2020-06-26 00:45:00;2;1;0;0;0;1;0;0
2020-06-26 01:00:00;3;5;0;0;0;3;0;0
2020-06-26 01:15:00;3;2;0;0;1;3;0;0
2020-06-26 01:30:00;2;2;0;0;1;5;0;0
2020-06-26 01:45:00;4;3;0;0;1;3;0;0
2020-06-26 02:00:00;4;5;0;0;2;5;0;0
2020-06-26 02:15:00;0;2;0;0;2;3;0;0
2020-06-26 02:30:00;4;4;0;0;0;9;0;0
2020-06-26 02:45:00;0;0;0;0;1;3;0;0
2020-06-26 03:00:00;2;1;0;0;2;3;0;0
2020-06-26 03:15:00;3;4;0;0;0;1;0;0
2020-06-26 03:30:00;1;3;0;0;1;1;0;0
2020-06-26 03:45:00;4;2;0;0;2;4;0;0
2020-06-26 04:00:00;6;4;0;0;0;1;0;0
2020-06-26 04:15:00;3;0;0;0;2;0;0;0
2020-06-26 04:30:00;1;5;0;0;3;11;0;0
2020-06-26 04:45:00;7;5;0;0;4;14;8;0
2020-06-26 05:00:00;9;10;0;0;19;34;16;0
2020-06-26 05:15:00;21;36;2;0;48;103;14;0
2020-06-26 05:30:00;45;45;0;0;61;107;17;9
2020-06-26 05:45:00;69;125;2;0;46;55;8;17
2020-06-26 06:00:00;98;135;3;0;33;33;3;19
2020-06-26 06:15:00;31;72;0;0;33;31;9;4
2020-06-26 06:30:00;38;80;0;0;38;52;29;4
2020-06-26 06:45:00;32;80;0;0;53;65;14;5
2020-06-26 07:00:00;26;62;3;0;26;57;13;5
2020-06-26 07:15:00;38;75;6;0;51;67;13;2
2020-06-26 07:30:00;41;61;3;0;40;55;18;3
2020-06-26 07:45:00;40;60;3;0;49;70;16;0
2020-06-26 08:00:00;38;47;6;0;26;41;8;6
2020-06-26 08:15:00;40;62;6;0;28;37;12;0
2020-06-26 08:30:00;34;40;7;0;25;36;12;1
2020-06-26 08:45:00;32;38;9;0;34;39;5;1
2020-06-26 09:00:00;37;39;6;0;20;25;10;1
2020-06-26 09:15:00;38;44;7;0;24;41;4;0
