DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-05-16 00:00:00;0;15;8;19;8;0;0
2020-05-16 00:15:00;0;12;11;13;10;3;3
2020-05-16 00:30:00;0;6;6;13;9;0;0
2020-05-16 00:45:00;0;15;6;12;9;0;0
2020-05-16 01:00:00;0;11;15;9;3;0;0
2020-05-16 01:15:00;0;7;6;6;7;0;0
2020-05-16 01:30:00;0;8;8;9;3;0;0
2020-05-16 01:45:00;0;6;3;15;10;0;0
2020-05-16 02:00:00;0;4;5;4;4;0;0
2020-05-16 02:15:00;0;7;1;8;2;0;0
2020-05-16 02:30:00;0;7;1;5;2;0;0
2020-05-16 02:45:00;0;0;2;7;1;0;0
2020-05-16 03:00:00;0;3;2;3;3;0;0
2020-05-16 03:15:00;0;4;3;4;2;0;0
2020-05-16 03:30:00;0;1;2;8;2;0;0
2020-05-16 03:45:00;0;3;1;3;4;0;0
2020-05-16 04:00:00;0;2;0;9;4;0;0
2020-05-16 04:15:00;0;1;3;6;2;0;0
2020-05-16 04:30:00;0;8;4;6;7;0;0
2020-05-16 04:45:00;0;8;3;6;7;0;0
2020-05-16 05:00:00;0;12;2;14;9;0;0
2020-05-16 05:15:00;2;12;9;12;11;0;0
2020-05-16 05:30:00;0;25;12;13;6;0;0
2020-05-16 05:45:00;0;18;10;35;27;0;0
2020-05-16 06:00:00;0;13;9;36;32;1;0
2020-05-16 06:15:00;0;21;10;32;26;1;1
2020-05-16 06:30:00;0;34;11;29;18;1;2
2020-05-16 06:45:00;0;27;9;23;16;1;1
2020-05-16 07:00:00;0;13;17;33;26;2;2
2020-05-16 07:15:00;0;40;22;31;22;1;1
2020-05-16 07:30:00;0;31;26;40;19;2;2
2020-05-16 07:45:00;0;43;43;48;27;1;1
2020-05-16 08:00:00;2;39;34;45;30;1;1
2020-05-16 08:15:00;1;51;37;51;40;1;1
2020-05-16 08:30:00;2;54;47;70;65;5;5
2020-05-16 08:45:00;2;63;58;60;69;1;1
2020-05-16 09:00:00;7;68;42;59;56;3;3
2020-05-16 09:15:00;4;72;90;76;47;1;1
2020-05-16 09:30:00;1;62;48;66;50;1;1
2020-05-16 09:45:00;14;104;54;90;102;1;1
2020-05-16 10:00:00;6;76;87;83;74;3;3
2020-05-16 10:15:00;5;105;73;100;82;2;1
2020-05-16 10:30:00;13;99;98;86;81;3;4
2020-05-16 10:45:00;4;104;91;92;97;1;1
2020-05-16 11:00:00;8;79;64;104;91;3;3
2020-05-16 11:15:00;10;123;68;106;88;1;1
2020-05-16 11:30:00;11;102;102;114;104;3;3
2020-05-16 11:45:00;6;108;100;102;121;1;0
2020-05-16 12:00:00;12;97;102;97;107;2;3
2020-05-16 12:15:00;4;108;102;107;99;1;1
2020-05-16 12:30:00;12;86;97;114;96;2;2
2020-05-16 12:45:00;10;95;84;109;101;4;4
2020-05-16 13:00:00;20;111;105;101;112;3;3
2020-05-16 13:15:00;19;117;98;109;102;1;1
2020-05-16 13:30:00;8;98;105;106;109;2;2
2020-05-16 13:45:00;1;100;104;108;101;1;1
2020-05-16 14:00:00;18;112;97;107;110;4;4
2020-05-16 14:15:00;17;105;107;91;87;2;2
2020-05-16 14:30:00;5;109;106;108;93;2;2
2020-05-16 14:45:00;5;99;108;121;105;2;2
2020-05-16 15:00:00;7;93;93;104;103;3;3
2020-05-16 15:15:00;4;100;86;87;101;1;1
2020-05-16 15:30:00;9;84;94;98;111;1;1
2020-05-16 15:45:00;12;78;89;101;97;3;3
2020-05-16 16:00:00;0;87;77;101;86;2;2
2020-05-16 16:15:00;5;78;83;105;105;3;3
2020-05-16 16:30:00;4;74;82;92;88;3;3
2020-05-16 16:45:00;20;86;75;122;108;1;1
2020-05-16 17:00:00;16;85;84;86;100;3;3
2020-05-16 17:15:00;33;83;84;98;106;1;1
2020-05-16 17:30:00;2;86;83;106;96;3;3
2020-05-16 17:45:00;3;74;82;106;92;1;1
2020-05-16 18:00:00;2;104;88;101;106;2;2
2020-05-16 18:15:00;10;78;6;99;91;2;2
2020-05-16 18:30:00;23;72;76;107;117;4;4
2020-05-16 18:45:00;8;72;76;84;89;1;1
2020-05-16 19:00:00;9;64;66;70;76;1;1
2020-05-16 19:15:00;6;71;75;74;63;2;2
2020-05-16 19:30:00;2;69;58;75;52;4;4
2020-05-16 19:45:00;6;72;69;75;48;0;0
2020-05-16 20:00:00;7;64;62;60;50;3;3
2020-05-16 20:15:00;0;42;50;54;57;1;1
2020-05-16 20:30:00;4;43;41;55;50;5;5
2020-05-16 20:45:00;0;34;36;52;43;1;1
2020-05-16 21:00:00;0;38;35;45;17;2;2
2020-05-16 21:15:00;0;30;20;38;22;1;1
2020-05-16 21:30:00;3;24;28;36;36;1;1
2020-05-16 21:45:00;0;28;25;48;20;0;0
2020-05-16 22:00:00;0;35;27;31;18;2;2
2020-05-16 22:15:00;0;28;21;21;32;1;1
2020-05-16 22:30:00;0;28;14;35;13;1;1
2020-05-16 22:45:00;4;20;0;31;18;1;1
2020-05-16 23:00:00;0;19;13;28;19;2;2
2020-05-16 23:15:00;0;18;13;27;18;1;1
2020-05-16 23:30:00;0;20;10;16;16;1;1
2020-05-16 23:45:00;0;25;14;22;12;0;0
