DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-08-20 00:00:00;14;12;0;14;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 00:15:00;16;15;0;13;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 00:30:00;20;15;0;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 00:45:00;13;6;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 01:00:00;4;3;0;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 01:15:00;6;6;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 01:30:00;5;3;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 01:45:00;4;6;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 02:00:00;7;5;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 02:15:00;5;6;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 02:30:00;5;6;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 02:45:00;12;14;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 03:00:00;9;7;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 03:15:00;7;5;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 03:30:00;7;7;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 03:45:00;6;3;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 04:00:00;3;3;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 04:15:00;8;2;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 04:30:00;9;8;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 04:45:00;16;14;0;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 05:00:00;46;30;0;20;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 05:15:00;54;55;0;16;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 05:30:00;69;79;0;20;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 05:45:00;66;76;0;24;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 06:00:00;40;46;0;28;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 06:15:00;86;81;0;19;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 06:30:00;76;81;0;30;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 06:45:00;121;110;0;51;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 07:00:00;78;87;1;42;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 07:15:00;108;112;0;56;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-20 07:30:00;94;93;1;53;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
