DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-02-28 00:00:00;0;0;0;0;0;8;0;0;9;1;0;0;0;0;0;0;0
2020-02-28 00:15:00;0;5;1;0;0;10;0;0;9;0;0;1;0;0;0;0;0
2020-02-28 00:30:00;4;8;4;0;1;10;3;1;9;3;0;1;0;0;0;0;0
2020-02-28 00:45:00;0;7;3;0;0;12;0;0;11;1;1;1;0;0;0;0;0
2020-02-28 01:00:00;0;5;2;0;0;5;0;0;4;0;0;0;0;0;0;0;0
2020-02-28 01:15:00;3;7;4;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-02-28 01:30:00;0;4;1;0;0;3;0;0;3;1;0;0;0;0;0;0;0
2020-02-28 01:45:00;0;4;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-02-28 02:00:00;0;3;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
2020-02-28 02:15:00;1;3;0;0;0;6;0;0;5;0;1;1;0;0;0;0;0
2020-02-28 02:30:00;1;1;1;0;0;3;0;0;3;1;0;0;0;0;0;0;0
2020-02-28 02:45:00;0;3;2;0;0;9;0;0;8;0;0;0;0;0;0;0;0
2020-02-28 03:00:00;1;5;2;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-02-28 03:15:00;0;3;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-02-28 03:30:00;1;3;0;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-02-28 03:45:00;2;2;3;0;0;1;0;0;1;0;0;2;2;0;0;0;0
2020-02-28 04:00:00;2;7;0;0;0;0;2;0;1;0;1;1;0;0;0;0;0
2020-02-28 04:15:00;3;9;5;0;0;7;0;0;7;0;1;1;0;0;0;0;0
2020-02-28 04:30:00;0;3;0;0;0;7;0;0;6;0;0;0;0;0;0;0;0
2020-02-28 04:45:00;0;11;6;0;0;8;0;0;8;1;0;0;0;0;0;0;0
2020-02-28 05:00:00;1;13;6;1;1;11;2;0;12;1;0;2;0;0;0;0;0
2020-02-28 05:15:00;0;20;5;1;1;16;2;0;15;1;0;0;0;0;0;0;0
2020-02-28 05:30:00;6;45;18;2;1;20;2;0;18;2;0;6;0;0;0;0;0
