DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-08-15 00:00:00;11;8;2;1;0;12;4;0;0;0;0
2019-08-15 00:15:00;15;12;2;0;0;9;7;0;0;0;0
2019-08-15 00:30:00;14;7;3;4;0;3;2;0;6;0;0
2019-08-15 00:45:00;16;7;1;5;0;9;2;0;0;0;0
2019-08-15 01:00:00;11;6;6;6;0;5;1;0;0;0;0
2019-08-15 01:15:00;8;4;2;0;0;8;3;0;0;0;0
2019-08-15 01:30:00;13;7;4;3;0;4;5;0;0;0;0
2019-08-15 01:45:00;7;5;1;3;0;9;2;0;0;0;0
2019-08-15 02:00:00;5;5;0;0;0;5;0;0;0;0;0
2019-08-15 02:15:00;6;5;1;1;0;4;4;0;0;0;0
2019-08-15 02:30:00;4;7;2;3;0;1;1;0;0;0;0
2019-08-15 02:45:00;12;3;3;4;0;3;3;0;0;0;0
2019-08-15 03:00:00;8;5;1;7;0;3;0;0;0;0;0
2019-08-15 03:15:00;4;7;2;2;0;3;1;0;0;0;0
2019-08-15 03:30:00;4;3;0;3;0;9;1;0;0;0;0
2019-08-15 03:45:00;14;8;1;2;0;1;3;0;0;0;0
2019-08-15 04:00:00;4;3;1;2;0;5;0;0;0;0;0
2019-08-15 04:15:00;2;2;1;3;0;4;1;0;0;0;0
2019-08-15 04:30:00;6;3;0;1;0;2;0;0;0;0;0
2019-08-15 04:45:00;5;3;1;0;0;2;0;0;0;0;0
2019-08-15 05:00:00;5;3;1;3;0;5;2;0;0;0;0
2019-08-15 05:15:00;11;8;0;4;0;8;0;0;0;0;0
2019-08-15 05:30:00;12;6;1;2;0;11;5;0;0;0;0
2019-08-15 05:45:00;26;11;0;2;0;4;2;0;0;0;0
2019-08-15 06:00:00;21;15;1;10;0;5;0;0;0;0;0
2019-08-15 06:15:00;14;11;1;6;0;7;3;0;0;0;0
2019-08-15 06:30:00;21;12;2;5;0;4;4;0;0;0;0
2019-08-15 06:45:00;19;8;6;7;0;4;2;0;0;0;0
2019-08-15 07:00:00;20;9;3;1;0;3;9;0;0;0;0
2019-08-15 07:15:00;14;16;2;13;0;4;4;2;0;0;0
2019-08-15 07:30:00;14;8;0;5;0;5;1;0;0;0;0
2019-08-15 07:45:00;13;5;4;12;0;15;12;0;0;0;0
2019-08-15 08:00:00;15;12;5;8;0;9;12;0;0;0;0
2019-08-15 08:15:00;23;18;3;12;0;9;8;0;0;0;0
2019-08-15 08:30:00;28;19;1;10;0;6;11;0;0;0;0
