DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-11-01 00:00:00;0;1;0;0;0;0;0;0;0;0;3
2019-11-01 00:15:00;2;0;0;0;0;0;0;0;0;0;3
2019-11-01 00:30:00;0;0;0;0;0;0;0;0;0;0;2
2019-11-01 00:45:00;1;0;0;0;0;1;0;1;0;0;0
2019-11-01 01:00:00;2;2;0;0;0;0;0;0;0;0;1
2019-11-01 01:15:00;5;0;0;0;0;0;0;0;0;0;0
2019-11-01 01:30:00;1;1;0;0;0;0;0;0;0;0;1
2019-11-01 01:45:00;0;0;0;0;0;0;0;0;0;0;1
2019-11-01 02:00:00;1;0;0;0;0;0;0;0;0;1;1
2019-11-01 02:15:00;0;0;0;0;0;0;0;0;0;0;2
2019-11-01 02:30:00;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 02:45:00;0;0;0;0;0;0;0;0;0;0;2
2019-11-01 03:00:00;1;0;0;0;0;0;0;0;0;0;0
2019-11-01 03:15:00;0;0;0;0;0;0;0;0;1;0;1
2019-11-01 03:30:00;1;0;0;0;0;0;0;0;0;0;2
2019-11-01 03:45:00;2;1;0;0;0;0;0;0;0;0;3
2019-11-01 04:00:00;1;0;0;0;0;0;0;0;0;0;1
2019-11-01 04:15:00;0;0;0;0;0;0;0;0;0;0;1
2019-11-01 04:30:00;0;0;0;0;0;0;0;0;0;0;0
2019-11-01 04:45:00;0;0;1;1;0;0;0;0;0;0;1
2019-11-01 05:00:00;2;1;0;0;0;0;0;0;0;1;1
2019-11-01 05:15:00;2;0;0;0;1;0;1;0;2;0;6
2019-11-01 05:30:00;22;1;0;0;2;0;2;0;2;1;4
2019-11-01 05:45:00;22;0;0;0;13;0;12;0;13;0;3
2019-11-01 06:00:00;7;1;1;1;0;2;0;2;8;1;1
2019-11-01 06:15:00;1;0;1;1;0;0;1;0;3;0;0
2019-11-01 06:30:00;0;1;0;0;0;0;0;0;1;0;2
