DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-06-06 00:00:00;14;16;8;1;0;2;0;18;12;7;1;8;12;7;2;7;0
2020-06-06 00:15:00;16;21;5;2;0;0;1;13;14;8;1;11;11;4;7;5;0
2020-06-06 00:30:00;16;20;9;2;1;3;1;12;11;7;2;11;11;5;14;3;0
2020-06-06 00:45:00;10;17;6;1;1;2;1;9;7;7;1;7;14;4;0;2;0
2020-06-06 01:00:00;12;9;4;0;0;1;0;10;10;5;3;8;12;6;0;2;0
2020-06-06 01:15:00;11;13;4;2;0;1;0;7;7;4;2;7;6;2;0;2;0
2020-06-06 01:30:00;11;11;2;1;0;0;2;8;7;2;0;5;12;3;0;1;0
2020-06-06 01:45:00;7;5;3;0;0;0;0;7;2;3;1;6;3;2;1;3;0
2020-06-06 02:00:00;12;12;4;1;0;0;1;4;3;4;0;4;4;2;0;1;0
2020-06-06 02:15:00;7;9;4;0;0;1;2;5;4;2;1;2;6;2;0;2;0
2020-06-06 02:30:00;5;8;2;0;0;0;0;1;4;1;0;5;6;0;0;1;0
2020-06-06 02:45:00;5;6;2;0;0;0;0;8;7;4;1;3;4;1;6;1;0
2020-06-06 03:00:00;3;10;2;0;0;1;0;4;7;2;2;9;5;1;0;0;0
2020-06-06 03:15:00;4;5;1;0;0;0;1;3;3;1;0;1;2;3;0;0;0
2020-06-06 03:30:00;5;1;0;0;0;0;0;4;2;1;0;3;3;2;5;1;0
2020-06-06 03:45:00;7;10;4;0;0;0;0;3;3;1;0;0;1;1;0;0;0
2020-06-06 04:00:00;8;9;1;0;0;0;1;3;1;0;0;2;3;1;0;1;0
2020-06-06 04:15:00;4;5;3;1;0;0;1;3;2;1;1;4;8;0;0;2;0
2020-06-06 04:30:00;9;9;0;0;0;0;0;5;3;2;0;4;5;3;0;1;0
2020-06-06 04:45:00;9;9;4;1;1;0;0;6;5;2;0;3;4;1;0;2;0
2020-06-06 05:00:00;8;10;3;0;0;0;0;4;6;1;1;5;5;2;0;0;0
2020-06-06 05:15:00;6;20;8;1;0;0;0;12;8;3;0;9;6;2;0;1;0
2020-06-06 05:30:00;11;18;11;1;0;0;1;13;16;7;3;12;9;2;3;3;0
2020-06-06 05:45:00;21;21;8;1;0;0;0;23;31;18;3;8;11;2;4;2;0
2020-06-06 06:00:00;18;13;6;0;0;0;0;33;41;27;13;15;9;7;2;3;0
2020-06-06 06:15:00;15;27;9;2;0;1;1;20;26;14;9;15;9;3;4;2;0
2020-06-06 06:30:00;11;25;9;0;0;0;0;13;16;9;3;15;8;8;2;0;0
2020-06-06 06:45:00;14;30;14;4;0;1;0;21;18;8;7;18;9;3;3;5;0
2020-06-06 07:00:00;25;27;7;0;0;1;0;15;19;10;6;14;12;2;0;0;0
2020-06-06 07:15:00;15;25;15;1;0;0;0;24;25;7;5;14;14;3;10;0;0
2020-06-06 07:30:00;31;32;17;3;0;0;0;25;23;11;6;17;17;10;6;2;0
2020-06-06 07:45:00;25;47;27;2;1;0;0;22;20;12;6;19;22;12;13;3;0
2020-06-06 08:00:00;29;29;24;1;0;0;2;22;30;12;5;11;18;8;14;1;0
2020-06-06 08:15:00;32;37;18;5;0;0;0;29;32;19;9;24;22;8;12;8;0
2020-06-06 08:30:00;41;45;30;7;0;1;1;74;35;24;13;34;25;19;4;15;0
2020-06-06 08:45:00;48;58;35;11;0;2;3;29;34;20;15;37;34;23;7;21;0
2020-06-06 09:00:00;65;46;32;8;0;3;3;38;42;18;15;44;25;22;10;17;0
2020-06-06 09:15:00;62;71;45;5;0;2;3;52;47;30;13;34;28;29;8;14;0
2020-06-06 09:30:00;68;69;49;14;0;2;4;53;72;25;17;47;45;31;9;20;0
2020-06-06 09:45:00;88;81;66;20;2;8;9;52;57;31;23;53;37;25;13;28;0
2020-06-06 10:00:00;90;71;57;12;0;7;2;64;77;35;26;55;41;33;7;23;0
2020-06-06 10:15:00;90;91;66;21;4;2;3;62;72;35;23;65;40;35;13;25;0
2020-06-06 10:30:00;71;82;56;14;1;7;9;71;57;36;23;71;47;43;14;33;0
2020-06-06 10:45:00;92;92;65;25;3;3;3;76;75;34;25;63;54;48;17;32;0
2020-06-06 11:00:00;97;83;66;18;1;12;6;51;59;41;33;69;46;39;14;32;0
2020-06-06 11:15:00;85;83;74;18;1;8;14;58;74;39;23;71;56;46;21;29;0
2020-06-06 11:30:00;100;77;61;14;4;7;11;81;78;47;37;88;53;42;14;21;0
2020-06-06 12:00:00;111;78;74;14;2;9;9;74;78;39;28;95;65;55;10;25;0
2020-06-06 12:15:00;95;85;67;11;3;3;7;77;90;52;40;70;63;48;18;28;0
2020-06-06 12:30:00;95;90;82;20;2;12;11;124;76;51;30;71;62;60;12;39;0
2020-06-06 12:45:00;96;85;66;16;0;6;14;93;97;46;26;90;65;49;7;39;0
2020-06-06 13:00:00;94;79;73;17;1;14;8;69;89;50;30;83;56;45;13;28;0
2020-06-06 13:15:00;103;91;69;15;0;6;7;70;82;39;27;78;52;46;47;27;0
2020-06-06 13:30:00;95;80;62;16;0;12;5;75;80;46;30;86;64;48;17;25;0
2020-06-06 13:45:00;102;78;69;20;2;11;7;94;85;41;21;79;56;60;10;27;0
2020-06-06 14:00:00;108;76;52;19;1;11;11;69;69;44;34;86;60;56;20;32;0
2020-06-06 14:15:00;111;70;50;16;0;6;11;58;69;40;24;60;55;38;20;24;0
2020-06-06 14:30:00;114;83;64;18;3;8;10;68;82;46;36;93;52;46;34;29;0
2020-06-06 14:45:00;99;82;75;18;3;13;8;73;85;50;28;81;61;53;14;35;0
2020-06-06 15:00:00;105;90;86;16;2;9;12;89;79;43;39;61;60;58;22;26;0
2020-06-06 15:15:00;101;91;74;19;0;8;13;59;80;48;29;94;66;58;23;36;0
2020-06-06 15:30:00;88;84;67;16;3;11;10;70;84;53;39;74;52;56;8;28;0
