DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-08-06 00:00:00;0;0;0;0;8;12;9;4;0;0;0;0;0;0
2020-08-06 00:15:00;0;0;0;0;4;14;15;4;0;0;0;0;0;0
2020-08-06 00:30:00;0;0;0;0;5;14;13;7;0;0;0;0;0;0
2020-08-06 00:45:00;0;0;0;0;2;7;6;1;0;0;0;0;0;0
2020-08-06 01:00:00;0;0;0;0;3;9;7;2;0;0;0;0;0;0
2020-08-06 01:15:00;0;0;0;0;3;11;7;1;0;0;0;0;0;0
2020-08-06 01:30:00;0;0;0;0;1;6;6;3;0;0;0;0;0;0
2020-08-06 01:45:00;0;0;0;0;1;5;6;3;0;0;0;0;0;0
2020-08-06 02:00:00;0;0;0;0;1;9;9;4;0;0;0;0;0;0
2020-08-06 02:15:00;0;0;0;0;1;5;7;1;0;0;0;0;0;0
2020-08-06 02:30:00;0;0;0;0;2;7;7;2;0;0;0;0;0;0
2020-08-06 02:45:00;0;0;0;0;0;4;1;1;0;0;0;0;0;0
2020-08-06 03:00:00;0;0;0;0;1;2;6;3;0;0;0;0;0;0
2020-08-06 03:15:00;0;0;0;0;0;7;8;2;0;0;0;0;0;0
2020-08-06 03:30:00;0;0;0;0;2;6;2;4;0;0;0;0;0;0
2020-08-06 03:45:00;0;0;0;0;0;5;6;1;0;0;0;0;0;0
2020-08-06 04:00:00;0;0;0;0;0;8;10;2;0;0;0;0;0;0
2020-08-06 04:15:00;0;0;0;0;0;10;9;2;0;0;0;0;0;0
2020-08-06 04:30:00;0;0;0;0;1;8;4;4;0;0;0;0;0;0
2020-08-06 04:45:00;0;0;0;0;2;13;10;4;0;0;0;0;0;0
2020-08-06 05:00:00;0;0;0;0;4;25;17;7;0;0;0;0;0;0
2020-08-06 05:15:00;0;0;0;0;17;18;16;15;0;0;0;0;0;0
2020-08-06 05:30:00;0;0;0;0;14;26;22;13;0;0;0;0;0;0
2020-08-06 05:45:00;0;0;0;0;15;33;20;15;0;0;0;0;0;0
2020-08-06 06:00:00;0;0;0;0;12;31;22;24;0;0;1;0;0;0
2020-08-06 06:15:00;0;0;0;0;23;41;24;20;0;0;0;0;0;0
2020-08-06 06:30:00;0;0;0;0;26;46;27;17;0;0;0;0;0;0
2020-08-06 06:45:00;0;0;0;0;29;57;38;23;0;0;0;0;0;0
2020-08-06 07:00:00;0;0;0;0;33;41;38;30;0;0;0;0;0;0
2020-08-06 07:15:00;0;0;0;0;33;57;43;26;0;0;0;0;0;0
2020-08-06 07:30:00;0;0;0;0;46;70;64;27;0;0;0;0;0;0
2020-08-06 07:45:00;0;0;0;0;31;69;75;33;0;0;0;0;1;0
2020-08-06 08:00:00;0;0;0;0;32;51;59;22;0;0;1;0;0;0
2020-08-06 08:15:00;0;0;0;0;53;77;70;31;0;0;0;0;0;0
2020-08-06 08:30:00;0;0;0;0;45;85;78;34;0;0;5;0;0;0
2020-08-06 08:45:00;0;0;0;0;30;78;69;41;0;0;2;0;0;0
2020-08-06 09:00:00;0;0;0;0;30;72;92;36;0;0;0;1;0;0
2020-08-06 09:15:00;0;0;0;0;22;67;64;30;0;0;1;0;2;0
2020-08-06 09:30:00;0;0;0;0;36;72;78;34;0;0;0;0;0;0
2020-08-06 09:45:00;0;0;0;0;40;88;96;45;0;0;1;0;1;0
2020-08-06 10:00:00;0;0;0;0;38;92;104;39;0;0;1;0;0;0
2020-08-06 10:15:00;0;0;0;0;34;95;97;39;0;0;0;0;1;0
2020-08-06 10:30:00;0;0;0;0;30;80;101;40;0;0;0;0;0;2
2020-08-06 10:45:00;0;0;0;0;35;85;94;31;0;0;0;0;0;1
2020-08-06 11:00:00;0;0;0;0;24;84;108;34;0;0;0;0;3;5
2020-08-06 11:15:00;0;0;0;0;32;96;98;39;0;0;1;0;0;0
2020-08-06 11:30:00;0;0;0;0;35;103;116;43;0;0;0;3;7;0
2020-08-06 11:45:00;0;0;0;0;44;90;90;34;0;0;0;35;0;0
2020-08-06 12:00:00;0;0;0;0;35;86;85;40;0;0;1;0;0;0
2020-08-06 12:15:00;0;0;0;0;40;100;96;37;0;0;0;0;0;0
2020-08-06 12:30:00;0;0;0;0;34;87;104;38;0;0;2;0;0;0
2020-08-06 12:45:00;0;0;0;0;30;99;122;35;0;0;0;0;0;0
2020-08-06 13:00:00;0;0;0;0;32;82;107;36;0;0;0;0;0;0
2020-08-06 13:15:00;0;0;0;0;35;81;104;35;0;0;0;0;0;0
2020-08-06 13:30:00;0;0;0;0;31;90;105;45;0;0;0;0;5;0
2020-08-06 13:45:00;0;0;0;0;30;89;97;39;0;0;0;0;0;0
2020-08-06 14:00:00;0;0;0;0;27;94;105;37;0;0;1;0;0;0
2020-08-06 14:15:00;0;0;0;0;34;91;107;45;0;0;0;0;0;0
2020-08-06 14:30:00;0;0;0;0;41;96;106;39;0;0;0;1;13;0
2020-08-06 14:45:00;0;0;0;0;32;105;123;45;0;0;0;0;1;0
2020-08-06 15:00:00;0;0;0;0;35;100;89;40;0;0;1;0;3;0
2020-08-06 15:15:00;0;0;0;0;33;105;120;29;0;0;0;0;0;0
2020-08-06 15:30:00;0;0;0;0;34;90;119;44;0;0;0;0;0;0
2020-08-06 15:45:00;0;0;0;0;28;94;128;37;0;0;0;0;0;0
2020-08-06 16:00:00;0;0;0;0;35;89;91;37;0;0;6;0;1;0
2020-08-06 16:15:00;0;0;0;0;35;121;130;52;0;0;0;0;0;0
2020-08-06 16:30:00;0;0;0;0;44;107;131;40;0;0;0;0;0;0
2020-08-06 16:45:00;0;0;0;0;37;118;113;47;0;0;0;0;0;0
2020-08-06 17:00:00;0;0;0;0;41;110;116;44;0;0;0;0;0;0
2020-08-06 17:15:00;0;0;0;0;45;115;116;49;0;0;2;5;10;0
2020-08-06 17:30:00;0;0;0;0;29;116;127;39;0;0;0;0;0;0
2020-08-06 17:45:00;0;0;0;0;34;97;129;37;0;0;0;3;5;0
2020-08-06 18:00:00;0;0;0;0;34;111;115;37;0;0;10;0;1;1
2020-08-06 18:15:00;0;0;0;0;39;108;109;32;0;0;3;0;0;0
2020-08-06 18:30:00;0;0;0;0;33;92;104;35;0;0;0;0;0;0
2020-08-06 18:45:00;0;0;0;0;32;89;91;37;0;0;44;0;0;2
2020-08-06 19:00:00;0;0;0;0;22;70;73;25;0;0;0;0;0;0
2020-08-06 19:15:00;0;0;0;0;35;80;83;26;0;0;0;0;15;0
2020-08-06 19:30:00;0;0;0;0;25;64;68;19;0;0;0;0;0;0
2020-08-06 19:45:00;0;0;0;0;14;69;69;27;0;0;3;0;3;5
2020-08-06 20:00:00;0;0;0;0;36;67;50;18;0;0;0;0;0;0
2020-08-06 20:15:00;0;0;0;0;22;80;70;20;0;0;0;0;4;0
2020-08-06 20:30:00;0;0;0;0;21;52;39;15;0;0;0;0;2;0
2020-08-06 20:45:00;0;0;0;0;13;75;50;17;0;0;0;3;1;0
2020-08-06 21:00:00;0;0;0;0;16;53;48;16;0;0;0;0;0;0
2020-08-06 21:15:00;0;0;0;0;10;39;36;10;0;0;0;0;0;0
2020-08-06 21:30:00;0;0;0;0;13;59;57;12;0;0;0;0;1;0
2020-08-06 21:45:00;0;0;0;0;15;41;50;11;0;0;0;0;0;2
2020-08-06 22:00:00;0;0;0;0;6;42;51;21;0;0;0;0;0;0
2020-08-06 22:15:00;0;0;0;0;9;47;34;17;0;0;0;0;0;0
2020-08-06 22:30:00;0;0;0;0;7;32;34;7;0;0;0;0;0;0
2020-08-06 22:45:00;0;0;0;0;5;45;36;7;0;0;0;0;0;0
2020-08-06 23:00:00;0;0;0;0;5;31;27;11;0;0;0;0;0;0
2020-08-06 23:15:00;0;0;0;0;2;30;29;6;0;0;0;0;0;0
2020-08-06 23:30:00;0;0;0;0;8;30;26;12;0;0;0;0;0;0
2020-08-06 23:45:00;0;0;0;0;7;24;11;3;0;0;0;0;0;0
