DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-06-26 00:00:00;9;1;3;0;0;0
2020-06-26 00:15:00;9;0;6;0;0;0
2020-06-26 00:30:00;5;0;8;1;0;0
2020-06-26 00:45:00;3;1;3;1;0;0
2020-06-26 01:00:00;1;0;9;1;0;0
2020-06-26 01:15:00;5;0;3;1;0;0
2020-06-26 01:30:00;3;0;2;0;0;0
2020-06-26 01:45:00;5;0;3;0;0;0
2020-06-26 02:00:00;5;1;3;2;0;0
2020-06-26 02:15:00;2;1;6;3;0;0
2020-06-26 02:30:00;9;1;4;0;0;0
2020-06-26 02:45:00;9;1;6;1;0;0
2020-06-26 03:00:00;5;0;11;0;0;0
2020-06-26 03:15:00;1;0;5;0;0;0
2020-06-26 03:30:00;6;0;4;0;0;0
2020-06-26 03:45:00;4;1;3;1;0;0
2020-06-26 04:00:00;1;0;11;0;0;0
2020-06-26 04:15:00;3;1;6;0;0;0
2020-06-26 04:30:00;6;2;10;1;0;0
2020-06-26 04:45:00;8;1;16;0;0;0
2020-06-26 05:00:00;13;7;60;2;0;0
2020-06-26 05:15:00;34;24;130;2;17;3
2020-06-26 05:30:00;49;39;155;14;12;7
2020-06-26 05:45:00;87;22;101;55;6;9
2020-06-26 06:00:00;93;8;91;69;11;5
2020-06-26 06:15:00;43;21;76;27;19;5
2020-06-26 06:30:00;47;16;118;9;14;9
2020-06-26 06:45:00;60;9;129;5;14;9
2020-06-26 07:00:00;46;4;101;0;9;6
2020-06-26 07:15:00;58;8;124;0;9;22
2020-06-26 07:30:00;87;4;104;0;8;4
2020-06-26 07:45:00;69;6;101;1;3;5
2020-06-26 08:00:00;48;1;76;3;1;5
2020-06-26 08:15:00;52;1;83;1;0;0
2020-06-26 08:30:00;57;0;64;1;0;6
2020-06-26 08:45:00;66;0;63;2;2;0
2020-06-26 09:00:00;43;0;62;1;2;1
2020-06-26 09:15:00;49;2;62;0;0;1
2020-06-26 09:30:00;45;2;50;3;0;10
2020-06-26 09:45:00;55;2;60;2;1;1
2020-06-26 10:00:00;35;4;50;4;1;3
2020-06-26 10:15:00;43;0;55;2;0;0
2020-06-26 10:30:00;50;2;44;1;3;1
2020-06-26 10:45:00;48;1;65;2;0;0
2020-06-26 11:00:00;67;0;75;4;5;0
2020-06-26 11:15:00;49;0;52;3;1;0
2020-06-26 11:30:00;68;1;63;5;2;0
2020-06-26 11:45:00;54;1;44;7;0;4
2020-06-26 12:00:00;79;1;73;28;5;3
2020-06-26 12:15:00;95;5;67;12;7;1
2020-06-26 12:30:00;72;1;73;11;4;0
2020-06-26 12:45:00;66;4;66;9;9;5
2020-06-26 13:00:00;99;5;97;16;14;1
2020-06-26 13:15:00;113;12;107;15;14;6
2020-06-26 13:30:00;77;24;142;13;9;25
2020-06-26 13:45:00;103;30;155;24;16;16
2020-06-26 14:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 14:15:00;124;7;95;87;28;9
2020-06-26 14:30:00;122;4;55;66;13;5
2020-06-26 14:45:00;89;0;65;31;18;9
2020-06-26 15:00:00;109;1;37;22;12;7
2020-06-26 15:15:00;116;1;64;18;14;12
2020-06-26 15:30:00;96;2;49;6;3;3
2020-06-26 15:45:00;74;2;52;6;2;0
2020-06-26 16:00:00;74;1;47;4;1;0
2020-06-26 16:15:00;54;0;64;3;0;0
2020-06-26 16:30:00;63;2;51;5;0;1
2020-06-26 16:45:00;56;1;47;6;0;2
2020-06-26 17:00:00;68;2;45;8;0;0
2020-06-26 17:15:00;67;4;46;4;2;0
2020-06-26 17:30:00;49;1;43;5;6;1
2020-06-26 17:45:00;50;0;55;6;1;1
2020-06-26 18:00:00;56;1;36;4;0;2
2020-06-26 18:15:00;51;0;46;2;1;0
2020-06-26 18:30:00;48;1;35;2;0;0
2020-06-26 18:45:00;35;0;48;5;0;0
2020-06-26 19:00:00;25;1;44;1;0;0
2020-06-26 19:15:00;37;1;33;2;4;0
2020-06-26 19:30:00;33;0;41;3;0;0
2020-06-26 19:45:00;31;0;33;0;0;0
2020-06-26 20:00:00;35;1;38;2;0;0
2020-06-26 20:15:00;19;0;36;0;0;0
2020-06-26 20:30:00;31;2;40;3;0;10
2020-06-26 20:45:00;35;6;66;3;2;0
2020-06-26 21:00:00;50;7;131;3;3;11
2020-06-26 21:15:00;39;33;174;7;20;4
2020-06-26 21:30:00;45;24;104;26;8;10
2020-06-26 21:45:00;83;2;69;81;5;13
2020-06-26 22:00:00;92;3;48;88;16;4
2020-06-26 22:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 22:30:00;22;0;11;10;4;0
2020-06-26 22:45:00;19;0;20;7;0;0
2020-06-26 23:00:00;19;2;13;0;0;1
2020-06-26 23:15:00;17;0;6;0;0;0
2020-06-26 23:30:00;5;0;14;0;0;0
2020-06-26 23:45:00;14;0;14;0;0;0
