DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-12-07 00:00:00;5;1;0;1;0;1;9;2;1;1;0
2020-12-07 00:15:00;4;1;0;0;0;1;8;3;0;0;0
2020-12-07 00:30:00;2;2;0;0;0;0;5;3;0;0;0
2020-12-07 00:45:00;3;1;0;0;0;1;10;1;1;0;0
2020-12-07 01:00:00;5;4;1;1;0;2;6;4;0;2;0
2020-12-07 01:15:00;2;2;2;0;0;0;12;1;0;0;0
2020-12-07 01:30:00;3;3;0;1;1;1;8;0;0;1;0
2020-12-07 01:45:00;3;3;0;0;0;0;3;3;0;0;0
2020-12-07 02:00:00;3;3;0;1;0;1;5;2;0;0;0
2020-12-07 02:15:00;3;1;0;0;0;0;2;2;0;0;0
2020-12-07 02:30:00;1;3;1;0;0;0;10;1;0;0;0
2020-12-07 02:45:00;2;6;0;2;0;2;4;1;0;1;0
2020-12-07 03:00:00;8;3;2;0;0;0;12;1;0;1;0
2020-12-07 03:15:00;5;2;0;0;0;1;5;0;0;0;0
2020-12-07 03:30:00;5;2;0;1;0;1;9;0;0;0;0
2020-12-07 03:45:00;8;2;1;0;0;1;7;1;0;0;0
2020-12-07 04:00:00;4;5;2;2;0;4;14;1;0;1;0
2020-12-07 04:15:00;9;5;3;1;0;1;15;2;1;1;0
2020-12-07 04:30:00;11;11;4;3;0;3;31;11;0;4;0
2020-12-07 04:45:00;24;13;2;1;0;4;41;11;0;1;0
2020-12-07 05:00:00;17;17;7;0;0;1;81;47;0;2;0
2020-12-07 05:15:00;37;24;12;2;1;5;109;88;0;4;0
2020-12-07 05:30:00;61;31;16;11;1;20;114;110;0;3;0
2020-12-07 05:45:00;57;29;19;22;3;31;90;89;1;4;2
2020-12-07 06:00:00;69;30;27;17;3;25;88;88;0;5;0
2020-12-07 06:15:00;57;36;32;30;6;40;102;117;1;10;0
2020-12-07 06:30:00;63;51;34;30;5;40;113;125;2;2;0
2020-12-07 06:45:00;76;43;41;38;13;56;108;117;0;6;1
2020-12-07 07:00:00;62;41;32;59;27;93;101;115;2;7;2
2020-12-07 07:15:00;64;41;44;71;31;90;124;156;1;12;0
2020-12-07 07:30:00;92;43;43;54;23;72;138;156;2;11;0
2020-12-07 07:45:00;99;47;47;43;21;60;124;134;2;14;0
2020-12-07 08:00:00;93;49;46;32;8;44;100;103;2;10;0
2020-12-07 08:15:00;85;41;38;22;6;35;104;113;3;10;0
