DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-12-25 00:00:00;3;1;0;1;0;3;0;0;0;0;0
2020-12-25 00:15:00;3;2;2;2;1;2;1;0;0;0;0
2020-12-25 00:30:00;1;1;0;2;2;1;0;1;2;2;0
2020-12-25 00:45:00;1;1;0;0;0;0;0;0;0;1;0
2020-12-25 01:00:00;0;2;0;0;0;1;0;0;1;0;0
2020-12-25 01:15:00;0;0;0;0;0;2;1;0;0;1;1
2020-12-25 01:30:00;1;0;1;1;0;0;0;0;0;0;0
2020-12-25 01:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:00:00;1;1;0;1;1;1;0;0;0;0;0
2020-12-25 02:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:30:00;1;1;0;0;1;0;0;0;0;0;0
2020-12-25 02:45:00;1;0;0;0;0;0;2;0;0;0;0
2020-12-25 03:00:00;0;1;0;0;0;0;0;0;0;0;0
2020-12-25 03:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:30:00;1;2;0;0;0;2;0;0;0;0;0
2020-12-25 03:45:00;1;1;1;0;1;0;2;0;1;1;0
2020-12-25 04:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 04:15:00;2;4;1;1;0;1;0;0;0;0;0
2020-12-25 04:30:00;0;0;0;1;0;4;0;0;0;1;0
2020-12-25 04:45:00;3;1;0;1;0;1;0;0;0;0;0
2020-12-25 05:00:00;5;0;0;1;2;6;2;0;0;0;0
2020-12-25 05:15:00;3;3;1;0;0;3;1;1;0;1;1
2020-12-25 05:30:00;6;2;1;1;0;7;9;0;2;1;1
2020-12-25 05:45:00;6;2;0;6;4;9;3;0;1;2;1
2020-12-25 06:00:00;10;6;1;8;7;9;4;0;0;1;0
2020-12-25 06:15:00;4;4;3;0;0;7;2;0;0;1;0
2020-12-25 06:30:00;5;2;2;4;3;7;1;1;2;2;0
2020-12-25 06:45:00;6;4;0;3;2;4;3;1;1;1;1
2020-12-25 07:00:00;6;5;2;2;1;5;3;2;2;2;0
2020-12-25 07:15:00;6;7;4;2;0;5;2;1;1;2;0
2020-12-25 07:30:00;4;5;2;3;2;5;1;2;2;2;0
2020-12-25 07:45:00;3;4;1;5;0;6;2;0;1;1;0
2020-12-25 08:00:00;3;2;1;5;1;3;3;1;2;1;0
2020-12-25 08:15:00;7;5;4;7;1;5;0;1;3;4;1
2020-12-25 08:30:00;9;8;2;8;2;11;4;0;6;9;1
2020-12-25 08:45:00;13;9;2;5;3;11;2;3;4;9;3
2020-12-25 09:00:00;9;11;2;4;2;8;6;2;5;4;0
2020-12-25 09:15:00;18;15;5;11;3;10;6;0;1;7;0
2020-12-25 09:30:00;16;9;2;9;5;12;5;2;4;11;3
2020-12-25 09:45:00;21;14;6;9;4;13;7;0;4;9;3
