DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-05-12 00:00:00;5;7;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 00:15:00;12;9;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 00:30:00;9;3;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 00:45:00;8;8;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 01:00:00;6;5;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 01:15:00;5;5;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 01:30:00;8;7;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 01:45:00;16;12;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 02:00:00;8;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 02:15:00;6;6;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 02:30:00;5;6;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 02:45:00;8;4;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 03:00:00;7;3;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 03:15:00;5;2;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 03:30:00;5;6;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 03:45:00;7;3;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 04:00:00;11;4;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 04:15:00;13;5;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 04:30:00;21;8;0;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 04:45:00;19;12;0;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 05:00:00;61;51;0;26;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 05:15:00;66;79;0;30;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 05:30:00;90;110;0;17;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 05:45:00;86;87;0;18;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 06:00:00;55;73;0;26;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 06:15:00;106;100;0;36;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 06:30:00;109;112;0;41;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 06:45:00;134;145;0;59;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 07:00:00;101;109;0;63;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 07:15:00;120;141;0;61;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 07:30:00;128;136;1;64;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 07:45:00;138;153;0;80;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 08:00:00;99;117;1;82;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 08:15:00;93;86;0;65;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 08:30:00;110;92;2;83;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 08:45:00;96;77;0;77;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 09:00:00;95;97;1;72;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 09:15:00;97;79;1;54;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 09:30:00;119;110;2;81;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 09:45:00;99;105;3;86;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 10:00:00;105;78;1;73;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-12 10:15:00;122;112;1;97;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0
