DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-01-23 00:00:00;4;2;0;0;1;0;1;0;0;0;3
2020-01-23 00:15:00;4;0;0;0;0;0;0;0;0;0;4
2020-01-23 00:30:00;1;0;1;1;2;0;2;0;0;0;2
2020-01-23 00:45:00;3;1;0;0;0;0;0;0;0;0;4
2020-01-23 01:00:00;1;1;0;0;0;0;0;0;0;0;3
2020-01-23 01:15:00;5;1;0;0;0;0;0;0;0;0;4
2020-01-23 01:30:00;3;1;0;0;0;0;0;0;0;0;4
2020-01-23 01:45:00;2;2;1;1;0;0;0;0;0;0;2
2020-01-23 02:00:00;4;4;0;0;0;0;0;0;0;0;2
2020-01-23 02:15:00;3;0;0;0;0;0;0;0;0;0;2
2020-01-23 02:30:00;0;0;0;0;0;0;0;0;0;0;7
2020-01-23 02:45:00;7;2;0;0;0;0;0;0;0;0;3
2020-01-23 03:00:00;3;1;0;0;0;0;0;0;0;0;3
2020-01-23 03:15:00;5;2;0;0;0;0;0;0;0;0;7
2020-01-23 03:30:00;2;1;1;1;0;0;0;0;0;1;3
2020-01-23 03:45:00;2;1;1;1;0;0;0;0;0;1;3
2020-01-23 04:00:00;5;1;0;0;0;0;0;0;0;1;3
2020-01-23 04:15:00;14;2;2;2;0;1;0;0;0;1;6
2020-01-23 04:30:00;11;0;0;0;1;1;1;1;0;1;16
2020-01-23 04:45:00;17;7;6;6;0;1;0;0;0;1;17
2020-01-23 05:00:00;39;26;7;7;0;1;0;0;0;5;47
2020-01-23 05:15:00;76;49;35;35;3;2;3;1;1;19;82
2020-01-23 05:30:00;74;38;50;49;6;2;6;1;4;49;50
2020-01-23 05:45:00;91;36;76;78;13;10;13;6;18;81;79
2020-01-23 06:00:00;80;33;60;60;10;5;9;4;11;62;74
2020-01-23 06:15:00;53;18;47;44;5;5;7;4;2;43;62
2020-01-23 06:30:00;65;26;56;57;7;2;7;2;8;47;50
2020-01-23 06:45:00;52;16;37;36;11;2;12;1;8;43;52
2020-01-23 07:00:00;76;30;39;39;9;7;10;6;11;29;42
2020-01-23 07:15:00;68;16;22;22;7;3;7;3;6;29;37
2020-01-23 07:30:00;80;22;23;24;8;6;11;5;6;30;52
2020-01-23 07:45:00;50;17;15;14;10;4;12;5;6;41;35
2020-01-23 08:00:00;79;22;13;15;10;2;14;2;10;35;52
2020-01-23 08:15:00;64;21;10;9;10;4;12;3;11;21;46
2020-01-23 08:30:00;61;15;17;17;8;5;12;3;9;15;36
2020-01-23 08:45:00;59;14;16;16;9;4;9;4;5;15;38
2020-01-23 09:00:00;65;14;12;12;7;7;7;7;8;4;35
2020-01-23 09:15:00;74;10;13;13;8;7;9;6;9;11;27
2020-01-23 09:30:00;55;7;6;6;11;7;12;5;6;6;34
2020-01-23 09:45:00;68;19;6;6;15;5;16;6;17;9;36
2020-01-23 10:00:00;56;7;10;10;18;4;19;3;8;8;36
2020-01-23 10:15:00;45;6;16;16;9;6;10;7;9;7;41
2020-01-23 10:30:00;73;5;5;5;8;3;8;3;13;6;39
2020-01-23 10:45:00;41;5;5;5;15;3;15;1;9;13;37
2020-01-23 11:00:00;43;10;7;8;16;8;17;7;11;9;39
2020-01-23 11:15:00;44;8;9;9;14;5;15;5;9;5;34
2020-01-23 11:30:00;50;10;12;12;20;7;23;6;6;4;41
2020-01-23 11:45:00;40;6;8;7;17;9;17;9;14;6;50
2020-01-23 12:00:00;50;9;6;6;21;13;21;14;24;7;59
2020-01-23 12:15:00;45;8;13;13;14;10;15;9;17;11;47
2020-01-23 12:30:00;52;15;9;9;14;4;16;4;9;8;60
2020-01-23 12:45:00;58;12;7;7;17;12;19;12;23;5;52
2020-01-23 13:00:00;62;16;7;8;17;8;17;8;6;8;58
2020-01-23 13:15:00;78;33;10;10;15;10;16;10;12;16;82
2020-01-23 13:30:00;76;37;11;11;18;11;17;11;16;11;82
2020-01-23 13:45:00;73;24;17;17;38;23;38;23;32;23;92
2020-01-23 14:00:00;97;31;11;12;39;29;41;29;24;16;71
2020-01-23 14:15:00;131;48;3;3;31;30;32;31;44;6;91
2020-01-23 14:30:00;98;32;6;8;36;23;36;23;36;7;80
2020-01-23 14:45:00;68;14;9;9;40;39;41;39;49;11;49
2020-01-23 15:00:00;86;27;7;7;62;51;66;50;53;11;55
2020-01-23 15:15:00;70;23;4;4;82;60;82;60;64;14;60
2020-01-23 15:30:00;79;20;7;7;65;48;66;45;49;6;83
2020-01-23 15:45:00;78;27;8;8;51;52;53;52;50;10;60
2020-01-23 16:00:00;64;16;6;7;58;47;59;48;45;9;73
2020-01-23 16:15:00;67;21;3;3;52;38;52;38;38;6;91
2020-01-23 16:30:00;72;14;5;6;58;43;60;43;33;9;64
2020-01-23 16:45:00;73;13;6;9;57;41;57;39;36;5;79
2020-01-23 17:00:00;57;21;10;7;50;38;49;37;27;8;71
2020-01-23 17:15:00;69;22;4;4;56;38;55;38;37;6;74
2020-01-23 17:30:00;70;26;2;2;34;23;34;24;18;6;58
2020-01-23 17:45:00;71;12;3;3;30;30;32;30;20;4;55
2020-01-23 18:00:00;51;16;4;4;23;9;22;8;13;4;62
2020-01-23 18:15:00;61;7;1;1;31;20;35;21;10;4;44
2020-01-23 18:30:00;50;9;1;1;18;8;17;7;9;2;57
2020-01-23 18:45:00;41;10;0;0;25;16;26;16;8;2;48
2020-01-23 19:00:00;23;2;0;0;13;11;15;10;6;2;41
2020-01-23 19:15:00;37;5;1;1;16;1;16;1;4;1;39
2020-01-23 19:30:00;20;0;2;2;10;1;10;1;7;0;39
2020-01-23 19:45:00;23;3;0;0;6;2;6;2;5;4;34
2020-01-23 20:00:00;14;3;0;0;7;0;6;0;2;1;32
2020-01-23 20:15:00;21;2;0;0;4;0;4;0;1;2;41
2020-01-23 20:30:00;25;4;2;2;3;0;3;0;0;0;20
2020-01-23 20:45:00;24;11;3;3;5;0;5;0;1;3;29
2020-01-23 21:00:00;45;18;2;4;2;1;2;1;2;1;62
2020-01-23 21:15:00;53;29;9;8;2;1;2;0;0;6;84
2020-01-23 21:30:00;89;30;2;2;2;3;2;3;1;3;38
2020-01-23 21:45:00;104;24;1;1;11;7;11;7;8;3;61
2020-01-23 22:00:00;72;18;2;2;11;3;11;3;15;1;77
2020-01-23 22:15:00;18;2;0;0;2;0;2;1;3;1;39
2020-01-23 22:30:00;11;3;1;1;3;0;3;0;5;0;18
2020-01-23 22:45:00;8;3;0;0;1;2;1;1;0;1;15
2020-01-23 23:00:00;7;2;0;0;0;0;0;0;0;0;10
2020-01-23 23:15:00;8;1;0;0;0;0;0;0;0;0;14
2020-01-23 23:30:00;5;4;2;2;3;0;3;0;0;1;7
2020-01-23 23:45:00;1;0;0;0;0;0;0;0;0;0;13
