DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-05-14 00:00:00;0;6;1;8;6;0;0;0;0;0;0;0;0
2020-05-14 00:15:00;0;9;2;14;1;0;0;0;0;0;0;0;0
2020-05-14 00:30:00;1;7;2;6;4;0;0;0;0;0;0;0;0
2020-05-14 00:45:00;0;6;2;7;7;0;0;0;0;0;0;0;0
2020-05-14 01:00:00;0;6;0;4;4;0;0;0;0;0;0;0;0
2020-05-14 01:15:00;0;7;1;8;6;1;0;2;0;0;0;0;0
2020-05-14 01:30:00;0;6;0;3;4;0;0;0;0;0;0;0;0
2020-05-14 01:45:00;0;4;0;5;3;0;0;0;0;0;0;0;0
2020-05-14 02:00:00;0;3;2;6;1;0;0;0;0;0;0;0;0
2020-05-14 02:15:00;0;6;3;7;3;1;0;0;0;0;0;0;0
2020-05-14 02:30:00;0;4;0;6;4;0;0;1;0;0;0;0;0
2020-05-14 02:45:00;0;3;1;5;2;0;0;0;0;0;0;0;0
2020-05-14 03:00:00;0;7;1;2;6;0;0;0;0;0;0;0;0
2020-05-14 03:15:00;0;7;1;8;4;0;0;0;0;0;0;0;0
2020-05-14 03:30:00;1;4;2;7;1;0;0;1;0;0;0;0;0
2020-05-14 03:45:00;0;6;1;4;1;0;0;0;0;0;0;0;0
2020-05-14 04:00:00;0;6;3;2;1;0;0;0;0;0;0;0;0
2020-05-14 04:15:00;1;8;3;1;5;2;0;0;0;0;0;0;0
2020-05-14 04:30:00;0;13;5;17;5;0;1;1;0;0;0;0;0
2020-05-14 04:45:00;2;21;6;17;7;1;1;2;0;0;0;0;0
2020-05-14 05:00:00;0;61;38;64;28;1;1;2;0;0;0;0;0
2020-05-14 05:15:00;2;83;62;99;75;1;2;3;0;0;0;0;0
2020-05-14 05:30:00;1;51;40;106;98;4;0;3;0;0;0;0;0
2020-05-14 05:45:00;10;64;43;92;107;3;1;4;0;0;0;0;0
2020-05-14 06:00:00;12;65;51;75;62;5;5;6;0;0;0;0;0
2020-05-14 06:15:00;5;56;41;89;97;4;8;13;0;0;0;0;0
2020-05-14 06:30:00;13;77;58;124;118;12;4;9;0;0;0;0;0
2020-05-14 06:45:00;12;64;73;110;121;12;8;13;0;0;0;0;0
2020-05-14 07:00:00;14;49;50;103;109;20;5;11;5;0;10;0;0
2020-05-14 07:15:00;29;62;70;98;94;23;3;15;6;0;0;0;0
2020-05-14 07:30:00;32;61;57;97;100;38;12;18;4;0;4;0;0
2020-05-14 07:45:00;37;61;59;116;113;38;9;17;1;0;3;0;0
2020-05-14 08:00:00;25;50;44;98;81;34;12;21;12;0;0;0;0
2020-05-14 08:15:00;29;54;38;60;68;24;16;18;7;0;0;0;0
2020-05-14 08:30:00;22;64;52;76;60;17;16;19;2;2;5;0;0
2020-05-14 08:45:00;24;66;51;73;94;27;15;25;21;0;12;0;0
2020-05-14 09:00:00;23;61;47;64;54;8;21;33;6;0;13;0;0
2020-05-14 09:15:00;28;67;50;68;56;20;9;24;7;0;6;0;0
2020-05-14 09:30:00;36;69;52;69;53;23;16;21;2;0;0;0;0
2020-05-14 09:45:00;35;62;56;79;61;22;23;26;0;0;4;7;0
2020-05-14 10:00:00;41;67;58;69;43;19;20;36;6;0;4;0;0
2020-05-14 10:15:00;34;69;53;78;53;17;23;48;4;0;1;2;0
2020-05-14 10:30:00;39;74;67;73;45;29;20;35;6;0;2;0;1
2020-05-14 10:45:00;19;34;32;39;25;8;17;21;0;2;4;2;0
2020-05-14 11:00:00;5;5;2;11;9;1;1;6;3;0;6;0;0
2020-05-14 11:15:00;
2020-05-14 11:30:00;
2020-05-14 11:45:00;
2020-05-14 12:00:00;41;82;86;63;52;19;22;32;10;0;2;0;0
2020-05-14 12:15:00;43;108;84;85;44;21;33;43;5;0;6;0;0
2020-05-14 12:30:00;34;89;77;79;53;20;33;36;3;0;6;0;0
2020-05-14 12:45:00;21;82;67;77;55;17;23;35;3;0;10;0;0
2020-05-14 13:00:00;22;76;66;83;58;17;23;25;28;5;12;6;0
2020-05-14 13:15:00;28;95;94;96;76;12;19;34;20;0;10;1;0
2020-05-14 13:30:00;29;136;116;109;99;13;29;23;9;0;0;0;0
2020-05-14 13:45:00;28;127;154;116;108;20;23;36;3;0;7;0;0
2020-05-14 14:00:00;30;112;118;112;89;26;29;40;8;0;6;0;0
2020-05-14 14:15:00;35;125;141;95;65;21;29;35;9;0;22;0;0
2020-05-14 14:30:00;37;117;107;86;62;14;35;39;40;0;5;0;7
2020-05-14 14:45:00;38;114;107;82;74;17;38;24;3;2;0;0;0
2020-05-14 15:00:00;34;120;121;75;60;11;34;38;18;0;12;0;0
2020-05-14 15:15:00;27;130;132;94;70;18;27;32;12;0;7;0;0
2020-05-14 15:30:00;40;122;129;87;65;17;12;29;1;1;3;0;0
2020-05-14 15:45:00;29;137;126;76;59;15;47;38;15;0;11;1;0
2020-05-14 16:00:00;41;121;149;94;61;27;43;43;9;0;5;1;0
2020-05-14 16:15:00;41;128;143;85;68;21;25;33;13;6;2;0;2
2020-05-14 16:30:00;39;129;125;84;75;22;43;46;7;0;9;1;0
2020-05-14 16:45:00;39;139;146;88;67;24;30;43;7;0;3;1;0
2020-05-14 17:00:00;30;125;119;84;66;21;32;34;2;0;67;0;0
2020-05-14 17:15:00;47;103;105;79;62;29;49;40;23;0;6;0;0
2020-05-14 17:30:00;41;94;102;101;80;26;34;37;20;0;12;0;0
2020-05-14 17:45:00;42;109;104;72;47;30;29;34;9;0;2;0;0
2020-05-14 18:00:00;40;101;93;75;56;27;37;39;19;0;6;3;0
2020-05-14 18:15:00;28;90;86;75;57;24;27;48;9;1;7;0;0
2020-05-14 18:30:00;22;78;85;68;55;13;35;42;5;0;4;8;0
2020-05-14 18:45:00;24;71;55;66;49;16;23;30;9;1;3;3;1
2020-05-14 19:00:00;23;67;63;55;34;15;18;23;10;0;9;0;0
2020-05-14 19:15:00;26;71;59;53;29;13;26;22;4;0;5;0;0
2020-05-14 19:30:00;15;54;37;53;25;8;28;21;0;0;0;0;0
2020-05-14 19:45:00;8;48;30;54;30;6;17;21;17;1;5;0;0
2020-05-14 20:00:00;1;42;25;35;15;1;11;13;4;0;0;1;0
2020-05-14 20:15:00;7;51;23;41;15;0;7;6;0;1;0;0;0
2020-05-14 20:30:00;2;38;25;45;28;1;0;3;0;0;0;0;0
2020-05-14 20:45:00;1;34;22;39;26;2;8;10;0;0;0;0;0
2020-05-14 21:00:00;1;67;68;57;40;2;5;5;0;0;0;0;0
2020-05-14 21:15:00;2;60;55;80;65;2;11;16;0;0;0;0;0
2020-05-14 21:30:00;1;33;25;49;29;0;0;1;0;0;0;0;0
2020-05-14 21:45:00;1;40;31;36;14;1;1;3;0;0;0;0;0
2020-05-14 22:00:00;0;69;44;31;20;1;1;2;0;0;0;0;0
2020-05-14 22:15:00;2;35;17;30;14;2;0;3;0;0;0;0;0
2020-05-14 22:30:00;1;22;15;31;10;1;0;0;0;0;0;0;0
2020-05-14 22:45:00;0;19;7;17;4;0;1;1;0;0;0;0;0
2020-05-14 23:00:00;1;27;10;12;8;1;0;0;0;0;0;0;0
2020-05-14 23:15:00;1;12;6;12;6;1;1;1;0;0;0;0;0
2020-05-14 23:30:00;1;10;7;13;2;0;3;3;0;0;0;0;0
2020-05-14 23:45:00;0;10;3;14;6;1;0;1;0;0;0;0;0
