DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-11-11 00:00:00;10;8;0;0;1;10;3;0;0
2019-11-11 00:15:00;10;5;0;1;0;13;6;0;0
2019-11-11 00:30:00;9;2;0;1;0;12;8;0;0
2019-11-11 00:45:00;6;7;0;1;0;6;3;0;0
2019-11-11 01:00:00;8;1;0;0;0;3;3;0;0
2019-11-11 01:15:00;7;3;0;0;0;10;1;0;0
2019-11-11 01:30:00;5;3;0;0;0;3;1;0;0
2019-11-11 01:45:00;9;3;0;0;0;6;4;0;0
2019-11-11 02:00:00;6;0;0;0;0;6;5;0;0
2019-11-11 02:15:00;8;3;0;0;0;4;1;0;0
2019-11-11 02:30:00;8;2;0;0;0;3;3;0;0
2019-11-11 02:45:00;5;1;0;0;0;7;7;0;0
2019-11-11 03:00:00;8;3;0;0;0;11;1;0;0
2019-11-11 03:15:00;11;4;0;0;0;19;3;0;0
2019-11-11 03:30:00;7;4;0;0;0;27;20;0;0
2019-11-11 03:45:00;7;3;0;0;0;20;10;0;0
2019-11-11 04:00:00;7;4;0;0;0;15;6;0;0
2019-11-11 04:15:00;13;6;1;0;0;20;8;0;0
2019-11-11 04:30:00;26;12;0;0;1;34;10;0;0
2019-11-11 04:45:00;29;16;0;1;0;54;25;0;2
2019-11-11 05:00:00;33;20;1;0;0;99;62;0;1
2019-11-11 05:15:00;42;59;3;2;1;204;161;0;0
2019-11-11 05:30:00;57;58;0;0;2;207;184;0;2
2019-11-11 05:45:00;79;78;4;1;2;204;184;0;2
2019-11-11 06:00:00;96;90;1;0;1;169;143;0;4
2019-11-11 06:15:00;92;101;4;0;1;257;230;3;7
2019-11-11 06:30:00;93;114;4;6;12;230;221;15;6
2019-11-11 06:45:00;89;111;9;1;18;219;256;29;6
2019-11-11 07:00:00;103;136;4;8;11;222;230;3;9
2019-11-11 07:15:00;107;119;10;6;12;208;235;15;7
2019-11-11 07:30:00;103;105;5;9;13;253;275;36;18
2019-11-11 07:45:00;125;132;5;12;16;229;266;9;6
2019-11-11 08:00:00;104;126;13;10;16;227;263;7;4
2019-11-11 08:15:00;102;121;14;18;6;195;239;17;4
2019-11-11 08:30:00;102;112;8;8;15;197;234;2;6
2019-11-11 08:45:00;127;142;10;19;27;183;229;10;5
2019-11-11 09:00:00;92;107;13;14;20;137;181;8;2
2019-11-11 09:15:00;110;106;11;18;22;130;193;12;8
2019-11-11 09:30:00;108;99;7;22;23;139;179;10;2
2019-11-11 09:45:00;114;128;16;24;19;128;179;1;1
2019-11-11 10:00:00;131;112;16;18;25;117;158;19;3
2019-11-11 10:15:00;130;152;16;26;21;133;144;1;4
