DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-09-13 00:00:00;62;40;3;3;0;0;0
2020-09-13 00:15:00;67;38;0;0;0;0;0
2020-09-13 00:30:00;40;36;0;0;0;0;0
2020-09-13 00:45:00;45;44;0;0;0;0;0
2020-09-13 01:00:00;33;38;0;0;0;0;0
2020-09-13 01:15:00;37;25;1;1;0;0;0
2020-09-13 01:30:00;27;18;0;0;0;0;0
2020-09-13 01:45:00;19;24;2;2;0;0;0
2020-09-13 02:00:00;16;26;0;0;0;0;0
2020-09-13 02:15:00;25;18;0;0;0;0;0
2020-09-13 02:30:00;29;17;3;3;0;0;0
2020-09-13 02:45:00;17;13;1;1;0;0;0
2020-09-13 03:00:00;14;13;0;0;0;0;0
2020-09-13 03:15:00;16;10;0;0;0;0;0
2020-09-13 03:30:00;8;10;0;0;0;0;0
2020-09-13 03:45:00;3;10;0;0;0;0;0
2020-09-13 04:00:00;16;9;0;0;0;0;0
2020-09-13 04:15:00;10;13;0;0;0;0;0
2020-09-13 04:30:00;10;8;0;0;0;0;0
2020-09-13 04:45:00;11;12;1;1;0;0;0
2020-09-13 05:00:00;7;8;1;1;0;0;0
2020-09-13 05:15:00;14;16;0;0;0;0;0
2020-09-13 05:30:00;16;17;1;1;0;0;0
2020-09-13 05:45:00;26;14;2;2;0;0;0
2020-09-13 06:00:00;9;8;0;0;0;0;0
2020-09-13 06:15:00;16;12;0;0;0;0;0
2020-09-13 06:30:00;15;13;1;1;0;0;0
2020-09-13 06:45:00;11;24;0;0;0;0;0
2020-09-13 07:00:00;25;20;0;0;0;0;0
2020-09-13 07:15:00;22;16;3;3;0;0;0
2020-09-13 07:30:00;25;24;3;3;0;0;0
2020-09-13 07:45:00;42;42;3;3;0;0;0
2020-09-13 08:00:00;28;25;5;5;0;0;0
2020-09-13 08:15:00;32;28;6;6;0;0;0
2020-09-13 08:30:00;29;40;2;2;0;0;0
2020-09-13 08:45:00;60;61;5;5;0;0;0
2020-09-13 09:00:00;56;62;3;3;0;0;0
2020-09-13 09:15:00;81;71;10;10;0;0;0
2020-09-13 09:30:00;65;63;3;3;0;0;0
2020-09-13 09:45:00;75;110;6;6;0;0;0
2020-09-13 10:00:00;91;76;4;4;0;0;0
2020-09-13 10:15:00;103;77;7;7;1;0;0
2020-09-13 10:30:00;105;76;4;4;0;0;0
2020-09-13 10:45:00;98;89;4;4;0;0;0
2020-09-13 11:00:00;88;86;10;10;0;0;0
2020-09-13 11:15:00;125;109;6;6;0;0;0
2020-09-13 11:30:00;109;100;10;10;7;0;0
2020-09-13 11:45:00;108;112;11;11;7;0;0
2020-09-13 12:00:00;109;97;2;2;0;0;0
2020-09-13 12:15:00;143;116;5;5;4;0;0
2020-09-13 12:30:00;90;88;5;5;0;0;0
2020-09-13 12:45:00;132;110;7;7;0;0;0
2020-09-13 13:00:00;103;112;3;3;0;0;0
2020-09-13 13:15:00;129;102;8;8;1;0;0
2020-09-13 13:30:00;89;93;12;12;0;0;0
2020-09-13 13:45:00;135;91;10;10;0;0;0
2020-09-13 14:00:00;126;84;5;5;2;0;0
2020-09-13 14:15:00;118;88;5;5;0;0;0
2020-09-13 14:30:00;114;115;13;13;1;0;0
2020-09-13 14:45:00;142;130;8;8;14;0;0
2020-09-13 15:00:00;119;132;6;6;0;0;0
2020-09-13 15:15:00;113;129;5;5;0;0;0
2020-09-13 15:30:00;133;118;5;5;5;0;0
2020-09-13 15:45:00;126;120;7;7;0;0;0
2020-09-13 16:00:00;108;108;5;5;3;0;0
2020-09-13 16:15:00;131;119;8;8;2;0;0
2020-09-13 16:30:00;82;120;5;5;0;0;0
2020-09-13 16:45:00;104;132;7;7;2;0;0
2020-09-13 17:00:00;128;127;4;4;2;0;0
2020-09-13 17:15:00;142;131;5;5;0;0;0
2020-09-13 17:30:00;118;119;6;6;2;0;0
2020-09-13 17:45:00;122;140;5;5;0;0;0
2020-09-13 18:00:00;107;126;7;7;0;0;0
2020-09-13 18:15:00;153;134;12;12;7;0;0
2020-09-13 18:30:00;112;129;9;9;0;0;0
2020-09-13 18:45:00;141;129;7;7;4;0;0
2020-09-13 19:00:00;112;117;10;10;0;0;0
2020-09-13 19:15:00;118;120;6;6;10;0;0
2020-09-13 19:30:00;117;92;3;3;0;0;0
2020-09-13 19:45:00;104;112;8;8;4;0;0
2020-09-13 20:00:00;101;81;6;6;0;0;0
2020-09-13 20:15:00;111;100;4;4;0;0;0
2020-09-13 20:30:00;100;76;5;5;0;0;0
2020-09-13 20:45:00;86;88;5;5;0;0;0
2020-09-13 21:00:00;76;78;6;6;0;0;0
2020-09-13 21:15:00;68;56;3;3;0;0;0
2020-09-13 21:30:00;60;40;1;1;0;0;0
2020-09-13 21:45:00;69;70;4;4;0;0;0
2020-09-13 22:00:00;38;43;1;1;0;0;0
2020-09-13 22:15:00;53;47;1;1;0;0;0
2020-09-13 22:30:00;49;33;1;1;0;0;0
2020-09-13 22:45:00;45;27;0;0;0;0;0
2020-09-13 23:00:00;31;23;1;1;0;0;0
2020-09-13 23:15:00;18;23;0;0;0;0;0
2020-09-13 23:30:00;25;19;0;0;0;0;0
2020-09-13 23:45:00;26;18;2;2;0;0;0
