DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2019-09-25 00:00:00;11;6;11;5;0;0
2019-09-25 00:15:00;10;7;23;18;0;0
2019-09-25 00:30:00;17;9;6;6;0;0
2019-09-25 00:45:00;10;7;9;11;0;0
2019-09-25 01:00:00;11;6;12;9;0;0
2019-09-25 01:15:00;3;3;15;7;0;0
2019-09-25 01:30:00;1;4;12;7;0;0
2019-09-25 01:45:00;12;4;5;2;0;0
2019-09-25 02:00:00;5;5;8;8;0;0
2019-09-25 02:15:00;9;4;7;1;0;0
2019-09-25 02:30:00;7;3;5;2;0;0
2019-09-25 02:45:00;6;1;6;7;0;0
2019-09-25 03:00:00;5;3;12;11;0;0
2019-09-25 03:15:00;8;6;11;5;0;0
2019-09-25 03:30:00;10;2;11;2;0;0
2019-09-25 03:45:00;4;9;11;4;0;0
2019-09-25 04:00:00;15;8;10;7;0;0
2019-09-25 04:15:00;16;7;15;7;0;0
2019-09-25 04:30:00;27;14;19;10;0;0
2019-09-25 05:00:00;35;19;91;73;1;0
2019-09-25 05:15:00;33;33;166;135;0;0
2019-09-25 05:30:00;48;65;143;140;0;0
2019-09-25 05:45:00;88;119;121;137;0;0
2019-09-25 06:00:00;125;154;152;155;0;0
2019-09-25 06:15:00;96;109;151;142;0;0
2019-09-25 06:30:00;90;107;183;209;12;0
2019-09-25 06:45:00;73;124;162;188;0;0
2019-09-25 07:00:00;71;93;151;171;14;0
2019-09-25 07:15:00;79;108;148;144;9;0
2019-09-25 07:30:00;93;98;143;165;12;0
2019-09-25 07:45:00;101;113;163;170;16;0
2019-09-25 08:00:00;90;106;145;152;6;1
2019-09-25 08:15:00;104;101;142;129;14;11
2019-09-25 08:30:00;84;96;153;164;7;0
2019-09-25 08:45:00;80;86;140;156;5;3
2019-09-25 09:00:00;97;117;111;116;11;0
2019-09-25 09:15:00;89;94;121;128;4;0
2019-09-25 09:30:00;99;112;110;123;8;0
2019-09-25 09:45:00;75;90;98;100;15;0
2019-09-25 10:00:00;111;94;112;118;22;6
2019-09-25 10:15:00;90;102;102;86;20;0
2019-09-25 10:30:00;99;85;91;91;14;0
2019-09-25 10:45:00;110;99;123;102;24;0
2019-09-25 11:00:00;108;104;113;79;6;0
2019-09-25 11:15:00;124;117;99;92;11;0
2019-09-25 11:30:00;100;99;103;95;18;1
2019-09-25 11:45:00;83;115;101;99;20;1
2019-09-25 12:00:00;114;127;93;94;29;0
2019-09-25 12:15:00;94;111;91;83;3;0
2019-09-25 12:30:00;104;131;105;90;11;0
2019-09-25 12:45:00;116;118;117;129;6;0
2019-09-25 13:00:00;116;133;107;111;6;0
2019-09-25 13:15:00;101;136;133;146;3;0
2019-09-25 13:30:00;119;139;158;192;3;0
2019-09-25 13:45:00;131;161;125;131;7;0
2019-09-25 14:00:00;139;167;135;116;14;0
2019-09-25 14:15:00;168;242;106;87;1;0
2019-09-25 14:30:00;180;223;115;116;0;0
2019-09-25 14:45:00;163;228;88;92;19;1
2019-09-25 15:00:00;153;189;85;90;31;0
2019-09-25 15:15:00;216;264;112;110;34;0
2019-09-25 15:30:00;160;195;100;87;11;1
2019-09-25 15:45:00;205;259;120;129;58;0
2019-09-25 16:00:00;160;190;79;75;20;0
2019-09-25 16:15:00;213;243;112;92;76;0
2019-09-25 16:30:00;164;208;98;107;16;0
2019-09-25 16:45:00;155;169;109;111;63;0
2019-09-25 17:00:00;158;209;118;104;21;0
2019-09-25 17:15:00;183;219;126;134;3;0
2019-09-25 17:30:00;151;178;107;92;58;1
2019-09-25 17:45:00;191;245;136;116;24;0
2019-09-25 18:00:00;146;182;98;101;23;0
2019-09-25 18:15:00;128;153;107;107;14;10
2019-09-25 18:30:00;91;101;101;79;5;0
2019-09-25 18:45:00;132;138;102;88;33;26
2019-09-25 19:00:00;110;137;73;86;11;0
2019-09-25 19:15:00;102;104;86;77;19;0
2019-09-25 19:30:00;71;87;74;63;19;0
2019-09-25 19:45:00;61;80;62;65;6;0
2019-09-25 20:00:00;58;79;56;55;7;0
2019-09-25 20:15:00;58;66;76;69;3;0
2019-09-25 20:30:00;51;60;66;63;2;0
2019-09-25 20:45:00;57;57;86;60;0;0
2019-09-25 21:00:00;50;52;114;115;3;0
2019-09-25 21:15:00;39;53;111;89;0;0
2019-09-25 21:30:00;41;45;65;63;0;0
2019-09-25 21:45:00;101;123;37;34;5;0
2019-09-25 22:00:00;134;169;35;35;0;0
2019-09-25 22:15:00;87;97;36;28;0;0
2019-09-25 22:30:00;47;29;38;28;0;0
2019-09-25 22:45:00;22;21;29;16;0;0
2019-09-25 23:00:00;28;23;22;15;0;0
2019-09-25 23:15:00;17;12;14;21;0;0
2019-09-25 23:30:00;11;9;19;18;0;0
2019-09-25 23:45:00;15;12;24;17;0;0
