DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-12-13 00:00:00;0;3;2;1;0;1;3;0;0;0;0;0
2019-12-13 00:15:00;3;6;7;2;1;0;11;255;2;0;0;0
2019-12-13 00:30:00;5;7;6;1;0;1;9;3;0;0;0;0
2019-12-13 00:45:00;8;8;8;3;2;0;12;0;0;0;0;0
2019-12-13 01:00:00;0;1;2;2;0;1;6;0;0;0;0;0
2019-12-13 01:15:00;1;4;4;0;0;1;5;0;0;0;0;0
2019-12-13 01:30:00;1;3;4;2;0;1;11;1;2;0;0;0
2019-12-13 01:45:00;1;4;4;3;1;0;3;1;0;0;0;0
2019-12-13 02:00:00;0;2;2;2;0;0;2;0;0;0;0;0
2019-12-13 02:15:00;2;3;2;1;0;0;5;0;0;0;0;0
2019-12-13 02:30:00;1;0;0;1;0;0;1;0;0;0;0;0
2019-12-13 02:45:00;0;1;1;2;0;0;4;0;3;0;0;0
2019-12-13 03:00:00;2;2;2;0;0;2;2;0;0;0;0;0
2019-12-13 03:15:00;1;1;3;0;0;0;3;0;0;0;0;0
2019-12-13 03:30:00;0;0;0;2;2;0;5;1;4;0;0;0
2019-12-13 03:45:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-12-13 04:00:00;0;3;3;0;0;0;2;0;0;0;0;0
2019-12-13 04:15:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-12-13 04:30:00;2;3;4;2;0;0;3;0;0;0;0;0
2019-12-13 04:45:00;1;7;7;0;0;1;3;0;0;0;0;0
2019-12-13 05:00:00;1;1;1;2;2;2;12;0;0;0;0;0
2019-12-13 05:15:00;6;10;11;0;0;2;24;0;0;1;0;0
2019-12-13 05:30:00;12;10;13;0;0;1;32;0;0;0;254;0
2019-12-13 05:45:00;45;31;42;2;1;1;27;0;1;0;0;0
2019-12-13 06:00:00;21;21;28;2;0;1;27;0;0;0;0;0
2019-12-13 06:15:00;18;10;17;1;0;1;24;0;0;1;0;0
2019-12-13 06:30:00;19;16;21;1;0;4;35;0;2;0;0;0
2019-12-13 06:45:00;26;21;30;2;0;5;36;2;3;2;0;0
2019-12-13 07:00:00;23;13;25;2;0;10;50;1;4;2;0;0
2019-12-13 07:15:00;56;38;50;3;3;5;57;0;1;1;0;0
2019-12-13 07:30:00;59;37;48;1;1;3;46;0;1;2;0;0
2019-12-13 07:45:00;56;39;49;3;256;7;60;0;4;4;0;0
2019-12-13 08:00:00;40;47;56;3;6;5;45;1;4;1;0;0
2019-12-13 08:15:00;58;58;61;5;259;8;48;5;9;0;0;0
2019-12-13 08:30:00;52;53;76;10;257;9;45;263;7;0;0;0
2019-12-13 08:45:00;70;74;81;11;2;3;42;13;15;0;0;0
2019-12-13 09:00:00;64;83;79;7;3;13;32;13;12;0;0;1
2019-12-13 09:15:00;78;97;107;10;7;9;47;6;13;0;0;0
2019-12-13 09:30:00;74;103;105;5;2;17;56;260;14;0;0;0
2019-12-13 09:45:00;88;109;119;21;8;12;73;15;30;3;0;0
2019-12-13 10:00:00;71;84;90;20;8;12;68;20;19;0;0;0
2019-12-13 10:15:00;67;105;90;25;5;8;60;18;27;0;0;0
2019-12-13 10:30:00;79;88;87;41;9;37;93;29;26;2;0;2
2019-12-13 10:45:00;81;99;104;43;5;37;100;25;25;0;0;0
2019-12-13 11:00:00;51;69;85;42;2;33;108;10;26;0;0;0
2019-12-13 11:15:00;72;81;77;42;2;19;112;28;25;0;0;1
2019-12-13 11:30:00;71;77;77;41;3;28;116;31;25;0;0;0
2019-12-13 11:45:00;94;91;107;47;5;30;116;27;34;0;0;3
2019-12-13 12:00:00;73;82;84;43;1;45;113;30;22;0;0;0
2019-12-13 12:15:00;81;69;75;38;2;26;128;6;26;0;0;13
2019-12-13 12:30:00;70;69;80;51;12;35;139;20;25;1;0;0
2019-12-13 12:45:00;64;55;62;51;2;52;146;30;26;0;0;2
2019-12-13 13:00:00;96;89;95;42;3;40;126;26;23;1;0;0
2019-12-13 13:15:00;81;61;62;52;8;39;122;17;31;2;0;4
2019-12-13 13:30:00;92;67;85;52;2;33;114;20;21;1;0;0
2019-12-13 13:45:00;117;76;77;47;10;40;112;14;21;1;0;0
2019-12-13 14:00:00;106;104;106;54;3;26;92;28;29;0;0;1
2019-12-13 14:15:00;108;102;108;54;1;24;88;36;30;1;0;4
2019-12-13 14:30:00;88;100;104;32;3;33;118;14;28;0;0;6
2019-12-13 14:45:00;87;113;124;48;3;22;103;17;28;2;0;1
2019-12-13 15:00:00;78;92;94;39;10;18;85;17;29;0;0;3
2019-12-13 15:15:00;86;94;98;39;5;35;104;31;34;0;0;4
2019-12-13 15:30:00;89;104;108;38;5;28;93;30;38;1;0;3
2019-12-13 15:45:00;73;87;97;43;2;29;102;32;44;2;0;6
2019-12-13 16:00:00;84;82;90;47;1;26;97;40;32;0;0;1
2019-12-13 16:15:00;61;75;78;44;3;27;93;14;22;5;0;1
2019-12-13 16:30:00;92;98;107;46;3;23;108;20;32;0;0;0
2019-12-13 16:45:00;78;95;93;65;3;28;89;21;26;1;0;6
2019-12-13 17:00:00;89;92;98;50;4;26;92;22;31;0;0;5
2019-12-13 17:15:00;82;90;83;75;14;33;121;26;31;0;0;0
2019-12-13 17:30:00;58;81;91;53;3;33;104;27;32;1;0;0
2019-12-13 17:45:00;60;104;67;46;12;24;100;22;21;0;0;2
2019-12-13 18:00:00;51;62;65;59;10;23;99;14;20;0;0;0
2019-12-13 18:15:00;45;67;66;58;0;26;101;14;20;0;0;0
2019-12-13 18:30:00;44;65;70;47;0;24;88;15;24;0;0;3
2019-12-13 18:45:00;41;51;56;41;8;23;77;11;22;1;0;0
2019-12-13 19:00:00;27;50;53;58;2;27;104;23;21;0;0;6
2019-12-13 19:15:00;28;51;54;40;6;14;81;13;17;0;0;1
2019-12-13 19:30:00;22;50;55;48;3;25;77;275;12;0;0;0
2019-12-13 19:45:00;19;33;42;49;1;18;95;12;8;0;0;0
2019-12-13 20:00:00;27;39;48;93;3;15;111;15;13;0;0;0
2019-12-13 20:15:00;13;25;34;37;2;11;52;254;0;0;0;0
2019-12-13 20:30:00;10;15;19;19;1;3;34;260;3;0;0;0
2019-12-13 20:45:00;10;13;15;10;0;8;36;256;2;1;0;0
2019-12-13 21:00:00;11;19;25;18;2;6;48;3;2;0;0;0
2019-12-13 21:15:00;12;12;63;20;2;14;53;0;1;0;0;0
2019-12-13 21:30:00;19;14;20;9;0;6;52;0;0;0;0;0
2019-12-13 21:45:00;22;26;31;10;0;5;35;255;1;0;0;0
2019-12-13 22:00:00;27;33;35;6;2;8;42;255;3;0;0;0
2019-12-13 22:15:00;9;21;28;16;0;16;69;257;2;0;0;0
2019-12-13 22:30:00;12;22;28;10;6;17;56;0;0;0;0;0
2019-12-13 22:45:00;6;8;19;11;0;10;29;0;0;0;0;0
2019-12-13 23:00:00;5;11;16;13;1;6;28;0;5;0;0;0
