DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-04-14 00:00:00;0;0;0;0;0;1;2;2;2;0;0;0;0;0;0;0;0
2020-04-14 00:15:00;3;2;1;0;0;1;2;2;3;0;0;0;0;0;0;0;0
2020-04-14 00:30:00;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 01:15:00;1;2;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0
2020-04-14 01:30:00;0;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 01:45:00;0;1;1;0;1;1;1;2;2;1;1;0;0;0;0;0;0
2020-04-14 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 02:30:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-04-14 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 03:00:00;0;0;1;0;1;0;0;0;0;2;2;0;0;0;0;0;0
2020-04-14 03:15:00;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2020-04-14 03:30:00;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 03:45:00;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2020-04-14 04:00:00;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 04:15:00;1;0;1;1;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-04-14 04:30:00;3;3;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-04-14 04:45:00;2;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-04-14 05:00:00;2;1;0;0;0;0;3;4;4;0;0;0;0;0;0;0;0
2020-04-14 05:15:00;0;0;0;0;0;0;2;5;5;0;0;0;0;0;0;0;0
2020-04-14 05:30:00;5;4;0;0;0;0;5;11;12;0;0;0;0;0;0;0;0
2020-04-14 05:45:00;7;7;0;0;0;0;1;5;5;0;0;0;0;0;0;0;0
2020-04-14 06:00:00;3;3;0;0;0;0;9;10;11;0;0;0;0;0;0;0;0
2020-04-14 06:15:00;7;3;0;1;1;0;8;8;9;0;0;0;0;0;0;0;0
2020-04-14 06:30:00;9;6;3;5;2;2;16;22;22;0;0;0;0;0;0;0;0
2020-04-14 06:45:00;21;9;2;4;2;1;12;14;16;0;0;0;0;0;0;0;0
2020-04-14 07:00:00;17;17;0;1;1;0;13;20;21;0;0;0;0;0;0;0;0
2020-04-14 07:15:00;24;13;5;5;5;1;6;13;13;0;0;0;0;0;0;0;0
2020-04-14 07:30:00;31;14;2;5;2;6;16;32;35;0;0;0;0;0;0;0;0
2020-04-14 07:45:00;42;24;2;2;2;0;14;10;15;1;0;0;0;0;0;0;0
2020-04-14 08:00:00;24;12;0;3;2;3;18;23;26;0;1;0;0;0;0;0;0
2020-04-14 08:15:00;21;18;3;5;4;5;15;19;21;1;0;0;0;0;0;0;0
2020-04-14 08:30:00;
2020-04-14 08:45:00;
2020-04-14 09:00:00;
2020-04-14 09:15:00;
2020-04-14 09:30:00;
2020-04-14 09:45:00;
2020-04-14 10:00:00;
2020-04-14 10:15:00;
2020-04-14 10:30:00;
2020-04-14 10:45:00;
2020-04-14 11:00:00;
2020-04-14 11:15:00;
2020-04-14 11:30:00;
2020-04-14 11:45:00;
2020-04-14 12:00:00;
2020-04-14 12:15:00;
2020-04-14 12:30:00;
2020-04-14 12:45:00;
2020-04-14 13:00:00;
2020-04-14 13:15:00;
2020-04-14 13:30:00;
2020-04-14 13:45:00;
2020-04-14 14:00:00;
2020-04-14 14:15:00;
2020-04-14 14:30:00;
2020-04-14 14:45:00;
2020-04-14 15:00:00;
2020-04-14 15:15:00;
2020-04-14 15:30:00;
2020-04-14 15:45:00;
2020-04-14 16:00:00;
2020-04-14 16:15:00;
2020-04-14 16:30:00;
2020-04-14 16:45:00;
2020-04-14 17:00:00;
2020-04-14 17:15:00;
2020-04-14 17:30:00;
2020-04-14 17:45:00;
2020-04-14 18:00:00;
2020-04-14 18:15:00;
2020-04-14 18:30:00;
2020-04-14 18:45:00;
2020-04-14 19:00:00;
2020-04-14 19:15:00;
2020-04-14 19:30:00;
2020-04-14 19:45:00;
2020-04-14 20:00:00;
2020-04-14 20:15:00;
2020-04-14 20:30:00;
2020-04-14 20:45:00;
2020-04-14 21:00:00;
2020-04-14 21:15:00;
2020-04-14 21:30:00;
2020-04-14 21:45:00;
2020-04-14 22:00:00;
2020-04-14 22:15:00;
2020-04-14 22:30:00;
2020-04-14 22:45:00;
2020-04-14 23:00:00;
2020-04-14 23:15:00;
2020-04-14 23:30:00;
