DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2019-09-19 00:00:00;1;1;3;3;3;2;2;1;15;0;0;0;0;0;0
2019-09-19 00:15:00;2;3;5;7;7;4;4;0;8;0;0;0;0;0;0
2019-09-19 00:30:00;9;3;10;3;3;3;2;0;6;0;0;0;0;0;0
2019-09-19 00:45:00;2;0;6;8;8;4;5;0;9;0;0;0;0;0;0
2019-09-19 01:00:00;3;3;4;4;3;3;3;0;3;0;0;0;0;0;0
2019-09-19 01:15:00;2;2;3;2;2;1;1;0;4;0;0;0;0;0;0
2019-09-19 01:30:00;3;3;10;3;3;2;1;0;8;0;0;0;0;0;0
2019-09-19 01:45:00;1;1;1;1;0;2;2;0;1;0;0;0;0;0;0
2019-09-19 02:00:00;4;0;3;1;1;0;0;0;1;0;0;0;0;0;0
2019-09-19 02:15:00;2;1;2;0;0;1;1;0;1;0;0;0;0;0;0
2019-09-19 02:30:00;5;2;7;2;2;2;1;0;1;0;0;0;0;0;0
2019-09-19 02:45:00;0;0;2;2;2;0;1;0;2;0;0;0;0;0;0
2019-09-19 03:00:00;2;1;3;2;2;1;1;0;6;0;0;0;0;0;0
2019-09-19 03:15:00;4;1;4;1;1;0;0;0;2;0;0;0;0;0;0
2019-09-19 03:30:00;1;2;4;4;4;4;0;0;1;0;0;0;0;0;0
2019-09-19 03:45:00;4;3;5;3;3;2;2;0;5;0;0;0;0;0;0
2019-09-19 04:00:00;6;3;7;1;1;1;1;0;2;0;0;0;0;0;0
2019-09-19 04:15:00;8;2;7;4;4;0;0;0;4;0;0;0;0;0;0
2019-09-19 04:30:00;8;6;12;5;5;2;1;3;11;0;0;0;0;0;0
2019-09-19 04:45:00;11;11;20;2;1;2;2;2;7;0;0;0;0;0;0
2019-09-19 05:00:00;15;56;56;4;4;1;1;3;16;0;0;0;0;0;0
2019-09-19 05:15:00;21;116;118;8;7;3;2;8;22;0;0;0;0;0;0
2019-09-19 05:30:00;32;107;109;19;18;6;6;6;59;0;0;0;0;0;0
2019-09-19 05:45:00;38;60;59;92;99;18;19;1;93;0;0;0;0;0;0
2019-09-19 06:00:00;50;44;43;74;86;25;24;1;70;0;0;0;0;0;0
2019-09-19 06:15:00;63;73;72;43;42;18;18;1;73;0;0;0;0;0;0
2019-09-19 06:30:00;74;96;100;38;42;11;12;3;97;0;0;0;1;0;0
2019-09-19 06:45:00;63;84;90;32;33;8;9;1;108;0;0;0;1;0;0
2019-09-19 07:00:00;118;68;73;18;19;9;10;2;122;0;0;0;0;0;0
2019-09-19 07:15:00;128;109;112;17;18;6;6;3;130;0;0;0;2;0;0
2019-09-19 07:30:00;114;70;68;40;43;12;13;11;137;0;0;0;3;0;0
2019-09-19 07:45:00;102;90;94;36;44;19;18;6;165;0;0;0;0;0;0
2019-09-19 08:00:00;91;70;70;31;36;11;11;12;132;0;0;0;1;0;0
2019-09-19 08:15:00;108;52;55;24;27;16;17;6;132;0;0;0;1;0;0
2019-09-19 08:30:00;103;32;32;27;27;16;16;10;123;0;0;0;1;0;0
2019-09-19 08:45:00;100;24;26;22;25;11;11;4;117;0;0;1;2;0;0
2019-09-19 09:00:00;77;28;36;24;27;19;19;9;99;0;0;0;0;0;0
2019-09-19 09:15:00;85;24;28;36;40;16;16;4;86;0;0;0;2;0;0
2019-09-19 09:30:00;85;25;27;30;30;12;9;2;105;0;0;0;0;0;0
2019-09-19 09:45:00;90;24;30;24;22;24;26;4;79;0;0;1;0;0;0
2019-09-19 10:00:00;92;18;28;32;32;16;17;7;78;0;0;0;1;0;0
2019-09-19 10:15:00;91;35;38;25;24;15;16;7;87;0;0;0;2;0;0
2019-09-19 10:30:00;95;23;29;34;39;24;22;10;73;0;0;0;2;0;0
2019-09-19 10:45:00;79;27;34;26;29;15;15;5;69;0;0;0;4;0;0
2019-09-19 11:00:00;104;34;36;33;34;19;18;10;93;0;0;0;0;0;0
2019-09-19 11:15:00;87;37;39;37;40;18;19;4;78;0;0;0;0;0;0
2019-09-19 11:30:00;97;25;30;28;28;16;20;9;100;0;0;4;0;0;0
2019-09-19 11:45:00;91;33;38;35;37;19;21;8;89;0;0;0;0;0;0
2019-09-19 12:00:00;98;34;35;53;56;20;24;7;86;0;0;0;2;0;0
2019-09-19 12:15:00;73;40;43;47;49;16;17;9;91;0;0;0;0;0;0
2019-09-19 12:30:00;91;44;46;31;36;19;20;7;104;0;0;7;0;0;0
2019-09-19 12:45:00;85;34;38;36;34;10;11;11;78;0;0;2;0;0;0
2019-09-19 13:00:00;87;39;43;39;45;17;16;11;88;0;0;1;5;0;0
2019-09-19 13:15:00;85;60;53;37;42;22;23;7;99;0;0;0;0;0;0
2019-09-19 13:30:00;95;80;76;44;46;18;17;8;82;0;0;2;1;0;0
2019-09-19 13:45:00;101;60;63;37;42;22;21;4;92;0;0;1;1;0;0
2019-09-19 14:00:00;101;51;58;67;78;43;51;3;72;0;0;2;2;0;0
2019-09-19 14:15:00;108;28;35;130;140;52;50;7;84;0;0;1;5;0;0
2019-09-19 14:30:00;128;40;38;136;145;38;36;2;76;0;0;4;0;0;0
2019-09-19 14:45:00;105;45;48;73;86;25;26;6;99;0;0;0;1;0;0
2019-09-19 15:00:00;131;25;33;87;94;35;35;3;60;0;0;5;1;0;0
2019-09-19 15:15:00;158;27;33;101;113;33;31;6;76;0;0;1;0;0;0
2019-09-19 15:30:00;157;45;46;93;96;40;47;4;92;0;0;0;0;0;0
2019-09-19 15:45:00;142;54;53;68;71;34;36;6;78;0;0;0;2;0;0
2019-09-19 16:00:00;176;55;49;87;92;44;48;4;90;0;0;1;3;0;0
2019-09-19 16:15:00;172;47;52;73;82;34;38;6;99;0;0;3;1;0;0
2019-09-19 16:30:00;158;46;48;64;69;45;46;5;104;0;0;1;3;0;0
2019-09-19 16:45:00;173;35;36;58;64;29;30;2;93;0;0;5;0;0;0
2019-09-19 17:00:00;163;46;51;59;64;27;29;3;95;0;0;1;3;0;0
2019-09-19 17:15:00;179;45;46;45;51;45;53;5;111;0;0;0;2;0;0
2019-09-19 17:30:00;155;37;40;53;61;28;34;5;98;0;0;0;4;0;0
2019-09-19 17:45:00;181;31;41;50;59;20;26;4;94;0;0;0;2;0;0
2019-09-19 18:00:00;143;30;35;42;46;18;19;1;109;0;0;0;1;0;0
2019-09-19 18:15:00;134;34;37;35;36;29;31;4;104;0;0;1;1;0;0
2019-09-19 18:30:00;79;30;30;39;48;27;26;4;93;0;0;0;0;0;0
2019-09-19 18:45:00;89;25;38;29;33;13;14;2;57;0;0;0;0;0;0
2019-09-19 19:00:00;85;25;26;31;29;15;16;5;73;0;0;2;0;0;0
2019-09-19 19:15:00;77;32;36;23;23;13;14;3;67;0;0;0;0;0;0
2019-09-19 19:30:00;59;26;30;17;17;11;10;2;65;0;0;1;0;0;0
2019-09-19 19:45:00;49;29;30;8;8;6;6;0;64;0;0;0;0;0;0
2019-09-19 20:00:00;61;21;26;16;15;11;10;1;45;0;0;0;1;0;0
2019-09-19 20:15:00;45;15;22;19;21;4;4;1;48;0;0;0;0;0;0
2019-09-19 20:30:00;27;13;15;13;14;14;14;2;42;0;0;0;0;0;0
2019-09-19 20:45:00;31;26;26;4;4;8;8;5;36;0;0;0;0;0;0
2019-09-19 21:00:00;23;69;69;6;6;6;6;1;30;0;0;0;0;0;0
2019-09-19 21:15:00;21;58;57;9;10;7;8;7;36;0;0;0;1;0;0
2019-09-19 21:30:00;26;27;28;12;14;7;7;6;40;0;0;0;0;0;0
2019-09-19 21:45:00;27;19;18;51;61;19;21;2;34;0;0;0;0;0;0
2019-09-19 22:00:00;25;5;13;118;125;32;35;1;38;0;0;0;0;0;0
2019-09-19 22:15:00;17;5;13;34;36;20;21;1;29;0;0;0;2;0;0
2019-09-19 22:30:00;19;8;11;7;10;6;4;0;21;0;0;0;0;0;0
2019-09-19 22:45:00;12;3;7;9;8;6;5;0;17;0;0;0;0;0;0
2019-09-19 23:00:00;20;7;10;17;16;5;4;0;24;0;0;0;0;0;0
2019-09-19 23:15:00;4;1;4;8;8;5;4;0;14;0;0;0;0;0;0
2019-09-19 23:30:00;4;2;4;4;4;4;4;0;8;0;0;0;0;0;0
