DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-08-21 00:00:00;20;7;0;3;5;14;20;7;12;0;0;0
2019-08-21 00:15:00;24;17;2;5;9;7;22;12;11;0;0;1
2019-08-21 00:30:00;14;8;0;7;9;14;14;12;14;0;0;0
2019-08-21 00:45:00;16;4;1;3;8;12;16;7;9;1;0;1
2019-08-21 01:00:00;10;6;2;3;5;5;10;7;9;0;0;0
2019-08-21 01:15:00;19;11;1;2;5;4;20;6;5;0;0;0
2019-08-21 01:30:00;14;8;0;0;4;8;11;4;9;0;0;0
2019-08-21 01:45:00;15;11;0;0;4;6;14;3;5;0;0;0
2019-08-21 02:00:00;16;11;0;0;4;3;16;5;4;0;0;0
2019-08-21 02:15:00;10;7;1;0;5;5;10;5;6;0;0;0
2019-08-21 02:30:00;9;6;0;1;5;2;10;5;5;0;0;0
2019-08-21 02:45:00;6;2;0;0;5;6;6;5;9;0;0;0
2019-08-21 03:00:00;10;5;1;1;0;2;10;1;3;0;0;0
2019-08-21 03:15:00;11;2;0;1;2;3;11;3;4;1;0;0
2019-08-21 03:30:00;8;6;0;1;3;2;10;4;3;0;0;0
2019-08-21 03:45:00;13;8;0;0;5;3;14;5;6;0;0;0
2019-08-21 04:00:00;25;9;0;0;12;6;24;12;10;1;0;0
2019-08-21 04:15:00;14;7;0;0;3;11;14;7;11;0;0;0
2019-08-21 04:30:00;21;12;1;2;5;7;21;7;8;0;0;0
2019-08-21 04:45:00;26;10;2;2;9;9;24;13;11;0;0;2
2019-08-21 05:00:00;36;18;4;1;21;25;36;26;24;0;0;2
2019-08-21 05:15:00;37;13;0;5;30;34;37;35;32;1;0;2
2019-08-21 05:30:00;81;22;8;7;42;53;79;55;49;1;0;8
2019-08-21 05:45:00;83;21;4;4;36;71;85;53;59;2;0;1
2019-08-21 06:00:00;82;17;3;6;50;71;85;51;58;0;0;2
2019-08-21 06:15:00;102;28;4;6;84;110;108;81;94;0;0;3
2019-08-21 06:30:00;165;28;13;15;110;174;176;116;156;0;0;6
2019-08-21 06:45:00;139;36;9;9;110;150;159;115;131;1;0;7
2019-08-21 07:00:00;124;32;8;12;116;185;131;105;161;1;2;14
2019-08-21 07:15:00;160;26;9;20;98;169;173;107;141;1;0;10
2019-08-21 07:30:00;179;44;16;15;110;137;206;105;152;0;0;12
2019-08-21 07:45:00;196;46;26;25;102;161;216;124;148;3;1;16
2019-08-21 08:00:00;134;31;17;15;107;172;153;109;152;1;0;14
2019-08-21 08:15:00;146;36;19;14;91;128;175;95;122;2;0;7
2019-08-21 08:30:00;161;29;13;17;90;109;172;75;109;2;1;8
2019-08-21 08:45:00;146;25;23;26;99;140;159;102;127;0;4;6
2019-08-21 09:00:00;145;28;23;30;85;111;159;93;117;0;0;7
2019-08-21 09:15:00;131;28;24;25;72;114;148;88;117;0;0;8
2019-08-21 09:30:00;157;33;19;23;82;128;181;83;103;3;0;7
2019-08-21 09:45:00;160;33;27;31;88;123;179;97;112;2;2;3
2019-08-21 10:00:00;148;29;35;43;75;101;164;95;107;1;1;2
2019-08-21 10:15:00;133;26;32;41;92;121;153;69;123;1;0;7
2019-08-21 10:30:00;192;40;24;42;78;100;219;79;104;2;0;5
2019-08-21 10:45:00;176;34;28;44;81;111;201;84;104;3;1;9
2019-08-21 11:00:00;173;34;30;51;62;139;187;82;125;4;5;7
2019-08-21 11:15:00;180;33;28;46;74;114;189;90;118;4;4;9
2019-08-21 11:30:00;210;38;33;60;79;108;226;94;104;3;1;6
2019-08-21 11:45:00;209;31;35;46;65;117;213;103;126;3;4;12
2019-08-21 12:00:00;212;30;28;50;71;111;220;77;109;4;1;5
2019-08-21 12:15:00;210;36;29;49;66;104;229;84;120;1;1;7
2019-08-21 12:30:00;205;38;34;49;72;105;220;91;114;1;4;6
2019-08-21 12:45:00;214;48;20;45;64;107;234;77;111;2;2;7
2019-08-21 13:00:00;191;37;19;49;61;120;204;74;107;3;5;11
2019-08-21 13:15:00;209;33;36;45;71;120;217;103;125;2;1;13
2019-08-21 13:30:00;191;32;30;36;74;108;204;98;120;1;3;10
2019-08-21 13:45:00;196;41;19;39;85;138;216;86;145;2;1;11
2019-08-21 14:00:00;198;31;31;48;69;135;206;95;133;1;3;6
2019-08-21 14:15:00;237;31;30;56;76;129;239;96;124;3;7;16
2019-08-21 14:30:00;231;35;39;49;68;130;243;92;132;2;4;4
2019-08-21 14:45:00;238;29;36;52;88;134;249;110;141;1;3;9
2019-08-21 15:00:00;235;33;30;44;73;99;240;91;117;0;0;7
2019-08-21 15:15:00;244;35;32;63;46;74;232;109;135;1;0;12
2019-08-21 15:30:00;227;27;29;82;72;79;215;108;132;2;1;16
2019-08-21 15:45:00;265;27;29;64;62;117;233;99;147;0;2;10
2019-08-21 16:00:00;246;39;42;75;67;94;200;104;123;2;3;19
2019-08-21 16:15:00;264;27;39;65;74;107;233;138;128;1;1;15
2019-08-21 16:30:00;280;35;38;53;69;97;274;179;150;0;1;17
2019-08-21 16:45:00;281;30;45;55;76;101;233;141;144;4;1;25
2019-08-21 17:00:00;290;30;31;72;93;125;227;123;164;1;0;26
2019-08-21 17:15:00;289;23;41;65;82;75;281;127;150;1;0;23
2019-08-21 17:30:00;266;23;27;49;115;168;221;124;169;1;1;15
2019-08-21 17:45:00;272;30;30;49;99;127;228;110;148;4;1;19
2019-08-21 18:00:00;226;25;34;59;93;86;217;118;140;2;1;18
2019-08-21 18:15:00;240;29;25;49;66;132;219;113;135;6;1;15
2019-08-21 18:30:00;243;34;25;49;69;122;204;127;137;0;0;13
2019-08-21 18:45:00;213;33;21;51;70;81;167;119;101;1;0;20
2019-08-21 19:00:00;202;27;14;37;72;91;183;85;113;3;5;12
2019-08-21 19:15:00;188;29;15;46;45;91;176;71;97;1;1;7
2019-08-21 19:30:00;197;32;27;34;54;64;191;84;100;1;1;11
2019-08-21 19:45:00;174;29;13;27;62;36;167;63;77;0;8;9
2019-08-21 20:00:00;200;20;10;40;46;53;196;55;88;2;1;10
2019-08-21 20:15:00;191;27;10;42;39;31;202;51;73;1;6;16
2019-08-21 20:30:00;152;20;6;29;40;47;156;40;59;1;3;4
2019-08-21 20:45:00;127;27;9;30;28;38;114;42;60;0;4;11
2019-08-21 21:00:00;133;27;10;33;23;39;106;50;57;1;1;7
2019-08-21 21:15:00;118;21;11;42;22;41;89;42;51;0;4;5
2019-08-21 21:30:00;93;24;8;32;31;42;68;49;50;0;4;2
2019-08-21 21:45:00;110;13;10;40;16;44;105;37;43;0;0;10
2019-08-21 22:00:00;111;20;13;43;18;45;103;40;43;2;5;5
2019-08-21 22:15:00;87;17;12;22;19;29;87;36;35;0;0;4
2019-08-21 22:30:00;76;18;2;14;29;38;75;30;40;0;0;7
2019-08-21 22:45:00;67;13;3;15;16;28;64;26;27;0;1;2
2019-08-21 23:00:00;60;14;8;16;17;22;60;26;27;0;1;2
2019-08-21 23:15:00;27;8;7;16;16;19;28;20;18;0;0;1
2019-08-21 23:30:00;41;9;7;12;18;35;42;31;36;0;0;7
2019-08-21 23:45:00;31;11;6;20;16;27;33;25;34;0;0;1
