DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-02-29 00:00:00;16;13;4;3;0;7;6;0;0;0;0
2020-02-29 00:15:00;17;10;4;3;0;11;3;0;0;0;0
2020-02-29 00:30:00;14;10;5;3;0;12;2;0;0;0;0
2020-02-29 00:45:00;11;8;3;4;0;6;2;0;0;0;0
2020-02-29 01:00:00;10;5;1;8;0;9;3;0;0;0;0
2020-02-29 01:15:00;12;8;2;3;0;9;4;0;0;0;0
2020-02-29 01:30:00;14;2;1;0;0;4;2;0;0;0;0
2020-02-29 01:45:00;10;8;1;7;0;7;4;0;0;0;0
2020-02-29 02:00:00;11;3;1;0;0;9;2;0;0;0;0
2020-02-29 02:15:00;7;5;1;1;0;3;2;0;0;0;0
2020-02-29 02:30:00;11;1;1;4;0;2;0;0;0;0;0
2020-02-29 02:45:00;6;5;0;2;0;6;1;0;0;0;0
2020-02-29 03:00:00;4;3;1;4;0;6;1;0;0;0;0
2020-02-29 03:15:00;8;6;0;1;0;3;2;0;0;0;0
2020-02-29 03:30:00;3;4;1;3;0;4;2;0;0;0;0
2020-02-29 03:45:00;5;2;0;2;0;3;1;0;0;0;0
2020-02-29 04:00:00;7;7;0;1;0;2;2;0;0;0;0
2020-02-29 04:15:00;7;4;2;4;0;6;2;0;0;0;0
2020-02-29 04:30:00;8;4;3;2;0;3;1;0;0;0;0
2020-02-29 04:45:00;9;2;3;3;0;4;2;0;0;0;0
2020-02-29 05:00:00;14;6;1;5;0;11;1;0;0;0;0
2020-02-29 05:15:00;19;11;1;9;0;14;0;0;0;0;0
2020-02-29 05:30:00;39;23;2;7;0;23;5;0;0;0;0
2020-02-29 05:45:00;40;35;6;33;0;24;7;0;0;0;0
2020-02-29 06:00:00;74;60;12;15;0;22;7;0;0;0;0
2020-02-29 06:15:00;40;25;8;8;0;19;2;0;0;0;0
2020-02-29 06:30:00;41;34;3;14;0;15;6;0;0;0;0
