DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-07-05 00:00:00;20;18;20;2;34;37;8;16;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 00:15:00;20;21;16;3;33;39;7;16;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 00:30:00;21;28;22;0;45;53;6;17;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 00:45:00;26;33;19;4;16;22;7;17;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 01:00:00;11;17;16;0;16;26;4;12;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 01:15:00;11;14;10;0;14;17;4;8;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 01:30:00;12;15;11;1;20;19;8;12;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 01:45:00;10;16;11;0;13;15;4;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 02:00:00;4;8;9;0;13;16;3;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 02:15:00;7;12;6;1;8;12;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 02:30:00;9;14;9;2;10;11;5;9;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 02:45:00;5;8;6;0;13;14;4;5;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 03:00:00;3;11;7;1;11;13;5;10;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 03:15:00;6;7;4;0;6;7;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 03:30:00;5;11;3;0;7;9;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 03:45:00;2;2;2;0;6;8;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 04:00:00;4;4;5;0;4;9;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 04:15:00;1;5;6;0;2;7;4;8;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 04:30:00;2;4;2;0;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 04:45:00;4;7;6;1;2;5;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 05:00:00;3;6;6;0;5;7;5;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 05:15:00;8;7;3;2;6;4;4;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 05:30:00;12;17;11;2;7;6;6;12;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 05:45:00;12;14;7;0;7;8;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 06:00:00;13;12;4;0;11;15;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 06:15:00;8;4;1;1;9;5;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 06:30:00;15;15;6;1;14;18;1;5;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 06:45:00;7;8;4;0;9;6;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 07:00:00;10;8;3;0;9;11;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 07:15:00;12;11;4;1;9;14;5;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 07:30:00;24;25;7;4;16;14;4;11;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 07:45:00;30;19;6;2;12;19;1;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 08:00:00;18;15;15;4;27;30;4;11;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 08:15:00;24;20;11;6;36;34;4;11;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 08:30:00;46;39;12;3;27;26;8;13;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 08:45:00;46;40;23;7;40;46;10;22;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 09:00:00;45;39;17;5;43;47;11;19;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 09:15:00;50;45;29;7;42;43;14;25;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 09:30:00;68;62;39;11;58;53;23;42;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 09:45:00;56;56;35;11;49;52;15;36;0;0;0;0;0;0;0;2;0;0;0
2020-07-05 10:00:00;51;67;48;10;64;60;20;39;0;0;0;0;0;0;0;1;0;0;0
2020-07-05 10:15:00;50;52;32;13;54;55;11;32;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 10:30:00;55;55;43;7;72;80;15;36;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 10:45:00;64;68;40;10;76;68;19;33;0;0;0;0;0;0;0;5;2;0;0
