DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-12-22 00:00:00;0;5;0;0;0;0;3;0;0;0
2020-12-22 00:15:00;0;1;0;0;0;0;1;0;0;0
2020-12-22 00:30:00;0;1;0;0;0;0;0;1;0;0
2020-12-22 00:45:00;0;1;1;0;0;0;2;5;2;1
2020-12-22 01:00:00;0;6;0;0;0;1;5;1;0;0
2020-12-22 01:15:00;0;5;0;0;0;0;5;5;0;0
2020-12-22 01:30:00;0;5;0;0;0;0;5;2;0;0
2020-12-22 01:45:00;0;3;0;0;0;0;3;0;0;0
2020-12-22 02:00:00;0;1;0;1;0;0;2;0;0;0
2020-12-22 02:15:00;0;3;0;0;0;1;3;3;0;0
2020-12-22 02:30:00;0;3;1;0;0;0;1;1;0;0
2020-12-22 02:45:00;0;1;0;0;0;0;2;0;0;0
2020-12-22 03:00:00;0;3;0;0;0;0;4;1;0;0
2020-12-22 03:15:00;0;0;0;0;0;0;4;0;0;0
2020-12-22 03:30:00;0;5;1;0;0;1;5;3;0;0
2020-12-22 03:45:00;0;5;0;0;0;0;5;0;0;0
2020-12-22 04:00:00;0;4;0;0;0;1;10;3;0;0
2020-12-22 04:15:00;0;10;1;0;0;1;3;3;0;0
2020-12-22 04:30:00;0;11;0;1;0;3;13;4;0;0
2020-12-22 04:45:00;0;17;0;0;0;8;11;7;0;0
2020-12-22 05:00:00;0;24;0;2;0;13;13;9;0;2
2020-12-22 05:15:00;0;37;2;1;0;49;25;26;2;3
2020-12-22 05:30:00;0;37;1;5;4;66;37;50;7;7
2020-12-22 05:45:00;0;42;8;15;10;66;39;53;5;12
2020-12-22 06:00:00;0;42;11;18;12;46;43;43;4;8
2020-12-22 06:15:00;0;38;2;2;5;71;43;69;9;13
2020-12-22 06:30:00;0;52;1;3;2;76;51;74;9;20
2020-12-22 06:45:00;0;82;6;7;2;79;45;81;11;17
2020-12-22 07:00:00;0;63;5;11;11;49;52;73;11;14
2020-12-22 07:15:00;0;67;7;8;5;42;58;84;6;7
2020-12-22 07:30:00;0;61;4;12;5;48;52;89;8;12
2020-12-22 07:45:00;0;74;3;8;3;62;63;96;6;3
2020-12-22 08:00:00;0;75;6;6;6;45;45;74;8;4
2020-12-22 08:15:00;0;69;2;12;8;39;55;81;8;6
2020-12-22 08:30:00;0;68;11;6;6;34;58;80;8;6
2020-12-22 08:45:00;0;74;8;5;2;32;57;107;7;3
2020-12-22 09:00:00;0;82;2;9;6;29;66;81;7;3
2020-12-22 09:15:00;0;82;9;7;7;22;65;86;9;1
2020-12-22 09:30:00;0;79;6;12;5;28;64;107;9;8
2020-12-22 09:45:00;0;108;4;10;10;34;81;89;6;3
2020-12-22 10:00:00;0;105;11;7;9;37;72;97;11;7
2020-12-22 10:15:00;0;92;14;9;5;20;75;104;9;1
2020-12-22 10:30:00;0;117;2;12;16;33;79;109;11;2
2020-12-22 10:45:00;0;111;8;11;7;29;80;109;3;4
2020-12-22 11:00:00;0;109;5;13;10;23;97;112;8;5
2020-12-22 11:15:00;0;98;8;12;20;29;76;116;12;4
2020-12-22 11:30:00;0;126;7;11;11;32;94;105;10;6
2020-12-22 11:45:00;0;124;13;16;12;29;82;100;6;2
2020-12-22 12:00:00;0;118;11;18;26;38;78;92;9;3
2020-12-22 12:15:00;0;148;7;7;11;24;70;87;10;3
2020-12-22 12:30:00;0;113;12;25;19;24;76;84;11;1
2020-12-22 12:45:00;0;131;10;15;16;30;86;112;13;7
2020-12-22 13:00:00;0;95;12;20;24;29;83;114;10;2
2020-12-22 13:15:00;0;129;8;23;16;38;100;119;8;2
2020-12-22 13:30:00;0;125;13;22;17;49;102;111;8;9
2020-12-22 13:45:00;0;134;13;20;18;49;94;110;14;10
