DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-02-25 00:00:00;6;0;3;2;0;0;0;0;0;0;0;0
2020-02-25 00:15:00;3;0;4;2;0;0;0;0;0;0;0;0
2020-02-25 00:30:00;5;0;4;2;0;0;0;0;0;0;0;0
2020-02-25 00:45:00;2;0;5;3;0;0;0;0;0;0;0;0
2020-02-25 01:00:00;3;0;0;1;0;0;0;0;0;0;0;0
2020-02-25 01:15:00;3;0;1;1;0;0;0;0;0;0;0;0
2020-02-25 01:30:00;1;0;2;2;0;0;0;0;0;0;0;0
2020-02-25 01:45:00;2;0;0;2;0;0;0;0;0;0;0;0
2020-02-25 02:00:00;3;0;2;1;0;0;0;0;0;0;0;0
2020-02-25 02:15:00;4;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 02:30:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-02-25 02:45:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-02-25 03:00:00;0;0;1;1;0;0;0;0;0;0;0;0
2020-02-25 03:15:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-02-25 03:30:00;1;0;2;1;0;0;0;0;0;0;0;0
2020-02-25 03:45:00;2;0;3;0;0;0;0;0;0;0;0;0
2020-02-25 04:00:00;6;0;3;0;0;0;0;0;0;0;0;0
2020-02-25 04:15:00;6;0;3;4;0;0;0;0;0;0;0;0
2020-02-25 04:30:00;7;0;5;2;0;0;0;0;0;0;0;0
2020-02-25 04:45:00;8;0;9;4;0;0;0;0;0;0;0;0
2020-02-25 05:00:00;12;0;16;8;0;0;0;0;0;0;0;0
2020-02-25 05:15:00;22;0;37;10;0;0;0;0;0;0;0;0
2020-02-25 05:30:00;33;0;45;10;0;0;3;0;0;0;0;0
2020-02-25 05:45:00;32;0;54;8;0;1;2;0;0;0;0;0
2020-02-25 06:00:00;42;0;33;9;0;0;0;0;0;0;0;0
2020-02-25 06:15:00;48;0;74;12;2;1;0;0;0;0;0;0
2020-02-25 06:30:00;50;0;93;17;3;4;0;0;0;0;0;0
2020-02-25 06:45:00;53;0;80;22;1;0;0;0;0;0;0;0
2020-02-25 07:00:00;53;0;104;13;2;0;0;0;0;0;0;0
2020-02-25 07:15:00;58;0;105;22;19;0;8;2;0;0;0;0
2020-02-25 07:30:00;53;0;123;19;0;0;2;0;0;0;0;0
2020-02-25 07:45:00;43;0;101;25;0;1;2;1;0;0;0;0
2020-02-25 08:00:00;52;0;80;16;10;0;2;2;0;0;0;0
2020-02-25 08:15:00;57;0;106;20;3;0;2;0;0;0;0;0
2020-02-25 08:30:00;40;0;93;21;5;1;1;0;0;0;0;0
2020-02-25 08:45:00;54;0;79;22;0;0;1;0;0;0;0;0
2020-02-25 09:00:00;47;0;69;20;10;0;4;4;0;0;0;0
2020-02-25 09:15:00;50;0;63;17;0;0;2;0;0;0;0;0
2020-02-25 09:30:00;40;0;79;10;1;0;1;0;0;0;0;0
2020-02-25 09:45:00;56;0;73;18;3;0;4;0;4;0;0;0
2020-02-25 10:00:00;51;0;54;20;4;0;2;0;0;0;0;0
2020-02-25 10:15:00;58;0;54;19;0;0;5;0;0;0;0;0
2020-02-25 10:30:00;57;0;70;21;0;0;4;3;0;0;0;0
2020-02-25 10:45:00;49;0;67;23;12;2;7;0;1;0;0;0
2020-02-25 11:00:00;69;0;60;22;0;0;2;0;0;0;0;0
2020-02-25 11:15:00;59;0;81;27;2;0;0;8;0;0;0;0
2020-02-25 11:30:00;75;0;79;18;0;0;11;0;0;0;0;0
