DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-02-07 00:00:00;4;1;0;0;2;5;0;0
2020-02-07 00:15:00;6;0;0;0;2;1;0;0
2020-02-07 00:30:00;1;1;0;0;2;2;0;0
2020-02-07 00:45:00;2;0;1;0;2;1;0;0
2020-02-07 01:00:00;2;3;0;0;1;1;0;0
2020-02-07 01:15:00;2;4;0;0;3;1;0;0
2020-02-07 01:30:00;3;1;0;0;4;4;0;0
2020-02-07 01:45:00;1;3;0;0;2;1;0;0
2020-02-07 02:00:00;2;6;0;0;2;2;0;0
2020-02-07 02:15:00;2;1;0;0;1;2;0;0
2020-02-07 02:30:00;0;2;0;0;5;5;0;0
2020-02-07 02:45:00;4;0;0;0;2;1;0;0
2020-02-07 03:00:00;1;0;0;0;1;2;0;0
2020-02-07 03:15:00;0;3;0;0;2;3;0;0
2020-02-07 03:30:00;3;2;0;0;2;5;0;0
2020-02-07 03:45:00;4;4;0;0;2;5;0;0
2020-02-07 04:00:00;8;6;0;0;2;3;0;0
2020-02-07 04:15:00;2;6;0;0;4;5;0;0
2020-02-07 04:30:00;3;1;0;0;13;14;0;0
2020-02-07 04:45:00;7;7;1;0;13;16;0;0
2020-02-07 05:00:00;10;14;1;0;35;42;12;2
2020-02-07 05:15:00;12;31;1;0;100;127;18;0
2020-02-07 05:30:00;37;46;5;0;95;111;10;10
2020-02-07 05:45:00;91;113;8;0;91;89;6;9
2020-02-07 06:00:00;77;119;4;0;56;36;7;12
2020-02-07 06:15:00;40;92;4;0;68;41;12;6
2020-02-07 06:30:00;31;81;1;0;83;71;10;1
2020-02-07 06:45:00;38;81;0;0;80;71;14;0
2020-02-07 07:00:00;29;56;5;0;62;66;21;4
2020-02-07 07:15:00;43;73;5;0;81;57;13;0
2020-02-07 07:30:00;56;97;12;0;70;94;9;0
2020-02-07 07:45:00;45;76;7;0;90;74;30;1
2020-02-07 08:00:00;40;64;10;0;67;70;8;9
2020-02-07 08:15:00;43;77;11;0;55;39;14;0
2020-02-07 08:30:00;40;71;8;0;49;45;10;1
2020-02-07 08:45:00;28;43;10;0;36;39;16;0
2020-02-07 09:00:00;30;44;8;0;27;23;11;1
2020-02-07 09:15:00;24;37;17;0;30;32;3;1
2020-02-07 09:30:00;26;45;10;0;38;24;17;0
2020-02-07 09:45:00;36;53;7;0;31;36;4;7
2020-02-07 10:00:00;26;38;10;0;41;37;5;4
2020-02-07 10:15:00;30;43;12;0;38;35;0;3
2020-02-07 10:30:00;20;36;9;0;41;39;2;1
2020-02-07 10:45:00;27;44;10;0;28;25;1;1
2020-02-07 11:00:00;41;53;14;0;37;32;13;1
2020-02-07 11:15:00;19;38;14;0;45;33;0;2
2020-02-07 11:30:00;32;42;11;0;43;41;5;8
2020-02-07 11:45:00;28;46;9;0;42;35;4;3
2020-02-07 12:00:00;46;51;9;0;56;37;9;23
2020-02-07 12:15:00;45;56;8;0;59;48;3;14
2020-02-07 12:30:00;43;54;13;0;67;51;15;19
2020-02-07 12:45:00;50;63;9;0;61;67;7;9
2020-02-07 13:00:00;39;45;14;0;77;73;9;16
2020-02-07 13:15:00;40;51;8;0;126;105;18;9
2020-02-07 13:30:00;45;58;11;0;98;131;16;14
2020-02-07 13:45:00;53;73;17;0;87;137;18;21
2020-02-07 14:00:00;113;119;14;0;92;102;3;14
2020-02-07 14:15:00;162;183;11;0;62;47;5;29
2020-02-07 14:30:00;95;102;6;0;95;53;4;46
2020-02-07 14:45:00;63;73;14;0;91;59;0;25
2020-02-07 15:00:00;63;95;16;0;84;48;0;16
2020-02-07 15:15:00;62;84;9;0;120;85;0;10
2020-02-07 15:30:00;56;77;11;0;76;55;0;23
2020-02-07 15:45:00;53;58;11;0;59;42;2;11
2020-02-07 16:00:00;55;50;5;0;52;44;2;21
2020-02-07 16:15:00;48;38;11;0;58;41;0;13
2020-02-07 16:30:00;38;40;7;0;51;36;7;9
2020-02-07 16:45:00;43;35;6;0;52;41;0;5
2020-02-07 17:00:00;33;48;5;0;48;23;0;11
2020-02-07 17:15:00;25;36;5;0;49;28;0;10
2020-02-07 17:30:00;39;41;4;0;37;29;0;4
2020-02-07 17:45:00;33;40;9;0;49;32;0;6
2020-02-07 18:00:00;34;39;11;0;48;27;0;0
2020-02-07 18:15:00;26;39;13;0;39;22;0;1
2020-02-07 18:30:00;30;42;6;0;22;24;0;6
2020-02-07 18:45:00;29;30;4;0;29;20;0;8
2020-02-07 19:00:00;15;34;2;0;24;14;0;0
2020-02-07 19:15:00;22;28;2;0;26;20;1;0
2020-02-07 19:30:00;23;23;2;0;18;15;1;4
2020-02-07 19:45:00;19;22;2;0;20;22;1;6
2020-02-07 20:00:00;18;20;3;0;22;9;0;1
2020-02-07 20:15:00;18;20;2;0;15;16;0;0
2020-02-07 20:30:00;15;21;1;0;14;30;3;1
2020-02-07 20:45:00;15;20;2;0;16;40;7;0
2020-02-07 21:00:00;13;22;4;0;46;65;23;1
2020-02-07 21:15:00;14;15;2;0;65;89;29;0
2020-02-07 21:30:00;16;25;6;0;45;67;12;10
2020-02-07 21:45:00;58;110;10;0;49;25;1;49
2020-02-07 22:00:00;75;130;9;0;42;35;0;20
2020-02-07 22:15:00;35;50;3;0;28;21;0;8
2020-02-07 22:30:00;11;16;2;0;10;9;0;2
2020-02-07 22:45:00;6;13;2;0;16;8;1;0
2020-02-07 23:00:00;8;11;0;0;15;5;0;0
2020-02-07 23:15:00;6;10;0;0;4;8;0;0
2020-02-07 23:30:00;3;10;1;0;10;5;0;0
2020-02-07 23:45:00;4;7;0;0;5;8;0;0
