DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2019-11-29 00:00:00;10;7;1;1;11;15;0;1;2;0;1;0;0;11;21;0;0;0;0;0;0;0;0
2019-11-29 00:15:00;36;23;2;1;23;18;1;4;4;2;3;2;2;43;29;0;0;0;0;0;0;0;0
2019-11-29 00:30:00;16;13;1;2;10;9;3;3;2;2;2;0;0;18;15;0;0;0;0;0;0;0;0
2019-11-29 00:45:00;12;9;1;0;12;14;2;4;5;0;0;1;2;17;17;0;0;0;0;0;0;0;0
2019-11-29 01:00:00;8;7;1;1;15;11;0;3;1;0;0;3;3;9;18;0;0;0;0;0;0;0;0
2019-11-29 01:15:00;9;8;2;1;15;8;1;1;4;0;0;0;0;10;16;0;0;0;0;0;0;0;0
2019-11-29 01:30:00;5;5;0;0;5;9;1;1;2;1;1;0;0;7;7;0;0;0;0;0;0;0;0
2019-11-29 01:45:00;8;5;1;0;13;5;3;4;2;0;0;0;0;10;13;0;0;0;0;0;0;0;0
2019-11-29 02:00:00;5;7;0;1;4;10;2;1;1;1;1;0;0;8;8;0;0;0;0;0;0;0;0
2019-11-29 02:15:00;4;5;0;0;8;8;0;2;2;0;0;0;0;5;10;0;0;0;0;0;0;0;0
2019-11-29 02:30:00;1;4;1;0;3;3;2;1;1;0;0;0;0;2;5;0;0;0;0;0;0;0;0
2019-11-29 02:45:00;2;4;0;0;1;8;2;0;0;1;0;0;0;2;4;0;0;0;0;0;0;0;0
2019-11-29 03:00:00;3;2;1;0;4;8;1;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0
2019-11-29 03:15:00;1;10;1;0;6;6;1;0;1;0;0;0;0;5;8;0;0;0;0;0;0;0;0
2019-11-29 03:30:00;8;9;2;0;5;2;2;1;1;0;0;0;0;8;6;0;0;0;0;0;0;0;0
2019-11-29 03:45:00;7;7;1;1;9;3;2;3;2;0;0;0;0;9;9;0;0;0;0;0;0;0;0
2019-11-29 04:00:00;3;1;0;2;7;4;1;2;3;0;0;0;0;3;7;0;0;0;0;0;0;0;0
2019-11-29 04:15:00;9;10;0;1;13;10;1;2;3;0;0;0;0;12;15;0;0;0;0;0;0;0;0
2019-11-29 04:30:00;13;10;2;0;12;10;1;0;2;1;0;0;0;19;17;0;0;0;0;0;0;0;0
2019-11-29 04:45:00;33;25;2;8;9;8;2;4;6;2;3;0;0;37;12;0;0;0;0;0;0;0;0
2019-11-29 05:00:00;59;69;3;7;20;19;2;11;11;10;8;2;2;75;30;0;0;0;0;0;0;0;0
2019-11-29 05:15:00;85;107;3;6;31;16;2;12;18;3;5;2;2;123;38;0;0;0;0;0;0;0;0
2019-11-29 05:30:00;83;99;1;10;43;28;9;28;13;43;8;3;3;104;61;0;5;0;0;0;0;0;0
2019-11-29 05:45:00;78;83;5;13;59;49;7;18;12;8;8;1;1;97;79;0;0;0;0;0;0;0;0
2019-11-29 06:00:00;66;84;1;17;72;74;13;10;7;6;10;8;10;93;94;0;8;0;0;0;0;0;0
2019-11-29 06:15:00;104;119;2;13;81;67;8;17;13;13;18;8;8;128;101;0;0;0;0;0;0;0;0
2019-11-29 06:30:00;105;141;5;19;70;85;18;35;24;15;68;13;15;138;94;0;0;0;0;0;0;0;0
2019-11-29 06:45:00;115;127;5;28;62;65;10;32;21;10;10;10;8;143;94;0;0;0;0;0;0;0;0
2019-11-29 07:00:00;145;169;6;34;75;58;8;46;30;10;19;19;19;149;84;0;0;0;0;0;0;0;0
2019-11-29 07:15:00;155;178;9;38;83;72;15;45;25;24;46;17;19;132;103;0;3;0;0;0;2;1;0
2019-11-29 07:30:00;168;185;15;46;108;117;14;57;56;22;20;20;21;149;134;0;0;0;0;0;0;0;0
2019-11-29 07:45:00;147;169;13;47;112;116;17;58;44;25;27;19;17;141;120;8;0;0;0;0;0;0;0
2019-11-29 08:00:00;122;134;7;39;100;92;13;44;29;11;14;17;15;153;134;2;0;0;0;0;0;0;6
2019-11-29 08:15:00;117;128;6;33;90;91;16;37;34;16;24;11;14;131;125;0;3;0;0;0;0;0;0
2019-11-29 08:30:00;124;140;10;34;92;96;11;35;37;6;9;13;10;160;127;0;0;0;0;0;0;0;2
2019-11-29 08:45:00;130;143;11;36;100;88;11;30;33;13;15;10;7;140;122;0;0;0;0;0;0;0;0
2019-11-29 09:00:00;91;140;12;32;92;77;14;33;29;9;9;10;9;146;118;0;0;0;0;0;0;0;0
2019-11-29 09:15:00;113;124;12;31;93;72;15;34;36;9;16;8;8;153;121;0;0;0;0;0;0;0;0
2019-11-29 09:30:00;125;108;5;31;77;105;10;28;28;8;15;12;11;144;115;0;0;1;0;0;0;0;0
2019-11-29 09:45:00;128;126;10;27;94;90;15;32;39;11;12;7;12;139;132;0;0;0;0;0;0;0;0
2019-11-29 10:00:00;130;112;16;28;81;109;11;24;38;9;8;12;11;161;116;1;0;0;0;0;0;0;0
2019-11-29 10:15:00;120;111;9;31;97;114;9;47;35;21;16;9;12;140;138;0;0;0;0;0;0;0;0
2019-11-29 10:30:00;131;129;12;42;90;118;10;23;44;11;10;11;10;167;103;0;0;0;0;0;0;0;2
2019-11-29 10:45:00;129;120;11;35;106;84;14;28;28;10;9;7;6;150;129;0;0;0;0;1;0;0;0
2019-11-29 11:00:00;115;115;8;44;89;82;14;29;34;22;10;14;12;140;115;0;0;0;0;0;0;0;0
2019-11-29 11:15:00;124;111;15;46;92;101;16;27;32;17;18;11;15;151;94;0;0;0;0;0;0;0;0
2019-11-29 11:30:00;111;107;14;35;115;125;20;31;41;12;12;16;16;125;151;0;0;0;0;2;0;0;0
2019-11-29 11:45:00;139;108;15;46;136;152;17;36;32;17;14;11;12;148;168;3;0;1;0;0;0;0;0
2019-11-29 12:00:00;152;134;10;35;112;113;18;38;33;9;7;12;10;177;136;0;0;0;0;0;0;0;0
2019-11-29 12:15:00;148;109;10;45;126;135;14;28;30;11;15;17;14;181;154;0;0;0;0;0;0;0;0
2019-11-29 12:30:00;134;117;12;29;123;141;14;40;33;7;7;13;11;142;160;0;0;0;0;1;0;0;0
2019-11-29 12:45:00;134;146;13;36;151;166;13;46;49;15;20;15;16;150;170;0;0;0;0;0;0;0;0
2019-11-29 13:00:00;159;166;8;46;145;182;20;48;41;17;29;15;15;169;185;0;0;0;0;0;0;0;0
2019-11-29 13:15:00;132;137;11;31;138;160;21;44;41;17;16;22;17;163;174;0;0;0;0;0;0;0;0
2019-11-29 13:30:00;142;166;18;28;159;181;25;40;37;15;15;15;16;138;157;0;0;0;0;0;0;0;0
2019-11-29 13:45:00;142;143;8;29;136;146;22;35;49;12;14;8;6;145;161;0;0;0;0;0;0;0;0
2019-11-29 14:00:00;137;136;11;42;124;147;17;51;38;12;10;15;14;147;162;0;0;0;0;0;0;0;0
2019-11-29 14:15:00;142;109;16;32;155;163;24;39;46;29;7;12;11;174;191;0;0;0;0;0;0;0;0
2019-11-29 14:30:00;140;110;9;37;146;154;22;58;49;14;10;14;15;160;173;0;0;0;0;10;0;0;0
2019-11-29 14:45:00;134;121;10;34;173;181;23;53;48;11;9;16;15;167;205;14;0;0;0;0;0;0;0
2019-11-29 15:00:00;150;124;12;41;163;167;20;48;52;9;8;11;12;174;197;0;0;0;0;0;0;0;2
2019-11-29 15:15:00;149;129;17;27;146;158;19;42;41;13;11;11;10;184;180;0;0;0;0;8;2;0;0
2019-11-29 15:30:00;167;168;11;48;156;180;13;42;51;12;12;12;15;181;173;1;0;2;0;0;0;0;1
2019-11-29 15:45:00;156;155;9;39;155;182;19;43;50;13;11;13;13;177;186;0;0;0;0;9;0;0;0
2019-11-29 16:00:00;176;163;11;42;155;180;21;48;53;15;12;17;15;200;198;0;0;3;0;0;0;0;0
2019-11-29 16:15:00;145;123;18;46;178;200;24;50;53;9;12;22;16;151;197;0;0;0;0;0;0;0;0
2019-11-29 16:30:00;151;131;13;33;176;179;24;56;44;10;7;12;13;150;201;0;0;0;0;0;0;0;0
2019-11-29 16:45:00;165;156;13;41;160;194;22;60;58;16;11;19;17;170;214;1;0;0;0;3;0;0;0
2019-11-29 17:00:00;191;159;15;39;155;150;23;57;50;14;13;16;16;185;195;0;0;0;0;10;0;0;0
2019-11-29 17:15:00;168;161;9;45;157;169;25;56;52;8;8;18;17;173;195;0;0;0;0;0;0;10;0
2019-11-29 17:30:00;156;149;12;38;123;145;18;45;31;13;11;15;10;165;129;1;0;0;0;0;0;0;0
2019-11-29 17:45:00;164;153;19;34;144;144;17;60;46;11;11;16;17;181;178;8;0;5;0;0;0;0;0
2019-11-29 18:00:00;151;133;9;33;134;141;25;54;41;23;12;12;12;172;161;0;0;0;0;1;0;0;0
2019-11-29 18:15:00;140;139;12;26;142;144;22;53;33;12;10;8;9;151;157;0;0;0;1;18;0;0;0
2019-11-29 18:30:00;145;124;12;36;127;134;22;33;33;6;7;15;10;164;188;0;2;0;0;0;0;0;0
2019-11-29 18:45:00;135;124;11;34;130;128;17;44;42;8;8;14;15;154;166;0;0;0;0;0;0;0;0
2019-11-29 19:00:00;113;118;7;25;121;107;20;38;29;11;10;12;13;137;175;1;0;1;0;0;0;0;0
2019-11-29 19:15:00;91;69;12;23;129;121;14;40;24;6;3;7;6;113;157;0;0;0;0;0;0;0;0
2019-11-29 19:30:00;93;80;10;26;98;97;7;24;23;5;14;6;6;108;128;0;0;0;0;3;0;0;0
2019-11-29 19:45:00;80;79;7;24;101;101;20;30;29;11;9;6;6;109;141;0;0;0;0;0;0;0;0
2019-11-29 20:00:00;80;75;8;29;94;90;13;25;38;10;8;5;6;108;128;0;0;0;0;0;0;0;0
2019-11-29 20:15:00;76;72;7;16;108;101;12;21;35;6;5;6;4;101;128;0;0;0;0;0;0;0;0
2019-11-29 20:30:00;71;56;3;11;91;104;13;16;28;2;2;7;8;97;124;0;0;0;0;2;0;0;0
2019-11-29 20:45:00;73;80;3;10;79;62;6;16;39;3;3;4;3;98;95;0;0;0;0;0;0;0;0
2019-11-29 21:00:00;77;77;3;13;58;61;7;29;40;4;3;7;5;103;86;0;0;0;0;4;0;0;0
2019-11-29 21:15:00;69;73;7;9;56;44;12;21;35;5;4;1;1;104;82;0;0;0;0;0;2;0;0
2019-11-29 21:30:00;56;62;6;10;76;58;6;15;25;4;5;3;5;75;103;0;0;0;0;0;0;0;0
