DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-04-18 00:00:00;1;3;7;3;1;3;0;0;0;0;0;0
2020-04-18 00:15:00;2;2;5;0;5;3;0;0;0;0;0;0
2020-04-18 00:30:00;2;2;2;2;1;2;0;0;0;0;0;0
2020-04-18 00:45:00;2;3;3;0;0;2;0;0;0;0;0;0
2020-04-18 01:00:00;0;1;3;0;0;2;0;0;0;0;0;0
2020-04-18 01:15:00;1;2;2;0;0;0;0;0;0;0;0;0
2020-04-18 01:30:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-04-18 01:45:00;0;0;2;0;0;2;0;0;0;0;0;0
2020-04-18 02:00:00;0;1;2;0;0;1;0;0;0;0;0;0
2020-04-18 02:15:00;0;3;8;0;0;5;0;0;0;0;0;0
2020-04-18 02:30:00;0;1;3;3;2;5;0;0;0;0;0;0
2020-04-18 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-18 03:00:00;1;2;2;0;0;0;0;0;0;0;0;0
2020-04-18 03:15:00;1;2;4;0;0;2;0;0;0;0;0;0
2020-04-18 03:30:00;3;5;4;0;0;1;0;0;0;0;0;0
2020-04-18 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-18 04:00:00;1;2;1;2;0;0;0;0;0;0;0;0
2020-04-18 04:15:00;1;1;1;0;0;0;0;0;0;0;0;0
2020-04-18 04:30:00;1;1;3;1;0;2;0;0;0;0;0;0
2020-04-18 04:45:00;0;0;2;1;0;1;0;0;0;0;0;0
2020-04-18 05:00:00;1;3;9;1;0;6;0;0;0;0;0;0
2020-04-18 05:15:00;4;4;4;4;0;2;0;0;0;0;0;0
2020-04-18 05:30:00;6;6;6;0;0;2;0;0;0;0;0;0
2020-04-18 05:45:00;5;2;5;1;0;5;0;0;0;0;0;0
2020-04-18 06:00:00;9;8;6;0;1;6;0;0;0;0;0;0
2020-04-18 06:15:00;7;7;6;2;3;4;0;0;0;0;0;0
2020-04-18 06:30:00;12;10;10;0;1;5;0;0;0;0;0;0
2020-04-18 06:45:00;13;9;19;2;4;12;0;0;0;0;0;0
2020-04-18 07:00:00;24;14;18;0;4;10;0;0;0;0;0;0
2020-04-18 07:15:00;19;12;20;3;3;13;0;0;0;0;0;0
2020-04-18 07:30:00;20;11;24;3;6;18;0;0;0;0;0;0
2020-04-18 07:45:00;20;12;22;2;3;18;0;0;0;0;0;0
2020-04-18 08:00:00;29;15;27;1;5;11;0;0;0;0;0;0
2020-04-18 08:15:00;21;15;24;4;4;16;0;0;0;0;0;0
2020-04-18 08:30:00;22;20;32;3;7;18;0;0;2;0;0;0
2020-04-18 08:45:00;23;18;34;4;3;25;0;0;0;0;0;0
2020-04-18 09:00:00;25;22;40;9;5;22;0;0;0;0;0;0
2020-04-18 09:15:00;28;22;40;7;4;24;0;0;0;0;0;0
2020-04-18 09:30:00;34;22;40;6;5;26;0;0;1;0;0;0
2020-04-18 09:45:00;35;31;49;7;4;25;0;0;0;0;0;0
2020-04-18 10:00:00;21;25;55;6;6;38;1;0;2;0;0;0
2020-04-18 10:15:00;33;32;54;8;4;36;0;0;0;0;0;0
2020-04-18 10:30:00;29;27;58;6;4;41;1;0;0;0;0;0
2020-04-18 10:45:00;35;26;49;7;5;37;0;0;0;0;0;0
2020-04-18 11:00:00;26;19;47;9;6;36;0;0;0;0;0;0
2020-04-18 11:15:00;32;28;52;9;4;37;0;0;0;0;0;0
2020-04-18 11:30:00;29;25;52;8;7;43;0;0;0;0;0;0
2020-04-18 11:45:00;25;19;46;9;4;34;1;0;0;0;0;0
2020-04-18 12:00:00;18;16;59;11;5;42;0;0;0;0;0;0
2020-04-18 12:15:00;18;20;45;8;5;34;0;0;0;0;0;0
2020-04-18 12:30:00;26;22;46;6;6;30;0;0;1;0;0;0
2020-04-18 12:45:00;15;20;36;8;4;23;0;0;3;0;0;0
2020-04-18 13:00:00;21;17;51;3;6;37;1;0;1;0;0;0
2020-04-18 13:15:00;15;10;35;7;4;30;0;0;0;0;0;0
2020-04-18 13:30:00;17;24;47;8;5;32;0;0;0;0;0;0
