DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-04-11 00:00:00;1;2;3;0;0;0;0;3;3;0;1;2;5;1;0;0;0
2020-04-11 00:15:00;4;5;2;0;0;0;0;6;7;1;0;3;2;1;0;0;0
2020-04-11 00:30:00;2;6;1;0;0;1;0;6;1;1;0;3;2;0;0;0;0
2020-04-11 00:45:00;3;4;1;0;0;0;0;2;3;0;0;1;6;0;0;1;0
2020-04-11 01:00:00;5;5;1;0;0;0;1;4;0;0;1;3;5;0;0;0;0
2020-04-11 01:15:00;4;4;1;0;0;0;0;4;3;1;0;3;2;0;0;0;0
2020-04-11 01:30:00;2;3;2;0;0;0;0;4;3;1;0;3;2;0;0;0;0
2020-04-11 01:45:00;4;4;3;0;0;0;0;1;1;3;0;0;0;1;0;0;0
2020-04-11 02:00:00;3;5;4;0;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-04-11 02:15:00;5;6;1;0;0;0;0;3;2;1;0;0;1;2;0;0;0
2020-04-11 02:30:00;5;3;0;0;0;0;0;1;1;1;1;3;4;0;0;0;0
2020-04-11 02:45:00;3;6;0;0;0;0;0;6;1;0;0;0;2;1;0;0;0
2020-04-11 03:00:00;4;5;1;1;0;0;0;3;3;0;0;1;0;1;1;1;0
2020-04-11 03:15:00;3;1;1;0;0;0;0;1;1;1;0;2;3;0;0;0;0
2020-04-11 03:30:00;0;4;1;1;0;1;0;7;2;2;0;0;0;0;0;3;0
2020-04-11 03:45:00;4;4;2;0;0;0;0;3;2;4;0;2;2;1;0;0;0
2020-04-11 04:00:00;2;5;0;0;0;0;0;1;0;0;0;0;1;0;3;0;0
2020-04-11 04:15:00;4;5;1;0;0;0;0;3;2;2;0;1;1;1;0;0;0
2020-04-11 04:30:00;4;9;2;0;0;0;0;5;1;2;1;4;3;0;0;1;0
2020-04-11 04:45:00;1;1;1;0;0;0;0;4;3;4;1;2;1;0;0;0;0
2020-04-11 05:00:00;3;12;2;0;0;0;0;2;4;1;0;2;4;1;0;0;0
2020-04-11 05:15:00;5;9;1;0;0;0;0;3;8;1;3;3;1;0;1;0;0
2020-04-11 05:30:00;6;13;9;0;0;0;0;7;10;5;2;7;9;2;0;1;0
2020-04-11 05:45:00;11;13;3;0;0;0;0;7;8;3;0;3;4;2;1;0;0
2020-04-11 06:00:00;9;11;1;0;0;0;1;8;4;11;3;5;4;2;0;2;0
2020-04-11 06:15:00;14;19;4;0;0;0;0;9;11;7;0;10;4;2;0;0;0
2020-04-11 06:30:00;9;16;11;0;0;0;0;6;16;4;3;9;4;5;0;0;0
2020-04-11 06:45:00;4;17;6;0;0;0;0;6;14;2;1;10;6;3;5;0;0
2020-04-11 07:00:00;9;20;9;1;0;0;0;21;18;9;6;9;8;4;9;1;0
2020-04-11 07:15:00;9;18;10;2;0;0;0;23;19;7;6;12;11;8;12;1;0
2020-04-11 07:30:00;18;31;26;0;0;0;0;18;11;6;6;10;8;5;13;0;0
2020-04-11 07:45:00;20;30;26;2;0;0;0;17;39;8;3;13;16;4;10;2;0
2020-04-11 08:00:00;17;35;19;0;0;0;0;18;26;15;7;11;6;9;6;0;0
2020-04-11 08:15:00;23;38;23;0;0;0;1;29;34;12;4;12;17;8;3;2;0
2020-04-11 08:30:00;27;39;32;4;0;0;1;32;33;15;9;20;12;11;6;4;0
2020-04-11 08:45:00;30;45;33;4;0;0;0;33;36;16;7;31;18;11;10;4;0
2020-04-11 09:00:00;25;59;37;6;0;1;0;36;37;16;5;24;17;12;10;6;0
2020-04-11 09:15:00;22;65;44;3;0;1;4;35;39;13;11;34;17;3;8;5;0
2020-04-11 09:30:00;46;64;40;4;0;3;1;50;47;17;10;36;16;16;9;7;0
2020-04-11 09:45:00;33;77;53;5;0;1;3;52;64;20;14;35;25;15;16;5;0
2020-04-11 10:00:00;41;69;35;8;0;1;0;64;51;23;18;45;31;16;24;13;0
2020-04-11 10:15:00;48;66;52;8;0;1;4;58;64;31;19;27;22;10;19;10;0
2020-04-11 10:30:00;37;73;59;5;1;3;2;107;57;24;14;56;25;14;9;13;0
2020-04-11 10:45:00;50;79;59;1;1;3;4;60;78;20;16;38;28;14;10;6;0
2020-04-11 11:00:00;47;88;63;5;0;1;3;67;64;26;16;46;21;18;24;9;0
2020-04-11 11:15:00;42;78;58;11;1;4;6;69;74;20;13;28;27;18;10;15;0
2020-04-11 11:30:00;39;87;68;4;0;0;2;62;67;26;17;44;26;23;9;3;0
2020-04-11 11:45:00;40;75;55;7;0;1;1;71;71;21;15;43;24;19;9;7;0
2020-04-11 12:00:00;57;81;67;10;1;0;3;70;54;23;19;36;25;13;25;12;0
2020-04-11 12:15:00;47;76;64;3;0;0;6;48;69;23;18;37;25;17;12;7;0
2020-04-11 12:30:00;45;70;44;5;0;5;4;51;68;27;7;47;26;13;10;5;0
2020-04-11 12:45:00;36;80;58;7;2;1;4;54;68;22;21;28;29;15;14;5;0
2020-04-11 13:00:00;52;70;51;6;1;1;5;56;55;26;14;34;21;13;10;8;0
2020-04-11 13:15:00;39;70;55;7;0;3;2;70;79;18;13;35;28;16;15;11;0
2020-04-11 13:30:00;34;70;58;5;1;4;5;60;73;23;13;29;33;17;20;10;0
