DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-10-03 00:00:00;47;15;7;29;7;16;46;17;18;0;0;0
2019-10-03 00:15:00;58;19;7;25;21;24;60;20;22;0;0;0
2019-10-03 00:30:00;38;17;7;18;19;25;44;18;22;1;0;3
2019-10-03 00:45:00;22;8;3;15;20;24;24;20;17;1;1;1
2019-10-03 01:00:00;25;11;4;9;18;14;26;14;12;0;0;1
2019-10-03 01:15:00;25;11;6;13;14;28;23;11;22;0;0;2
2019-10-03 01:30:00;24;8;7;23;10;15;25;5;12;0;0;0
2019-10-03 01:45:00;26;14;3;10;10;14;29;7;11;0;0;0
2019-10-03 02:00:00;15;9;2;7;4;11;15;3;9;0;0;0
2019-10-03 02:15:00;15;9;3;5;9;7;18;6;6;0;0;0
2019-10-03 02:30:00;13;8;1;4;3;6;12;1;4;0;0;1
2019-10-03 02:45:00;13;9;1;7;6;12;14;6;9;0;0;0
2019-10-03 03:00:00;9;4;3;4;9;6;9;4;3;0;0;0
2019-10-03 03:15:00;10;5;4;16;8;6;9;7;6;2;0;0
2019-10-03 03:30:00;9;1;1;8;10;6;9;9;8;0;0;0
2019-10-03 03:45:00;11;7;1;6;3;6;10;5;6;2;0;0
2019-10-03 04:00:00;9;2;1;4;4;5;9;4;5;2;0;0
2019-10-03 04:15:00;18;11;3;4;5;4;20;8;4;1;0;0
2019-10-03 04:30:00;5;3;0;2;2;6;5;3;5;1;0;2
2019-10-03 04:45:00;16;7;0;0;9;8;16;8;7;1;0;0
2019-10-03 05:00:00;31;16;1;5;11;8;33;7;7;0;0;1
2019-10-03 05:15:00;20;8;4;4;14;14;19;19;15;4;0;1
2019-10-03 05:30:00;32;18;3;4;20;24;31;20;24;4;0;0
2019-10-03 05:45:00;64;29;3;7;16;22;69;20;25;1;0;2
2019-10-03 06:00:00;106;40;0;4;11;15;99;8;13;1;1;3
2019-10-03 06:15:00;117;49;1;4;9;17;120;10;16;2;0;1
2019-10-03 06:30:00;62;23;1;8;15;17;61;13;15;1;0;2
2019-10-03 06:45:00;45;13;3;1;12;14;47;10;14;0;0;0
2019-10-03 07:00:00;33;10;0;4;5;5;33;15;19;0;0;1
2019-10-03 07:15:00;51;17;3;3;2;1;57;16;16;0;0;1
2019-10-03 07:30:00;39;15;7;5;16;17;39;16;25;0;0;1
2019-10-03 07:45:00;41;13;3;6;22;19;41;14;20;0;0;3
2019-10-03 08:00:00;52;22;5;9;19;24;54;19;22;1;0;3
2019-10-03 08:15:00;65;23;7;8;12;30;68;14;30;0;0;3
2019-10-03 08:30:00;68;15;4;8;38;45;70;32;49;1;0;4
2019-10-03 08:45:00;80;22;8;9;37;43;84;39;49;2;0;2
2019-10-03 09:00:00;72;23;13;9;29;44;71;32;53;1;0;1
2019-10-03 09:15:00;87;27;12;15;41;44;89;41;47;0;1;4
2019-10-03 09:30:00;95;16;7;5;46;70;100;49;52;2;0;6
2019-10-03 09:45:00;116;22;16;10;56;70;131;57;65;4;2;5
2019-10-03 10:00:00;101;24;16;12;55;67;109;53;69;0;0;1
2019-10-03 10:15:00;107;31;11;12;58;73;109;62;72;0;1;2
2019-10-03 10:30:00;100;25;11;11;60;73;111;54;74;1;0;4
2019-10-03 10:45:00;151;27;11;22;59;89;151;58;91;1;3;5
2019-10-03 11:00:00;105;26;23;13;56;85;116;69;88;1;1;7
2019-10-03 11:15:00;130;27;11;19;81;88;134;71;92;1;1;9
2019-10-03 11:30:00;114;17;19;25;64;88;117;75;92;0;0;6
2019-10-03 11:45:00;135;30;16;22;62;99;146;71;94;3;0;2
2019-10-03 12:00:00;117;28;16;24;60;77;122;64;79;1;4;5
2019-10-03 12:15:00;142;24;25;22;58;94;140;66;92;2;0;4
