DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-09-28 00:00:00;12;4;3;3;0;0;0;0;0;0;0;0
2020-09-28 00:15:00;8;4;13;6;0;0;0;0;0;0;0;0
2020-09-28 00:30:00;5;4;4;6;0;0;0;0;0;0;0;0
2020-09-28 00:45:00;11;4;7;5;0;0;0;0;0;0;0;0
2020-09-28 01:00:00;5;1;3;5;0;0;0;0;0;0;0;0
2020-09-28 01:15:00;8;2;6;5;0;0;0;0;0;0;0;0
2020-09-28 01:30:00;4;2;3;0;0;0;0;0;0;0;0;0
2020-09-28 01:45:00;5;4;5;7;0;0;0;0;0;0;0;0
2020-09-28 02:00:00;3;3;7;3;0;0;0;0;0;0;0;0
2020-09-28 02:15:00;1;0;4;1;0;0;0;0;0;0;0;0
2020-09-28 02:30:00;1;0;3;3;0;0;0;0;0;0;0;0
2020-09-28 02:45:00;4;1;8;4;0;0;0;0;0;0;0;0
2020-09-28 03:00:00;3;1;0;1;0;0;0;0;0;0;0;0
2020-09-28 03:15:00;6;0;2;5;0;0;0;0;0;0;0;0
2020-09-28 03:30:00;2;2;1;1;0;0;0;0;0;0;0;0
2020-09-28 03:45:00;5;0;2;1;0;0;0;0;0;0;0;0
2020-09-28 04:00:00;4;4;6;2;0;0;0;0;0;0;0;0
2020-09-28 04:15:00;9;2;6;6;0;0;0;0;0;0;0;0
2020-09-28 04:30:00;9;2;10;4;0;0;0;0;0;0;0;0
2020-09-28 04:45:00;13;2;6;10;0;0;0;0;0;0;0;0
2020-09-28 05:00:00;26;3;16;15;0;0;0;0;0;0;0;0
2020-09-28 05:15:00;26;16;34;31;0;0;0;0;0;0;0;0
2020-09-28 05:30:00;66;12;29;30;0;0;0;0;0;0;0;0
2020-09-28 05:45:00;81;36;41;48;0;0;0;0;0;0;0;0
2020-09-28 06:00:00;62;27;41;34;0;0;0;0;0;0;0;0
2020-09-28 06:15:00;70;35;48;76;0;0;0;0;0;0;0;0
2020-09-28 06:30:00;99;42;60;91;1;0;0;0;0;7;0;8
2020-09-28 06:45:00;118;52;63;95;20;15;0;0;18;12;5;0
2020-09-28 07:00:00;131;57;71;90;1;9;0;0;16;1;1;0
2020-09-28 07:15:00;115;82;74;95;11;5;0;0;6;10;0;0
2020-09-28 07:30:00;143;98;91;125;4;14;0;4;28;10;0;0
2020-09-28 07:45:00;135;104;100;116;7;8;0;3;7;4;1;0
2020-09-28 08:00:00;139;83;91;110;0;15;0;4;29;7;3;0
2020-09-28 08:15:00;116;73;68;94;12;14;2;0;12;8;0;0
2020-09-28 08:30:00;127;77;64;74;11;1;0;0;1;11;0;0
2020-09-28 08:45:00;146;87;65;69;3;13;0;0;8;3;2;0
2020-09-28 09:00:00;107;46;74;69;3;13;0;3;3;5;0;0
2020-09-28 09:15:00;124;86;79;85;22;3;0;0;2;8;0;0
2020-09-28 09:30:00;110;83;77;75;6;2;3;0;0;7;0;4
2020-09-28 09:45:00;139;101;83;91;11;0;3;0;0;9;0;0
2020-09-28 10:00:00;127;73;71;84;10;2;0;1;0;9;2;0
2020-09-28 10:15:00;117;91;92;93;37;1;2;0;26;9;0;4
2020-09-28 10:30:00;117;79;91;115;23;11;0;0;6;90;0;0
2020-09-28 10:45:00;120;76;103;106;4;0;0;2;3;8;0;5
2020-09-28 11:00:00;120;86;80;87;12;2;0;0;2;15;0;0
2020-09-28 11:15:00;136;84;92;97;0;0;0;0;8;5;0;0
2020-09-28 11:30:00;131;83;90;100;11;5;0;0;12;6;0;0
2020-09-28 11:45:00;127;79;93;114;5;3;3;0;6;11;0;3
2020-09-28 12:00:00;116;84;89;121;20;7;3;0;13;12;8;9
2020-09-28 12:15:00;105;65;93;115;8;7;0;0;14;14;0;1
2020-09-28 12:30:00;105;66;94;102;5;0;0;0;3;2;0;0
2020-09-28 12:45:00;120;85;90;113;1;4;0;0;10;5;6;1
2020-09-28 13:00:00;89;69;87;99;14;2;0;0;6;3;0;0
2020-09-28 13:15:00;134;94;92;116;74;8;0;0;5;67;0;2
2020-09-28 13:30:00;110;63;90;107;16;2;1;0;80;23;0;1
2020-09-28 13:45:00;126;65;96;115;8;32;0;12;21;20;24;0
2020-09-28 14:00:00;129;76;78;89;2;4;0;0;3;59;0;0
2020-09-28 14:15:00;132;89;92;113;31;21;0;0;18;13;0;0
2020-09-28 14:30:00;136;68;103;106;14;7;0;8;19;25;10;0
2020-09-28 14:45:00;133;79;101;129;27;7;1;0;6;19;0;0
2020-09-28 15:00:00;112;96;108;130;10;9;0;0;8;20;0;0
2020-09-28 15:15:00;144;111;103;120;22;6;0;0;5;18;0;0
2020-09-28 15:30:00;123;113;120;156;64;10;11;0;10;39;0;0
2020-09-28 15:45:00;135;98;111;180;25;6;0;0;13;23;0;0
2020-09-28 16:00:00;133;104;124;153;42;6;0;1;8;25;0;0
2020-09-28 16:15:00;161;123;112;149;43;4;1;0;1;11;0;0
2020-09-28 16:30:00;141;99;130;171;7;28;0;0;39;7;0;0
2020-09-28 16:45:00;152;122;116;151;15;8;0;0;3;23;0;0
2020-09-28 17:00:00;159;116;137;149;11;3;0;0;37;14;0;0
2020-09-28 17:15:00;143;116;114;154;7;18;6;2;19;8;0;0
2020-09-28 17:30:00;134;110;133;170;46;8;0;2;7;22;2;0
2020-09-28 17:45:00;142;110;113;142;12;49;3;9;49;9;0;0
2020-09-28 18:00:00;107;80;102;120;43;17;0;0;42;9;0;4
2020-09-28 18:15:00;124;82;99;121;10;4;0;0;13;6;1;0
2020-09-28 18:30:00;115;79;94;112;4;2;0;0;4;24;0;2
2020-09-28 18:45:00;91;86;92;108;1;12;0;0;6;6;0;0
2020-09-28 19:00:00;102;69;83;93;17;0;2;0;5;13;0;0
2020-09-28 19:15:00;84;71;82;127;9;0;0;0;10;5;0;0
2020-09-28 19:30:00;82;66;78;81;5;0;0;0;0;11;0;0
2020-09-28 19:45:00;59;36;73;76;0;0;0;0;0;5;0;1
2020-09-28 20:00:00;53;32;69;84;5;0;0;0;0;5;0;0
2020-09-28 20:15:00;61;29;55;54;4;0;0;0;0;1;0;0
2020-09-28 20:30:00;45;23;37;56;0;0;0;0;0;0;0;0
2020-09-28 20:45:00;24;41;36;47;3;0;0;0;0;0;0;0
2020-09-28 21:00:00;39;14;37;34;0;0;0;0;0;1;0;0
2020-09-28 21:15:00;35;20;38;40;0;0;0;0;0;0;0;0
2020-09-28 21:30:00;28;17;29;28;0;0;0;0;0;0;0;0
2020-09-28 21:45:00;32;17;34;31;0;0;0;0;0;0;0;0
2020-09-28 22:00:00;40;21;35;31;0;0;0;0;0;0;0;0
2020-09-28 22:15:00;26;23;27;30;0;0;0;0;0;0;0;0
2020-09-28 22:30:00;28;11;16;19;0;0;0;0;0;0;0;0
2020-09-28 22:45:00;20;16;22;17;0;0;0;0;0;0;0;0
2020-09-28 23:00:00;17;9;17;18;0;0;0;0;0;0;0;0
2020-09-28 23:15:00;16;7;15;13;1;1;0;0;0;0;0;0
2020-09-28 23:30:00;8;6;15;9;0;0;0;0;0;0;0;0
2020-09-28 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
