DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-01-21 00:00:00;5;10;9;4;0;1;0
2020-01-21 00:15:00;10;11;10;5;0;1;0
2020-01-21 00:30:00;5;7;13;7;1;0;0
2020-01-21 00:45:00;3;6;6;4;0;2;0
2020-01-21 01:00:00;5;8;6;4;0;2;0
2020-01-21 01:15:00;1;6;5;3;0;3;0
2020-01-21 01:30:00;4;7;5;4;1;2;0
2020-01-21 01:45:00;7;3;5;0;0;1;0
2020-01-21 02:00:00;7;7;5;2;0;1;0
2020-01-21 02:15:00;5;3;5;4;0;0;0
2020-01-21 02:30:00;4;3;10;2;1;0;0
2020-01-21 02:45:00;4;3;8;2;0;1;0
2020-01-21 03:00:00;7;6;8;3;0;1;0
2020-01-21 03:15:00;8;3;9;7;0;0;0
2020-01-21 03:30:00;6;5;11;3;1;0;0
2020-01-21 03:45:00;8;3;9;11;1;2;0
2020-01-21 04:00:00;15;6;10;7;1;1;0
2020-01-21 04:15:00;13;6;11;1;0;0;0
2020-01-21 04:30:00;12;15;22;15;3;2;0
2020-01-21 04:45:00;21;17;38;14;1;2;0
2020-01-21 05:00:00;34;27;122;46;6;16;0
2020-01-21 05:15:00;40;50;217;113;3;25;1
2020-01-21 05:30:00;52;73;226;130;11;22;2
2020-01-21 05:45:00;117;162;220;139;113;22;0
2020-01-21 06:00:00;167;194;224;135;20;27;0
2020-01-21 06:15:00;104;163;253;147;11;35;0
2020-01-21 06:30:00;73;115;231;208;20;56;3
2020-01-21 06:45:00;80;123;213;270;26;53;0
2020-01-21 07:00:00;75;101;225;216;33;55;0
2020-01-21 07:15:00;73;106;234;227;43;60;0
2020-01-21 07:30:00;91;135;241;243;51;82;2
2020-01-21 07:45:00;107;164;229;245;35;71;3
2020-01-21 08:00:00;84;141;209;250;36;60;0
2020-01-21 08:15:00;73;123;240;193;18;51;0
2020-01-21 08:30:00;77;107;231;185;12;48;0
2020-01-21 08:45:00;71;116;197;160;25;43;1
2020-01-21 09:00:00;67;103;148;122;18;28;0
2020-01-21 09:15:00;67;105;167;127;25;16;1
2020-01-21 09:30:00;80;115;131;146;26;20;0
2020-01-21 09:45:00;79;130;137;124;33;27;0
2020-01-21 10:00:00;80;103;123;119;22;21;0
2020-01-21 10:15:00;76;128;117;99;13;26;0
2020-01-21 10:30:00;84;131;102;117;46;28;0
2020-01-21 10:45:00;82;127;128;113;13;19;0
2020-01-21 11:00:00;81;113;112;111;25;31;3
2020-01-21 11:15:00;84;138;120;108;21;24;6
2020-01-21 11:30:00;94;127;133;103;31;33;0
2020-01-21 11:45:00;92;146;131;110;25;24;0
2020-01-21 12:00:00;88;141;112;103;139;25;0
2020-01-21 12:15:00;114;178;115;111;134;29;0
2020-01-21 12:30:00;104;155;116;126;96;19;0
2020-01-21 12:45:00;101;152;150;120;29;44;0
2020-01-21 13:00:00;120;161;165;127;19;30;3
2020-01-21 13:15:00;127;175;227;162;25;36;0
2020-01-21 13:30:00;103;158;222;179;25;48;0
2020-01-21 13:45:00;125;173;206;172;17;25;0
2020-01-21 14:00:00;164;230;162;127;20;31;2
2020-01-21 14:15:00;191;269;116;117;21;32;0
2020-01-21 14:30:00;230;313;105;142;33;32;0
2020-01-21 14:45:00;190;259;120;142;22;21;0
2020-01-21 15:00:00;189;248;126;121;23;35;0
2020-01-21 15:15:00;224;295;125;137;23;38;2
2020-01-21 15:30:00;196;282;122;142;27;39;0
2020-01-21 15:45:00;198;281;137;153;19;26;1
2020-01-21 16:00:00;21;33;10;12;3;6;0
2020-01-21 16:15:00;
2020-01-21 16:30:00;173;210;124;139;18;30;0
2020-01-21 16:45:00;211;271;137;147;26;29;2
2020-01-21 17:00:00;203;258;142;167;33;36;0
2020-01-21 17:15:00;207;274;141;185;26;36;0
2020-01-21 17:30:00;193;258;120;155;22;34;1
2020-01-21 17:45:00;183;249;127;149;22;32;2
2020-01-21 18:00:00;165;245;105;145;18;36;0
2020-01-21 18:15:00;154;190;128;142;11;24;0
2020-01-21 18:30:00;122;184;109;121;14;22;0
2020-01-21 18:45:00;117;184;102;117;12;23;0
2020-01-21 19:00:00;89;132;100;87;15;22;0
2020-01-21 19:15:00;86;130;96;101;12;17;3
2020-01-21 19:30:00;75;102;76;71;380;12;0
2020-01-21 19:45:00;61;119;62;64;10;16;0
2020-01-21 20:00:00;83;105;56;54;1;19;0
2020-01-21 20:15:00;53;89;64;65;3;5;0
2020-01-21 20:30:00;62;69;66;43;5;7;0
2020-01-21 20:45:00;63;80;105;65;7;15;0
2020-01-21 21:00:00;45;76;160;63;5;10;0
2020-01-21 21:15:00;49;85;211;107;2;16;0
2020-01-21 21:30:00;49;67;117;75;4;13;0
2020-01-21 21:45:00;114;141;76;35;7;14;0
2020-01-21 22:00:00;169;206;55;39;2;3;0
2020-01-21 22:15:00;140;160;42;35;2;7;0
2020-01-21 22:30:00;38;44;27;24;0;2;0
2020-01-21 22:45:00;39;45;26;19;2;5;0
2020-01-21 23:00:00;26;40;22;11;2;3;0
2020-01-21 23:15:00;25;34;18;13;2;2;0
2020-01-21 23:30:00;14;15;11;7;0;0;0
