DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2019-12-16 00:00:00;0;4;2;7;4;0;0
2019-12-16 00:15:00;0;10;4;12;6;3;3
2019-12-16 00:30:00;0;13;4;5;8;0;0
2019-12-16 00:45:00;0;7;4;6;6;1;1
2019-12-16 01:00:00;0;4;2;6;3;0;0
2019-12-16 01:15:00;0;5;2;4;8;0;0
2019-12-16 01:30:00;0;2;6;2;3;0;0
2019-12-16 01:45:00;0;1;0;8;5;0;0
2019-12-16 02:00:00;0;3;4;6;4;0;0
2019-12-16 02:15:00;0;3;3;5;5;0;0
2019-12-16 02:30:00;0;2;1;3;4;0;0
2019-12-16 02:45:00;0;6;3;4;2;0;0
2019-12-16 03:00:00;0;3;0;4;2;0;0
2019-12-16 03:15:00;0;3;2;3;1;0;0
2019-12-16 03:30:00;0;3;2;5;2;0;0
2019-12-16 03:45:00;0;5;4;6;4;0;0
2019-12-16 04:00:00;0;5;0;8;3;0;0
2019-12-16 04:15:00;0;12;3;11;9;0;0
2019-12-16 04:30:00;5;8;10;20;8;0;0
2019-12-16 04:45:00;0;18;5;11;6;0;0
2019-12-16 05:00:00;0;42;12;37;14;0;0
2019-12-16 05:15:00;2;62;36;29;29;0;0
2019-12-16 05:30:00;0;56;45;35;36;1;1
2019-12-16 05:45:00;2;68;67;32;34;2;2
2019-12-16 06:00:00;22;68;73;39;40;4;4
2019-12-16 06:15:00;6;83;85;43;53;5;5
2019-12-16 06:30:00;6;101;137;64;76;7;7
2019-12-16 06:45:00;19;88;124;69;74;4;4
2019-12-16 07:00:00;15;135;136;61;64;4;4
2019-12-16 07:15:00;20;157;189;93;85;7;7
2019-12-16 07:30:00;15;43;43;17;18;1;1
2019-12-16 07:45:00;
2019-12-16 08:00:00;
2019-12-16 08:15:00;
2019-12-16 08:30:00;
2019-12-16 08:45:00;
2019-12-16 09:00:00;3;13;16;14;15;2;2
2019-12-16 09:15:00;24;113;119;101;102;4;4
2019-12-16 09:30:00;0;144;134;117;109;5;5
2019-12-16 09:45:00;12;113;119;133;126;3;3
2019-12-16 10:00:00;4;109;128;95;104;3;3
2019-12-16 10:15:00;6;127;121;114;144;3;3
2019-12-16 10:30:00;25;119;105;122;138;4;4
2019-12-16 10:45:00;36;118;104;124;142;4;4
2019-12-16 11:00:00;1;115;102;142;139;3;3
2019-12-16 11:15:00;5;123;101;134;136;3;3
2019-12-16 11:30:00;11;127;109;134;140;6;6
2019-12-16 11:45:00;31;120;109;136;129;3;3
2019-12-16 12:00:00;12;94;104;101;121;4;4
2019-12-16 12:15:00;22;109;98;133;147;2;2
2019-12-16 12:30:00;20;96;106;116;130;4;4
2019-12-16 12:45:00;13;121;117;129;142;4;4
2019-12-16 13:00:00;17;121;110;124;151;2;2
2019-12-16 13:15:00;30;129;124;126;152;9;9
2019-12-16 13:30:00;3;132;119;110;135;5;5
2019-12-16 13:45:00;14;129;118;126;153;4;4
2019-12-16 14:00:00;26;114;108;115;159;3;3
2019-12-16 14:15:00;10;121;112;122;148;3;3
2019-12-16 14:30:00;9;97;106;127;156;5;5
2019-12-16 14:45:00;21;124;110;160;185;3;3
2019-12-16 15:00:00;30;111;114;140;156;3;3
2019-12-16 15:15:00;4;130;118;152;179;4;4
2019-12-16 15:30:00;71;131;111;148;186;3;3
2019-12-16 15:45:00;15;136;111;166;175;6;6
2019-12-16 16:00:00;20;132;131;160;179;2;2
2019-12-16 16:15:00;13;134;124;138;172;4;4
2019-12-16 16:30:00;25;132;102;164;188;3;2
2019-12-16 16:45:00;30;133;121;161;202;6;7
2019-12-16 17:00:00;18;144;107;145;166;4;4
2019-12-16 17:15:00;24;114;128;159;182;3;3
2019-12-16 17:30:00;18;127;118;139;184;4;4
2019-12-16 17:45:00;39;112;111;141;165;5;5
2019-12-16 18:00:00;3;111;107;126;135;3;3
2019-12-16 18:15:00;13;112;98;125;137;4;4
2019-12-16 18:30:00;7;103;98;124;135;4;4
2019-12-16 18:45:00;21;81;88;105;125;4;4
2019-12-16 19:00:00;15;73;69;94;93;3;3
2019-12-16 19:15:00;3;68;64;83;89;3;3
2019-12-16 19:30:00;1;73;64;82;80;4;4
2019-12-16 19:45:00;5;62;52;91;89;3;3
2019-12-16 20:00:00;4;55;45;65;71;3;3
2019-12-16 20:15:00;0;42;43;78;61;2;2
2019-12-16 20:30:00;0;36;37;71;60;3;3
2019-12-16 20:45:00;3;43;49;77;65;1;1
2019-12-16 21:00:00;1;55;43;58;52;4;4
2019-12-16 21:15:00;4;48;57;68;52;1;1
2019-12-16 21:30:00;3;44;41;69;60;7;7
2019-12-16 21:45:00;1;37;28;74;71;2;2
2019-12-16 22:00:00;1;50;29;69;80;2;2
2019-12-16 22:15:00;0;25;30;68;54;2;2
2019-12-16 22:30:00;2;24;24;44;35;2;2
2019-12-16 22:45:00;0;25;13;40;32;1;1
2019-12-16 23:00:00;0;14;13;31;22;2;2
2019-12-16 23:15:00;0;20;13;31;15;0;0
2019-12-16 23:30:00;0;12;14;18;11;1;1
2019-12-16 23:45:00;0;15;15;14;7;0;0
