DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-06-18 00:00:00;14;11;0;6;0;5;0;0;0;0;0
2020-06-18 00:15:00;11;4;0;8;0;3;1;2;0;0;0
2020-06-18 00:30:00;16;11;0;4;2;4;2;4;0;0;0
2020-06-18 00:45:00;6;7;0;4;0;3;0;0;0;0;0
2020-06-18 01:00:00;8;4;0;1;0;1;0;0;0;0;0
2020-06-18 01:15:00;6;5;0;1;0;1;0;0;0;0;0
2020-06-18 01:30:00;9;6;0;1;0;0;0;1;0;0;0
2020-06-18 01:45:00;2;2;0;1;0;1;0;0;0;0;0
2020-06-18 02:00:00;3;1;0;2;0;2;0;0;0;0;0
2020-06-18 02:15:00;4;7;0;2;0;1;0;0;0;0;0
2020-06-18 02:30:00;3;2;0;0;0;0;0;0;0;0;0
2020-06-18 02:45:00;7;3;0;2;0;2;0;0;0;0;0
2020-06-18 03:00:00;5;5;0;0;0;0;1;0;0;0;0
2020-06-18 03:15:00;3;6;0;0;0;0;1;0;0;0;0
2020-06-18 03:30:00;2;4;0;1;0;1;0;0;0;0;0
2020-06-18 03:45:00;6;2;0;1;0;1;1;0;0;0;0
2020-06-18 04:00:00;9;7;0;2;0;2;0;3;0;0;0
2020-06-18 04:15:00;8;11;0;0;0;0;0;1;0;0;0
2020-06-18 04:30:00;5;5;0;2;0;2;0;1;0;0;0
2020-06-18 05:00:00;31;14;0;1;1;2;0;3;0;0;0
2020-06-18 05:15:00;57;31;0;5;1;5;4;8;0;0;0
2020-06-18 05:30:00;78;44;0;10;3;7;4;8;0;0;0
2020-06-18 05:45:00;86;58;0;24;1;15;5;10;0;0;0
2020-06-18 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 06:15:00;162;85;0;27;10;18;2;10;2;0;0
2020-06-18 06:30:00;177;111;0;29;13;22;4;17;0;0;0
2020-06-18 06:45:00;175;121;0;36;13;24;7;12;1;0;0
2020-06-18 07:00:00;183;171;0;34;14;29;1;20;0;0;0
2020-06-18 07:15:00;160;185;0;41;13;29;10;36;0;0;0
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;124;162;0;68;9;47;12;23;0;0;0
2020-06-18 08:00:00;153;121;0;47;11;37;6;21;0;0;0
2020-06-18 08:15:00;151;106;0;50;16;41;3;14;2;0;0
2020-06-18 08:30:00;156;109;0;45;9;28;6;19;2;0;0
2020-06-18 08:45:00;126;111;0;58;9;36;6;16;4;13;0
2020-06-18 09:00:00;130;92;0;46;12;39;7;13;1;0;0
2020-06-18 09:15:00;136;89;0;43;5;28;7;10;0;5;0
2020-06-18 09:30:00;123;86;0;69;11;42;3;12;5;0;0
2020-06-18 09:45:00;126;96;0;50;5;33;9;13;0;0;0
2020-06-18 10:00:00;110;74;0;70;8;51;6;8;0;0;0
2020-06-18 10:15:00;137;95;0;74;5;45;4;10;1;0;0
2020-06-18 10:30:00;121;114;0;63;6;46;11;9;3;7;0
2020-06-18 10:45:00;123;85;0;60;9;40;6;14;0;0;0
2020-06-18 11:00:00;122;101;0;68;7;46;4;15;0;0;0
2020-06-18 11:15:00;126;91;0;64;4;46;4;16;0;13;0
2020-06-18 11:30:00;131;94;0;69;15;49;8;12;0;3;0
2020-06-18 11:45:00;115;79;0;84;13;70;10;16;1;4;0
2020-06-18 12:00:00;109;94;0;82;14;58;10;11;6;0;0
2020-06-18 12:15:00;124;102;0;90;18;61;10;20;0;0;0
2020-06-18 12:30:00;136;84;0;85;15;67;7;15;10;0;0
2020-06-18 12:45:00;124;91;0;96;18;68;14;24;0;10;0
2020-06-18 13:00:00;97;99;0;107;15;90;9;12;0;14;0
2020-06-18 13:15:00;166;108;0;94;20;76;13;19;0;0;0
2020-06-18 13:30:00;158;111;0;85;11;69;8;18;0;0;0
2020-06-18 13:45:00;126;95;0;82;9;70;12;15;0;28;0
2020-06-18 14:00:00;129;90;0;79;10;60;7;11;0;0;0
2020-06-18 14:15:00;117;98;0;97;16;66;8;8;0;0;0
2020-06-18 14:30:00;132;86;0;86;15;73;7;19;1;0;0
2020-06-18 14:45:00;135;114;0;90;13;64;9;16;0;0;0
2020-06-18 15:00:00;119;89;0;74;8;59;5;19;0;0;0
2020-06-18 15:15:00;130;99;0;95;11;65;9;15;15;18;1
2020-06-18 15:30:00;142;109;0;123;26;97;15;10;0;0;0
2020-06-18 15:45:00;128;106;0;107;8;68;8;11;0;0;0
2020-06-18 16:00:00;133;86;0;100;13;75;8;10;4;1;0
2020-06-18 16:15:00;114;105;0;151;24;115;14;30;0;4;0
2020-06-18 16:30:00;131;95;0;115;21;91;17;24;0;0;0
2020-06-18 16:45:00;124;107;0;134;18;96;12;24;2;1;0
2020-06-18 17:00:00;125;101;0;89;19;71;17;19;1;2;0
2020-06-18 17:15:00;133;113;0;112;21;82;14;20;0;46;13
2020-06-18 17:30:00;141;107;0;104;16;75;15;19;1;14;0
2020-06-18 17:45:00;146;127;0;117;18;85;8;24;0;18;0
2020-06-18 18:00:00;118;105;0;89;18;64;13;20;32;48;0
2020-06-18 18:15:00;131;101;0;102;9;67;17;35;1;10;0
2020-06-18 18:30:00;119;93;0;101;18;71;17;23;0;0;0
2020-06-18 18:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 19:00:00;106;79;0;65;10;53;6;15;0;0;0
2020-06-18 19:15:00;95;87;0;70;6;47;6;14;5;0;0
2020-06-18 19:30:00;83;90;0;69;7;42;3;9;0;0;1
2020-06-18 19:45:00;76;60;0;45;3;27;4;11;1;1;0
2020-06-18 20:00:00;76;64;0;42;5;35;6;9;0;3;0
2020-06-18 20:15:00;68;55;0;50;12;31;3;17;0;0;0
2020-06-18 20:30:00;61;46;0;50;6;29;2;6;0;0;0
2020-06-18 20:45:00;44;46;0;57;6;40;9;10;0;0;0
2020-06-18 21:00:00;43;36;0;40;2;23;3;2;0;0;0
2020-06-18 21:15:00;70;48;0;43;5;25;2;8;21;0;0
2020-06-18 21:30:00;39;42;0;26;3;17;3;4;0;0;0
2020-06-18 21:45:00;41;31;0;35;4;21;4;10;0;0;0
2020-06-18 22:00:00;49;40;0;44;5;28;5;12;0;0;0
2020-06-18 22:15:00;43;32;0;41;5;32;4;6;0;0;0
2020-06-18 22:30:00;38;15;0;29;6;17;4;9;0;0;0
2020-06-18 22:45:00;39;27;0;55;4;30;4;6;0;0;0
2020-06-18 23:00:00;23;21;0;24;3;13;3;4;0;0;0
2020-06-18 23:15:00;25;19;0;25;2;19;3;7;0;0;0
2020-06-18 23:30:00;18;15;0;9;2;5;4;7;0;0;0
2020-06-18 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
