DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-06-25 00:00:00;7;3;0;2;1;1;2;1;0;0;0
2020-06-25 00:15:00;23;18;0;10;2;4;1;3;0;0;0
2020-06-25 00:30:00;14;12;0;9;1;7;1;2;0;0;0
2020-06-25 00:45:00;12;10;0;4;1;3;1;0;0;0;0
2020-06-25 01:00:00;11;15;0;7;0;5;0;0;0;0;0
2020-06-25 01:15:00;7;7;0;3;0;3;0;0;0;0;0
2020-06-25 01:30:00;4;4;0;3;0;3;0;0;0;0;0
2020-06-25 01:45:00;2;4;0;4;0;3;0;0;0;0;0
2020-06-25 02:00:00;1;2;0;3;0;2;0;1;0;0;0
2020-06-25 02:15:00;6;6;0;0;0;0;0;0;0;0;0
2020-06-25 02:30:00;7;4;0;0;0;0;0;0;0;0;0
2020-06-25 02:45:00;10;9;0;3;0;1;0;0;0;0;0
2020-06-25 03:00:00;3;2;0;1;0;0;0;0;0;0;0
2020-06-25 03:15:00;7;6;0;1;0;1;0;0;0;0;0
2020-06-25 03:30:00;3;1;0;0;0;0;0;0;0;0;0
2020-06-25 03:45:00;3;4;0;1;0;1;0;2;0;0;0
2020-06-25 04:00:00;5;5;0;2;1;2;0;1;0;0;0
2020-06-25 04:15:00;6;4;0;1;0;0;0;1;0;0;0
2020-06-25 04:30:00;13;8;0;0;0;0;0;2;0;0;0
2020-06-25 04:45:00;23;8;0;2;1;1;1;2;0;0;0
2020-06-25 05:00:00;48;21;0;3;0;3;3;3;0;0;0
2020-06-25 05:15:00;98;49;0;5;1;3;7;7;0;0;0
2020-06-25 05:30:00;78;51;0;9;0;5;2;6;0;0;0
2020-06-25 05:45:00;72;68;0;19;2;9;4;5;0;0;0
2020-06-25 06:00:00;89;54;0;28;4;16;1;7;0;0;0
2020-06-25 06:15:00;124;86;0;30;14;25;7;15;0;0;0
2020-06-25 06:30:00;175;109;0;43;16;27;4;20;0;0;0
2020-06-25 06:45:00;135;107;0;34;5;20;9;11;1;0;0
2020-06-25 07:00:00;186;172;0;32;8;22;9;21;0;0;1
2020-06-25 07:15:00;186;208;0;44;12;40;8;22;2;3;0
2020-06-25 07:30:00;163;172;0;62;23;47;7;25;0;0;0
2020-06-25 07:45:00;127;179;0;75;15;46;6;20;0;0;0
2020-06-25 08:00:00;162;123;0;48;15;32;6;24;0;4;0
