DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2019-10-26 00:00:00;3;4;7;0;0;0;0;0;0
2019-10-26 00:15:00;2;1;3;0;0;0;0;0;0
2019-10-26 00:30:00;3;2;2;0;0;0;0;0;0
2019-10-26 00:45:00;5;0;0;0;0;0;0;0;0
2019-10-26 01:00:00;9;0;2;0;0;0;0;0;0
2019-10-26 01:15:00;5;2;1;0;0;0;0;0;0
2019-10-26 01:30:00;1;0;0;0;0;0;0;0;0
2019-10-26 01:45:00;2;0;0;0;0;0;0;0;0
2019-10-26 02:00:00;2;0;0;0;0;0;0;0;0
2019-10-26 02:15:00;2;0;0;0;0;0;0;0;0
2019-10-26 02:30:00;1;0;0;0;0;0;0;0;0
2019-10-26 02:45:00;0;0;0;0;0;0;0;0;0
2019-10-26 03:00:00;0;0;0;0;0;0;0;0;0
2019-10-26 03:15:00;2;0;0;0;0;0;0;0;0
2019-10-26 03:30:00;3;0;1;0;0;0;0;0;0
2019-10-26 03:45:00;1;0;0;0;0;0;0;0;0
2019-10-26 04:00:00;0;0;1;0;0;0;0;0;0
2019-10-26 04:15:00;0;0;0;0;0;0;0;0;0
2019-10-26 04:30:00;0;0;0;0;0;0;0;0;0
2019-10-26 04:45:00;0;0;0;2;0;0;0;0;0
2019-10-26 05:00:00;0;0;1;0;0;0;0;0;0
2019-10-26 05:15:00;2;0;1;0;0;0;0;0;0
2019-10-26 05:30:00;1;0;1;0;0;0;0;0;0
2019-10-26 05:45:00;1;0;1;0;0;0;0;0;0
2019-10-26 06:00:00;3;1;1;0;0;0;0;0;0
2019-10-26 06:15:00;3;1;0;0;0;0;0;0;0
2019-10-26 06:30:00;2;0;0;0;0;0;0;0;0
2019-10-26 06:45:00;2;0;3;0;0;0;0;0;0
2019-10-26 07:00:00;0;0;0;0;0;0;0;0;0
2019-10-26 07:15:00;3;1;3;0;0;0;0;0;0
2019-10-26 07:30:00;3;0;3;0;0;0;0;0;0
2019-10-26 07:45:00;3;1;1;0;0;0;0;0;0
2019-10-26 08:00:00;2;0;3;0;0;2;0;1;0
2019-10-26 08:15:00;14;4;7;0;0;0;1;0;0
2019-10-26 08:30:00;11;1;3;1;1;0;0;0;0
2019-10-26 08:45:00;23;3;6;3;0;1;2;0;0
2019-10-26 09:00:00;35;6;5;3;0;0;3;0;0
2019-10-26 09:15:00;40;3;6;5;1;0;4;1;0
2019-10-26 09:30:00;38;6;8;0;4;3;3;0;2
2019-10-26 09:45:00;54;9;13;6;4;0;2;0;3
2019-10-26 10:00:00;53;7;16;4;1;1;2;5;0
2019-10-26 10:15:00;53;2;13;3;4;1;5;0;0
2019-10-26 10:30:00;41;9;8;2;6;3;5;0;1
2019-10-26 10:45:00;69;7;9;6;8;1;4;1;1
2019-10-26 11:00:00;75;7;11;7;2;2;3;0;0
2019-10-26 11:15:00;53;12;16;6;5;2;2;5;0
2019-10-26 11:30:00;63;12;15;5;6;0;4;1;0
2019-10-26 11:45:00;63;6;6;5;3;1;3;12;0
2019-10-26 12:00:00;86;4;10;7;6;2;2;2;0
2019-10-26 12:15:00;66;10;12;11;9;1;2;0;0
2019-10-26 12:30:00;79;5;7;5;2;0;5;1;0
2019-10-26 12:45:00;68;14;12;4;4;3;4;1;0
2019-10-26 13:00:00;71;6;10;15;19;0;4;0;0
2019-10-26 13:15:00;62;6;13;3;6;2;2;0;2
2019-10-26 13:30:00;79;12;18;2;5;1;1;0;0
2019-10-26 13:45:00;72;17;11;5;6;1;10;1;2
2019-10-26 14:00:00;76;9;10;6;7;2;0;9;11
2019-10-26 14:15:00;64;17;18;8;7;3;4;7;4
2019-10-26 14:30:00;86;12;20;3;7;0;2;0;8
2019-10-26 14:45:00;91;16;25;3;8;5;7;1;0
2019-10-26 15:00:00;88;13;16;5;4;0;8;13;0
2019-10-26 15:15:00;72;15;14;4;2;0;3;0;0
2019-10-26 15:30:00;77;10;12;6;3;2;1;10;2
2019-10-26 15:45:00;78;5;25;12;2;7;3;28;0
2019-10-26 16:00:00;90;9;12;7;4;1;0;20;1
2019-10-26 16:15:00;97;15;10;3;7;5;2;0;4
2019-10-26 16:30:00;79;13;12;6;5;5;1;0;6
2019-10-26 16:45:00;67;21;15;3;4;0;5;0;14
2019-10-26 17:00:00;75;18;28;5;5;1;2;16;7
2019-10-26 17:15:00;65;12;21;6;1;6;1;1;0
2019-10-26 17:30:00;80;10;9;0;5;1;1;6;8
2019-10-26 17:45:00;82;14;15;9;14;0;3;6;27
2019-10-26 18:00:00;96;10;15;4;5;4;1;2;0
2019-10-26 18:15:00;102;4;8;9;9;1;3;1;3
2019-10-26 18:30:00;70;14;8;4;5;2;2;1;0
2019-10-26 18:45:00;65;6;9;2;4;0;4;0;9
2019-10-26 19:00:00;79;8;16;3;1;3;8;2;3
2019-10-26 19:15:00;92;10;13;6;5;3;3;3;2
2019-10-26 19:30:00;74;4;3;6;2;3;1;5;1
2019-10-26 19:45:00;82;3;4;7;6;1;0;3;3
2019-10-26 20:00:00;90;9;5;3;4;7;2;3;0
2019-10-26 20:15:00;34;3;1;0;0;6;4;0;0
2019-10-26 20:30:00;12;7;6;1;2;2;2;5;5
2019-10-26 20:45:00;25;9;7;0;3;2;2;0;3
2019-10-26 21:00:00;9;1;1;3;0;0;0;0;0
2019-10-26 21:15:00;13;0;1;1;0;2;0;0;0
2019-10-26 21:30:00;14;0;1;0;2;0;1;0;0
2019-10-26 21:45:00;13;2;5;3;1;0;1;4;1
2019-10-26 22:00:00;9;1;2;1;1;0;3;0;0
2019-10-26 22:15:00;27;0;3;0;0;2;1;0;6
2019-10-26 22:30:00;19;2;3;2;0;0;3;0;0
2019-10-26 22:45:00;24;0;1;4;0;0;0;0;0
2019-10-26 23:00:00;12;0;0;0;1;1;0;0;1
2019-10-26 23:15:00;7;1;0;0;0;3;0;0;0
2019-10-26 23:30:00;5;0;2;0;0;0;0;0;0
2019-10-26 23:45:00;18;0;2;0;0;0;0;0;0
