DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-10-15 00:00:00;6;13;2;0;0;11;5
2020-10-15 00:15:00;4;15;1;1;0;5;5
2020-10-15 00:30:00;3;21;7;0;1;4;7
2020-10-15 00:45:00;4;8;2;6;1;2;4
2020-10-15 01:00:00;3;13;1;0;0;4;7
2020-10-15 01:15:00;3;7;0;0;0;5;5
2020-10-15 01:30:00;1;7;2;1;0;4;7
2020-10-15 01:45:00;1;3;0;1;0;5;5
2020-10-15 02:00:00;1;3;0;1;0;3;6
2020-10-15 02:15:00;0;5;1;1;1;3;3
2020-10-15 02:30:00;2;4;1;2;1;3;4
2020-10-15 02:45:00;0;7;2;1;0;5;7
2020-10-15 03:00:00;5;5;1;1;0;1;8
2020-10-15 03:15:00;3;7;1;0;0;3;8
2020-10-15 03:30:00;1;7;0;2;2;2;3
2020-10-15 03:45:00;3;5;1;0;1;3;7
2020-10-15 04:00:00;2;14;3;1;1;4;5
2020-10-15 04:15:00;6;12;0;5;1;6;10
2020-10-15 04:30:00;3;21;1;6;2;10;12
2020-10-15 04:45:00;16;34;4;9;3;13;15
2020-10-15 05:00:00;37;61;5;10;4;18;19
2020-10-15 05:15:00;95;132;7;16;6;20;31
2020-10-15 05:30:00;89;139;21;12;8;29;44
2020-10-15 05:45:00;78;116;11;16;26;60;85
2020-10-15 06:00:00;57;111;16;28;11;57;80
2020-10-15 06:15:00;71;147;25;36;32;72;100
2020-10-15 06:30:00;111;185;46;51;25;69;106
2020-10-15 06:45:00;138;218;48;61;37;60;79
2020-10-15 07:00:00;120;209;47;72;43;60;85
2020-10-15 07:15:00;126;221;78;112;54;100;103
2020-10-15 07:30:00;161;162;63;120;66;134;104
2020-10-15 07:45:00;187;223;86;76;50;88;89
2020-10-15 08:00:00;150;231;66;73;37;85;112
2020-10-15 08:15:00;96;189;48;78;30;99;119
2020-10-15 08:30:00;80;190;54;83;28;83;129
2020-10-15 08:45:00;88;211;53;58;23;82;110
2020-10-15 09:00:00;68;190;58;49;19;72;96
2020-10-15 09:15:00;65;175;42;65;24;73;107
2020-10-15 09:30:00;61;190;61;64;23;91;107
2020-10-15 09:45:00;78;185;53;61;20;76;93
2020-10-15 10:00:00;46;188;52;52;28;80;112
2020-10-15 10:15:00;66;177;49;60;13;96;122
2020-10-15 10:30:00;62;206;50;70;21;99;124
2020-10-15 10:45:00;63;181;49;67;20;102;120
2020-10-15 11:00:00;82;199;63;43;14;81;111
2020-10-15 11:15:00;59;190;49;57;33;106;125
2020-10-15 11:30:00;71;167;52;53;22;93;120
2020-10-15 11:45:00;74;209;67;70;22;95;133
2020-10-15 12:00:00;73;169;66;49;10;98;111
2020-10-15 12:15:00;89;186;62;50;21;123;146
2020-10-15 12:30:00;92;186;64;70;25;102;120
2020-10-15 12:45:00;76;171;66;73;27;106;130
2020-10-15 13:00:00;148;195;105;58;11;115;121
2020-10-15 13:15:00;120;233;71;79;24;110;130
2020-10-15 13:30:00;128;217;73;75;18;97;128
2020-10-15 13:45:00;129;214;53;61;24;106;147
2020-10-15 14:00:00;115;203;65;56;27;115;143
2020-10-15 14:15:00;96;188;77;70;26;154;164
2020-10-15 14:30:00;77;177;54;69;28;152;161
2020-10-15 14:45:00;81;178;66;61;18;132;146
2020-10-15 15:00:00;92;201;75;57;29;131;146
2020-10-15 15:15:00;92;194;80;71;28;117;134
2020-10-15 15:30:00;81;195;87;77;36;135;139
2020-10-15 15:45:00;98;183;81;75;40;119;143
2020-10-15 16:00:00;93;177;65;67;25;123;148
2020-10-15 16:15:00;103;197;70;78;24;133;152
2020-10-15 16:30:00;156;138;99;64;31;160;146
2020-10-15 16:45:00;125;135;88;74;29;131;127
2020-10-15 17:00:00;112;147;84;60;23;131;147
2020-10-15 17:15:00;112;203;87;57;29;121;145
2020-10-15 17:30:00;136;206;86;62;30;126;142
2020-10-15 17:45:00;105;213;80;72;28;128;140
2020-10-15 18:00:00;100;195;87;63;21;115;138
2020-10-15 18:15:00;101;188;66;53;21;101;128
2020-10-15 18:30:00;76;174;77;46;15;114;132
2020-10-15 18:45:00;71;176;78;51;23;102;114
2020-10-15 19:00:00;67;134;47;43;11;101;114
2020-10-15 19:15:00;49;152;67;51;12;101;114
2020-10-15 19:30:00;56;148;45;43;9;77;97
2020-10-15 19:45:00;43;125;48;22;16;82;94
2020-10-15 20:00:00;39;116;44;29;11;83;83
2020-10-15 20:15:00;37;98;37;21;17;60;87
2020-10-15 20:30:00;35;105;30;23;12;51;65
2020-10-15 20:45:00;41;91;20;10;4;36;53
2020-10-15 21:00:00;71;137;34;13;5;53;59
2020-10-15 21:15:00;64;117;23;16;6;44;49
2020-10-15 21:30:00;49;126;39;18;7;36;38
2020-10-15 21:45:00;25;85;29;13;4;64;88
2020-10-15 22:00:00;22;72;29;18;6;83;110
2020-10-15 22:15:00;22;73;24;11;2;58;65
2020-10-15 22:30:00;23;77;17;8;4;26;40
2020-10-15 22:45:00;14;46;16;7;6;20;31
2020-10-15 23:00:00;13;49;20;4;8;16;26
2020-10-15 23:15:00;13;34;14;7;3;15;23
2020-10-15 23:30:00;7;36;8;6;1;9;15
2020-10-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
