DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-10-01 00:00:00;6;15;4;1;1;4;7
2020-10-01 00:15:00;2;17;4;1;1;8;10
2020-10-01 00:30:00;7;14;3;1;0;4;9
2020-10-01 00:45:00;5;13;3;2;2;10;4
2020-10-01 01:00:00;3;18;5;2;0;3;6
2020-10-01 01:15:00;1;7;1;1;0;2;4
2020-10-01 01:30:00;3;10;2;0;2;4;5
2020-10-01 01:45:00;2;3;0;0;0;7;7
2020-10-01 02:00:00;1;2;0;0;0;5;2
2020-10-01 02:15:00;2;6;1;0;0;4;5
2020-10-01 02:30:00;1;6;1;2;0;3;7
2020-10-01 02:45:00;5;5;1;0;0;1;8
2020-10-01 03:00:00;2;4;0;0;0;5;4
2020-10-01 03:15:00;1;4;0;0;0;4;5
2020-10-01 03:30:00;4;6;1;1;1;4;6
2020-10-01 03:45:00;2;8;1;1;1;5;7
2020-10-01 04:00:00;0;8;0;0;0;2;2
2020-10-01 04:15:00;2;8;1;9;1;11;9
2020-10-01 04:30:00;5;22;2;6;0;8;14
2020-10-01 04:45:00;18;18;1;8;2;7;9
2020-10-01 05:00:00;33;61;4;17;1;14;27
2020-10-01 05:15:00;81;101;5;16;5;18;35
2020-10-01 05:30:00;78;139;23;15;14;27;42
2020-10-01 05:45:00;70;96;15;19;19;53;81
2020-10-01 06:00:00;36;99;9;23;18;62;92
2020-10-01 06:15:00;79;144;28;35;20;73;117
2020-10-01 06:30:00;94;184;34;57;27;67;91
2020-10-01 06:45:00;121;223;55;65;31;55;79
2020-10-01 07:00:00;105;187;53;85;44;68;91
2020-10-01 07:15:00;122;210;52;91;46;93;115
2020-10-01 07:30:00;44;20;13;18;12;25;29
2020-10-01 07:45:00;214;130;79;104;67;98;67
2020-10-01 08:00:00;158;174;82;77;39;103;102
2020-10-01 08:15:00;108;195;56;71;34;104;107
2020-10-01 08:30:00;88;182;47;67;40;88;113
2020-10-01 08:45:00;86;186;63;63;20;93;120
2020-10-01 09:00:00;54;164;57;54;28;65;83
2020-10-01 09:15:00;63;189;49;69;28;73;97
2020-10-01 09:30:00;67;217;65;61;19;64;91
2020-10-01 09:45:00;72;191;68;76;26;92;121
2020-10-01 10:00:00;57;177;51;55;19;80;99
2020-10-01 10:15:00;57;171;58;41;21;88;116
2020-10-01 10:30:00;81;209;58;57;26;102;126
2020-10-01 10:45:00;86;160;73;69;24;89;124
2020-10-01 11:00:00;54;173;47;50;19;106;116
2020-10-01 11:15:00;78;196;65;60;19;111;141
2020-10-01 11:30:00;74;182;51;56;18;102;132
2020-10-01 11:45:00;76;187;48;58;30;96;113
2020-10-01 12:00:00;65;154;51;55;23;90;115
2020-10-01 12:15:00;78;190;66;61;21;115;127
2020-10-01 12:30:00;95;192;65;55;20;95;130
2020-10-01 12:45:00;88;189;64;50;17;99;131
2020-10-01 13:00:00;103;208;74;61;24;94;117
2020-10-01 13:15:00;117;218;63;71;8;101;135
2020-10-01 13:30:00;104;203;66;59;23;99;115
2020-10-01 13:45:00;135;226;66;64;26;115;142
2020-10-01 14:00:00;103;194;67;69;24;102;133
2020-10-01 14:15:00;85;183;55;51;15;125;160
2020-10-01 14:30:00;107;154;70;53;25;126;136
2020-10-01 14:45:00;88;173;77;58;27;115;114
2020-10-01 15:00:00;94;167;54;63;29;138;129
2020-10-01 15:15:00;85;171;63;76;23;125;123
2020-10-01 15:30:00;103;160;64;73;27;132;132
2020-10-01 15:45:00;147;144;85;72;30;157;109
2020-10-01 16:00:00;124;154;93;67;24;122;115
2020-10-01 16:15:00;114;156;80;71;31;101;94
2020-10-01 16:30:00;114;150;97;90;37;112;116
2020-10-01 16:45:00;139;164;89;73;36;93;94
2020-10-01 17:00:00;114;140;100;64;39;89;96
2020-10-01 17:15:00;136;176;102;48;33;102;83
2020-10-01 17:30:00;140;149;79;58;33;144;135
2020-10-01 17:45:00;127;149;87;72;31;133;115
2020-10-01 18:00:00;87;188;66;69;16;134;119
2020-10-01 18:15:00;98;176;73;61;20;124;133
2020-10-01 18:30:00;103;178;69;50;24;106;131
2020-10-01 18:45:00;75;171;65;45;20;107;135
2020-10-01 19:00:00;69;147;67;45;18;106;120
2020-10-01 19:15:00;65;161;58;59;18;90;130
2020-10-01 19:30:00;57;138;60;45;17;95;105
2020-10-01 19:45:00;47;139;54;36;16;83;107
2020-10-01 20:00:00;53;141;54;27;8;78;89
2020-10-01 20:15:00;45;140;51;24;11;70;87
2020-10-01 20:30:00;35;99;32;19;9;48;76
2020-10-01 20:45:00;43;98;33;18;6;52;65
2020-10-01 21:00:00;77;127;25;10;4;42;45
2020-10-01 21:15:00;67;142;38;6;8;43;52
2020-10-01 21:30:00;53;105;30;9;6;38;55
2020-10-01 21:45:00;39;76;28;22;6;70;90
2020-10-01 22:00:00;23;82;24;10;2;69;97
2020-10-01 22:15:00;20;76;25;8;1;59;74
2020-10-01 22:30:00;18;56;15;12;2;39;43
2020-10-01 22:45:00;16;58;18;8;1;30;27
2020-10-01 23:00:00;17;51;18;10;5;21;24
2020-10-01 23:15:00;14;40;18;2;2;15;20
2020-10-01 23:30:00;12;33;13;2;4;11;16
2020-10-01 23:45:00;12;16;4;5;1;10;20
