DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-02-24 00:00:00;7;3;2;3;4;11;9;5
2020-02-24 00:15:00;4;10;2;3;5;11;13;4
2020-02-24 00:30:00;1;6;1;2;2;9;7;8
2020-02-24 00:45:00;8;7;2;3;4;4;6;3
2020-02-24 01:00:00;1;1;2;2;3;6;8;6
2020-02-24 01:15:00;8;5;1;6;3;8;7;3
2020-02-24 01:30:00;1;2;1;6;4;7;2;0
2020-02-24 01:45:00;4;2;3;1;1;2;3;0
2020-02-24 02:00:00;5;2;2;1;1;1;8;2
2020-02-24 02:15:00;6;3;3;1;1;3;1;1
2020-02-24 02:30:00;3;7;3;5;5;7;7;3
2020-02-24 02:45:00;1;5;8;2;1;2;7;1
2020-02-24 03:00:00;7;5;0;0;0;0;9;6
2020-02-24 03:15:00;0;2;1;3;2;5;4;1
2020-02-24 03:30:00;4;3;2;1;1;5;5;2
2020-02-24 03:45:00;3;7;3;2;3;5;7;4
2020-02-24 04:00:00;6;4;2;5;5;9;7;1
2020-02-24 04:15:00;14;8;5;7;4;8;9;3
2020-02-24 04:30:00;15;11;9;6;8;11;10;4
2020-02-24 04:45:00;12;8;10;5;7;10;20;4
2020-02-24 05:00:00;13;17;18;8;11;20;21;9
2020-02-24 05:15:00;36;37;22;19;13;44;33;15
2020-02-24 05:30:00;39;36;36;22;22;53;46;27
2020-02-24 05:45:00;52;36;46;27;40;89;54;24
2020-02-24 06:00:00;33;40;37;22;31;86;62;36
2020-02-24 06:15:00;57;51;48;46;47;122;79;46
2020-02-24 06:30:00;68;77;56;58;63;142;82;69
2020-02-24 06:45:00;68;84;51;111;94;185;82;79
2020-02-24 07:00:00;58;57;57;75;73;151;63;87
2020-02-24 07:15:00;69;74;57;100;103;178;89;78
2020-02-24 07:30:00;63;74;46;129;95;165;73;64
2020-02-24 07:45:00;71;102;48;120;124;218;75;63
2020-02-24 08:00:00;66;84;34;100;96;165;60;67
2020-02-24 08:15:00;67;80;36;86;90;162;82;91
2020-02-24 08:30:00;65;73;36;104;96;145;55;69
2020-02-24 08:45:00;65;70;51;138;87;146;71;67
2020-02-24 09:00:00;61;69;40;98;55;98;78;49
2020-02-24 09:15:00;66;77;30;33;62;107;81;64
2020-02-24 09:30:00;75;72;25;47;53;122;77;78
2020-02-24 09:45:00;72;89;34;43;61;114;55;68
2020-02-24 10:00:00;75;89;32;41;48;92;80;60
2020-02-24 10:15:00;82;84;25;39;58;109;75;74
2020-02-24 10:30:00;62;70;28;49;73;135;72;90
2020-02-24 10:45:00;79;76;38;41;53;96;73;93
2020-02-24 11:00:00;80;91;34;38;56;111;79;82
2020-02-24 11:15:00;78;81;31;32;47;101;75;95
2020-02-24 11:30:00;81;86;44;43;68;113;88;84
2020-02-24 11:45:00;74;85;41;40;60;114;74;79
2020-02-24 12:00:00;85;97;29;32;52;92;71;80
2020-02-24 12:15:00;79;81;36;39;57;98;83;95
2020-02-24 12:30:00;67;70;23;67;49;92;73;86
2020-02-24 12:45:00;67;80;33;59;88;110;84;78
2020-02-24 13:00:00;83;98;32;65;57;97;75;97
2020-02-24 13:15:00;79;79;39;77;67;95;78;101
2020-02-24 13:30:00;87;98;40;76;55;114;90;83
2020-02-24 13:45:00;98;103;41;59;49;109;80;90
2020-02-24 14:00:00;75;78;51;97;49;108;82;94
2020-02-24 14:15:00;82;83;37;114;58;122;82;96
2020-02-24 14:30:00;74;101;41;64;69;120;76;85
2020-02-24 14:45:00;85;96;27;66;52;120;80;86
2020-02-24 15:00:00;75;93;38;125;53;113;91;97
2020-02-24 15:15:00;85;88;54;137;71;126;76;102
2020-02-24 15:30:00;72;110;43;75;94;131;80;107
2020-02-24 15:45:00;88;78;38;52;52;121;92;96
2020-02-24 16:00:00;91;107;58;42;52;121;105;118
2020-02-24 16:15:00;110;98;73;50;62;134;100;131
2020-02-24 16:30:00;101;118;44;56;65;145;107;142
2020-02-24 16:45:00;111;123;75;50;54;128;103;135
2020-02-24 17:00:00;111;95;68;48;56;129;98;125
2020-02-24 17:15:00;76;94;67;43;53;119;100;119
2020-02-24 17:30:00;82;90;66;41;52;123;99;119
2020-02-24 17:45:00;72;72;60;37;59;121;76;110
2020-02-24 18:00:00;69;84;44;24;40;81;105;117
2020-02-24 18:15:00;48;71;48;37;46;101;87;95
2020-02-24 18:30:00;50;63;40;27;40;90;85;95
2020-02-24 18:45:00;54;70;34;28;35;72;66;73
2020-02-24 19:00:00;49;51;34;18;23;54;61;65
2020-02-24 19:15:00;41;40;30;86;29;54;74;61
2020-02-24 19:30:00;44;34;24;22;20;39;50;43
2020-02-24 19:45:00;29;28;21;26;24;48;51;49
2020-02-24 20:00:00;28;36;20;20;14;40;47;43
2020-02-24 20:15:00;22;27;18;23;14;34;45;42
2020-02-24 20:30:00;22;28;16;26;12;40;25;28
2020-02-24 20:45:00;17;29;25;13;13;30;35;23
2020-02-24 21:00:00;30;23;14;56;14;28;37;29
2020-02-24 21:15:00;24;17;10;20;12;30;34;17
2020-02-24 21:30:00;20;18;14;14;13;28;26;13
2020-02-24 21:45:00;16;20;10;9;8;23;15;19
