DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-11-23 00:00:00;0;11;0;7;3;5;3;6;9;1;4;3;2;3;0;0;0;0;0;0
2019-11-23 00:15:00;2;13;0;10;8;3;1;3;7;4;2;2;4;2;0;0;0;0;0;0
2019-11-23 00:30:00;0;6;0;16;5;3;1;2;4;1;0;2;1;0;0;0;0;0;0;0
2019-11-23 00:45:00;4;9;0;12;5;3;4;7;8;4;3;0;4;3;0;0;0;0;0;0
2019-11-23 01:00:00;3;13;1;5;8;4;3;9;8;2;2;2;2;2;0;0;0;0;0;0
2019-11-23 01:15:00;1;8;0;9;5;5;1;10;12;3;1;2;3;1;0;0;0;0;0;0
2019-11-23 01:30:00;1;4;0;5;4;3;2;2;5;2;1;0;2;1;0;0;0;0;0;0
2019-11-23 01:45:00;2;13;0;8;2;1;2;2;2;0;1;1;0;1;0;0;0;0;0;0
2019-11-23 02:00:00;1;10;0;4;3;3;1;3;6;1;0;1;1;0;0;0;0;0;0;0
2019-11-23 02:15:00;1;9;0;7;2;4;2;1;6;3;1;3;3;1;0;0;0;0;0;0
2019-11-23 02:30:00;1;5;0;5;4;2;0;0;2;0;1;0;0;1;0;0;0;0;0;0
2019-11-23 02:45:00;5;4;1;7;1;3;4;3;6;1;4;2;1;4;0;0;0;0;0;0
2019-11-23 03:00:00;0;1;1;4;3;3;2;6;9;1;0;2;1;0;0;0;0;0;0;0
2019-11-23 03:15:00;0;5;1;2;3;1;3;3;6;6;1;1;5;1;0;0;0;0;0;0
2019-11-23 03:30:00;2;3;0;3;0;2;1;0;2;1;0;2;0;0;0;0;0;0;0;0
2019-11-23 03:45:00;0;3;0;5;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-23 04:00:00;0;5;0;2;3;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0
2019-11-23 04:15:00;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-23 04:30:00;0;3;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-23 04:45:00;1;8;1;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-11-23 05:00:00;0;8;1;4;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2019-11-23 05:15:00;1;16;4;7;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-11-23 05:30:00;2;12;4;3;4;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0
