2020-11-18 00:00:00;3;0;3;0;0;0
2020-11-18 00:15:00;10;0;2;0;0;0
2020-11-18 00:30:00;5;1;5;0;0;0
2020-11-18 00:45:00;9;0;8;0;0;0
2020-11-18 01:00:00;4;0;1;0;0;0
2020-11-18 01:15:00;4;0;3;0;0;0
2020-11-18 01:30:00;4;0;4;0;0;0
2020-11-18 01:45:00;0;0;4;0;0;0
2020-11-18 02:00:00;3;0;5;0;0;0
2020-11-18 02:15:00;0;0;6;0;0;0
2020-11-18 02:30:00;2;0;2;0;0;0
2020-11-18 02:45:00;12;0;6;2;0;0
2020-11-18 03:00:00;7;0;2;0;0;0
2020-11-18 03:15:00;2;0;4;2;0;0
2020-11-18 03:30:00;2;0;8;0;0;0
2020-11-18 03:45:00;3;1;6;0;0;0
2020-11-18 04:00:00;4;1;6;1;0;0
2020-11-18 04:15:00;4;1;7;2;0;0
2020-11-18 04:30:00;8;2;14;0;0;0
2020-11-18 04:45:00;16;4;40;0;2;0
2020-11-18 05:00:00;21;15;103;0;6;2
2020-11-18 05:15:00;56;38;231;2;7;11
2020-11-18 05:30:00;65;44;199;12;8;5
2020-11-18 05:45:00;119;31;138;58;8;2
2020-11-18 06:00:00;112;15;93;83;9;2
2020-11-18 06:15:00;71;20;109;26;5;0
2020-11-18 06:30:00;65;17;161;9;6;4
2020-11-18 06:45:00;65;13;146;5;10;6
2020-11-18 07:00:00;66;6;98;2;6;6
2020-11-18 07:15:00;54;8;111;2;1;2
2020-11-18 07:30:00;65;5;116;2;2;1
2020-11-18 07:45:00;71;3;94;2;5;0
2020-11-18 08:00:00;60;1;91;5;1;9
2020-11-18 08:15:00;57;5;84;0;2;4
2020-11-18 08:30:00;53;3;65;1;2;2
2020-11-18 08:45:00;60;2;57;2;1;2
2020-11-18 09:00:00;55;1;56;3;0;1
2020-11-18 09:15:00;45;2;59;0;0;0
2020-11-18 09:30:00;58;1;63;0;1;2
2020-11-18 09:45:00;50;5;57;3;1;2
2020-11-18 10:00:00;45;0;44;3;1;0
2020-11-18 10:15:00;46;0;60;1;1;0
2020-11-18 10:30:00;49;1;48;0;0;0
2020-11-18 10:45:00;63;1;59;0;1;0
2020-11-18 11:00:00;62;2;61;3;0;0
2020-11-18 11:15:00;70;1;53;3;0;0
2020-11-18 11:30:00;74;2;45;7;0;1
2020-11-18 11:45:00;54;0;54;2;12;0
2020-11-18 12:00:00;84;0;52;7;4;9
2020-11-18 12:15:00;65;3;44;5;4;0
2020-11-18 12:30:00;57;1;62;6;2;1
2020-11-18 12:45:00;60;4;84;4;4;5
2020-11-18 13:00:00;73;5;91;9;1;9
2020-11-18 13:15:00;73;18;86;2;1;16
2020-11-18 13:30:00;87;23;149;6;4;14
2020-11-18 13:45:00;97;29;146;18;8;8
2020-11-18 14:00:00;124;7;102;66;8;19
2020-11-18 14:15:00;140;4;94;118;18;26
2020-11-18 14:30:00;122;0;64;133;14;44
2020-11-18 14:45:00;103;3;63;40;3;16
2020-11-18 15:00:00;93;2;76;41;9;7
2020-11-18 15:15:00;141;1;51;33;9;5
2020-11-18 15:30:00;92;3;55;23;5;6
2020-11-18 15:45:00;87;1;61;7;5;1
2020-11-18 16:00:00;113;1;55;17;13;3
2020-11-18 16:15:00;103;3;62;10;1;4
2020-11-18 16:30:00;90;4;70;14;3;0
2020-11-18 16:45:00;78;0;37;14;3;3
2020-11-18 17:00:00;74;1;60;11;1;1
2020-11-18 17:15:00;74;4;50;7;3;0
2020-11-18 17:30:00;60;1;40;6;0;0
2020-11-18 17:45:00;66;1;50;5;1;0
2020-11-18 18:00:00;60;2;40;7;1;1
2020-11-18 18:15:00;65;0;34;3;0;0
2020-11-18 18:30:00;54;0;28;4;0;0
2020-11-18 18:45:00;35;1;40;4;0;0
2020-11-18 19:00:00;41;1;38;1;0;0
2020-11-18 19:15:00;26;3;25;1;0;0
2020-11-18 19:30:00;27;0;35;4;1;0
2020-11-18 19:45:00;34;0;35;0;0;0
2020-11-18 20:00:00;41;0;28;3;0;1
2020-11-18 20:15:00;26;1;24;1;0;0
2020-11-18 20:30:00;17;3;34;2;0;0
2020-11-18 20:45:00;25;3;40;2;2;0
2020-11-18 21:00:00;29;7;102;1;4;2
2020-11-18 21:15:00;27;32;145;5;8;8
2020-11-18 21:30:00;33;18;95;15;0;12
2020-11-18 21:45:00;47;5;57;78;8;8
2020-11-18 22:00:00;84;2;34;89;10;25
2020-11-18 22:15:00;21;0;25;22;2;2
2020-11-18 22:30:00;17;0;8;5;0;0
2020-11-18 22:45:00;7;0;5;0;0;0
2020-11-18 23:00:00;26;0;6;1;0;0
2020-11-18 23:15:00;8;0;10;2;0;0
2020-11-18 23:30:00;6;0;8;0;0;0
2020-11-18 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
