DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-02-04 00:00:00;3;6;0;5;5;0;5;5;7;3
2020-02-04 00:15:00;4;5;0;3;8;1;6;4;4;4
2020-02-04 00:30:00;7;6;0;8;8;0;6;6;5;7
2020-02-04 00:45:00;7;3;0;8;5;2;4;7;4;3
2020-02-04 01:00:00;4;4;0;5;5;1;5;4;4;4
2020-02-04 01:15:00;3;3;1;6;5;0;5;4;4;3
2020-02-04 01:30:00;1;3;0;2;1;0;1;2;3;1
2020-02-04 01:45:00;5;0;0;6;8;0;7;7;1;5
2020-02-04 02:00:00;0;1;0;2;0;0;0;2;1;0
2020-02-04 02:15:00;7;3;0;2;0;1;0;1;1;6
2020-02-04 02:30:00;1;0;0;4;4;0;2;3;0;1
2020-02-04 02:45:00;7;2;1;1;3;0;3;2;3;5
2020-02-04 03:00:00;1;2;1;0;1;0;1;0;2;1
2020-02-04 03:15:00;1;2;0;2;2;1;2;2;2;1
2020-02-04 03:30:00;4;3;0;4;3;1;2;2;3;4
2020-02-04 03:45:00;2;1;0;1;2;0;2;1;0;2
2020-02-04 04:00:00;3;1;1;4;1;0;1;3;0;2
2020-02-04 04:15:00;6;4;2;4;10;2;9;4;4;6
2020-02-04 04:30:00;7;12;0;6;11;2;11;6;14;7
2020-02-04 04:45:00;13;4;4;8;11;3;12;4;5;14
2020-02-04 05:00:00;19;13;3;17;35;11;41;17;14;20
2020-02-04 05:15:00;32;15;0;50;65;15;72;47;14;30
2020-02-04 05:30:00;40;20;3;41;56;19;64;46;26;40
2020-02-04 05:45:00;52;29;7;68;72;19;72;70;35;45
2020-02-04 06:00:00;52;30;2;59;50;11;55;54;37;36
2020-02-04 06:15:00;72;45;4;86;103;21;107;89;51;64
2020-02-04 06:30:00;61;46;5;157;130;20;134;156;44;62
2020-02-04 06:45:00;52;33;5;145;122;27;129;148;38;48
2020-02-04 07:00:00;67;48;7;175;129;25;137;162;45;61
2020-02-04 07:15:00;55;42;14;209;158;26;162;196;45;45
2020-02-04 07:30:00;76;49;25;154;139;40;150;151;52;67
2020-02-04 07:45:00;105;66;24;144;130;57;137;150;73;93
2020-02-04 08:00:00;67;70;16;135;128;39;140;136;56;74
2020-02-04 08:15:00;64;51;18;124;129;20;134;127;49;47
2020-02-04 08:30:00;47;38;9;70;75;21;77;75;31;35
2020-02-04 08:45:00;
2020-02-04 09:00:00;27;24;6;35;39;8;43;30;31;21
2020-02-04 09:15:00;58;53;17;68;79;23;88;62;55;49
2020-02-04 09:30:00;49;34;8;69;80;18;84;63;35;45
2020-02-04 09:45:00;32;35;9;35;41;7;38;30;28;35
2020-02-04 10:00:00;54;46;10;67;66;15;61;56;46;48
2020-02-04 10:15:00;70;53;15;62;86;19;82;68;57;68
2020-02-04 10:30:00;63;50;20;87;80;21;96;61;48;55
2020-02-04 10:45:00;63;54;16;71;80;14;81;67;60;56
2020-02-04 11:00:00;70;42;12;58;85;18;92;65;42;57
2020-02-04 11:15:00;66;63;19;63;75;19;83;55;65;56
2020-02-04 11:30:00;53;49;14;55;59;17;65;53;49;43
2020-02-04 11:45:00;65;50;10;51;68;21;77;47;49;56
2020-02-04 12:00:00;71;77;22;60;74;17;74;53;82;68
2020-02-04 12:15:00;74;60;13;64;73;20;76;61;59;62
2020-02-04 12:30:00;56;54;15;47;54;19;57;37;54;52
2020-02-04 12:45:00;60;66;20;76;83;16;81;64;71;63
2020-02-04 13:00:00;78;73;9;75;94;24;96;71;70;69
2020-02-04 13:15:00;99;72;13;80;88;17;104;71;84;83
2020-02-04 13:30:00;83;69;12;90;84;21;91;82;67;75
2020-02-04 13:45:00;74;60;23;79;83;23;87;69;67;67
2020-02-04 14:00:00;86;89;9;71;80;13;81;63;93;76
2020-02-04 14:15:00;99;84;14;66;88;17;93;61;90;88
2020-02-04 14:30:00;107;94;23;68;85;26;100;70;96;89
2020-02-04 14:45:00;94;97;12;85;84;26;97;73;102;82
2020-02-04 15:00:00;100;102;24;68;90;20;89;60;98;88
2020-02-04 15:15:00;114;113;17;68;93;25;99;63;119;101
2020-02-04 15:30:00;101;115;17;87;112;32;118;69;122;86
2020-02-04 15:45:00;108;108;31;64;96;22;105;60;120;84
2020-02-04 16:00:00;152;141;27;82;113;42;131;70;143;153
2020-02-04 16:15:00;143;139;28;78;121;24;123;65;150;137
2020-02-04 16:30:00;134;118;30;86;104;20;107;73;131;126
2020-02-04 16:45:00;142;119;37;77;125;22;134;67;112;150
2020-02-04 17:00:00;152;129;24;78;123;34;122;71;134;140
2020-02-04 17:15:00;139;150;32;68;124;21;127;60;162;129
2020-02-04 17:30:00;107;105;16;79;91;27;102;62;104;94
2020-02-04 17:45:00;108;105;22;69;86;26;96;58;105;92
2020-02-04 18:00:00;110;84;14;79;103;50;111;73;90;102
2020-02-04 18:15:00;95;77;21;66;74;25;83;56;81;90
2020-02-04 18:30:00;80;67;77;71;77;23;83;63;68;74
2020-02-04 18:45:00;67;62;10;58;61;19;71;48;61;50
2020-02-04 19:00:00;64;57;12;56;55;17;64;43;61;56
2020-02-04 19:15:00;61;39;10;61;58;15;64;45;39;53
2020-02-04 19:30:00;57;44;11;55;51;10;51;47;37;48
2020-02-04 19:45:00;50;45;9;47;52;10;51;33;49;44
2020-02-04 20:00:00;52;39;5;42;50;13;53;39;39;34
2020-02-04 20:15:00;44;38;2;42;46;5;48;31;36;39
2020-02-04 20:30:00;41;34;5;26;33;8;32;20;35;37
2020-02-04 20:45:00;31;28;5;23;40;7;42;20;30;26
2020-02-04 21:00:00;48;33;4;28;38;8;36;29;34;40
2020-02-04 21:15:00;31;30;5;23;48;6;48;21;32;26
2020-02-04 21:30:00;38;27;3;21;36;6;39;17;27;34
2020-02-04 21:45:00;26;17;3;11;15;1;15;10;17;18
2020-02-04 22:00:00;48;40;1;21;34;10;35;20;39;40
2020-02-04 22:15:00;44;28;4;19;28;5;29;19;29;37
2020-02-04 22:30:00;27;13;1;14;20;6;23;12;14;26
2020-02-04 22:45:00;15;10;4;11;15;7;15;9;14;11
2020-02-04 23:00:00;20;13;3;18;12;3;14;14;18;18
2020-02-04 23:15:00;10;4;0;12;17;4;15;11;4;9
2020-02-04 23:30:00;13;7;3;9;13;3;12;10;9;12
