DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-10-25 00:00:00;1;6;8;3;0;0;6;0;0
2020-10-25 00:15:00;2;5;9;2;3;1;8;0;0
2020-10-25 00:30:00;1;11;16;3;1;1;12;0;0
2020-10-25 00:45:00;2;6;8;3;1;1;10;0;0
2020-10-25 01:00:00;4;9;11;2;0;0;14;0;0
2020-10-25 01:15:00;4;1;4;0;0;0;8;0;0
2020-10-25 01:30:00;0;2;2;2;1;1;6;0;0
2020-10-25 01:45:00;3;7;9;0;0;2;4;0;0
2020-10-25 02:00:00;1;7;6;3;2;0;6;0;0
2020-10-25 02:15:00;2;1;5;2;1;0;6;0;0
2020-10-25 02:30:00;2;11;11;2;1;0;2;0;0
2020-10-25 02:45:00;0;2;3;0;0;0;3;0;0
2020-10-25 02:00:00;2;10;11;4;3;1;14;0;0
2020-10-25 02:15:00;3;2;7;2;1;0;8;0;0
2020-10-25 02:30:00;2;13;13;2;1;0;2;0;0
2020-10-25 02:45:00;0;2;4;0;0;0;5;0;0
2020-10-25 03:00:00;3;4;5;0;0;0;2;0;0
2020-10-25 03:15:00;0;2;1;0;0;0;2;0;0
2020-10-25 03:30:00;1;2;2;0;0;0;0;0;0
2020-10-25 03:45:00;1;1;2;0;0;0;2;0;0
2020-10-25 04:00:00;0;0;0;0;0;0;0;0;0
2020-10-25 04:15:00;0;3;3;0;0;0;0;0;0
2020-10-25 04:30:00;0;4;5;1;1;0;2;0;0
2020-10-25 04:45:00;3;1;3;0;0;0;1;0;0
2020-10-25 05:00:00;0;5;5;1;0;0;1;0;0
2020-10-25 05:15:00;1;2;6;1;0;0;8;0;0
2020-10-25 05:30:00;1;3;9;6;1;0;5;0;0
2020-10-25 05:45:00;2;2;4;1;0;0;10;0;0
2020-10-25 06:00:00;0;5;5;4;0;0;4;0;0
2020-10-25 06:15:00;4;6;8;2;1;0;4;0;0
2020-10-25 06:30:00;6;8;15;1;0;0;7;0;0
2020-10-25 06:45:00;3;7;8;1;1;2;8;0;0
2020-10-25 07:00:00;6;5;10;2;0;0;5;0;0
2020-10-25 07:15:00;3;5;8;2;1;0;11;0;0
2020-10-25 07:30:00;2;8;12;1;0;0;12;0;0
2020-10-25 07:45:00;5;12;17;3;0;0;13;0;0
2020-10-25 08:00:00;7;10;13;4;0;0;12;0;0
2020-10-25 08:15:00;6;7;12;0;0;0;11;0;0
2020-10-25 08:30:00;11;7;18;4;1;0;15;0;0
2020-10-25 08:45:00;2;19;22;5;4;1;25;0;0
2020-10-25 09:00:00;8;15;24;4;2;0;19;1;0
2020-10-25 09:15:00;12;18;27;3;2;0;11;2;0
2020-10-25 09:30:00;16;23;42;7;5;3;35;2;2
2020-10-25 09:45:00;17;24;38;9;6;1;44;3;0
2020-10-25 10:00:00;14;30;37;6;3;0;21;0;13
2020-10-25 10:15:00;11;23;35;43;3;0;41;0;0
2020-10-25 10:30:00;17;27;43;12;8;1;23;0;3
2020-10-25 10:45:00;15;29;35;5;5;1;30;0;0
2020-10-25 11:00:00;27;31;60;11;7;2;47;2;2
2020-10-25 11:15:00;20;29;48;10;6;0;45;5;7
2020-10-25 11:30:00;22;33;50;13;12;7;47;2;0
2020-10-25 11:45:00;30;28;43;10;4;1;38;0;10
2020-10-25 12:00:00;20;30;52;13;7;1;33;5;1
2020-10-25 12:15:00;16;37;49;10;3;1;35;0;0
2020-10-25 12:30:00;20;27;43;6;4;1;45;6;14
2020-10-25 12:45:00;12;29;46;4;2;1;49;4;1
2020-10-25 13:00:00;19;33;49;6;4;1;43;4;9
2020-10-25 13:15:00;21;36;52;12;7;1;50;1;0
2020-10-25 13:30:00;17;38;50;15;8;1;58;3;4
2020-10-25 13:45:00;19;42;64;17;7;6;62;5;5
2020-10-25 14:00:00;27;42;62;9;4;3;54;1;11
2020-10-25 14:15:00;19;30;45;15;7;0;58;3;5
2020-10-25 14:30:00;32;40;65;18;12;1;69;27;5
2020-10-25 14:45:00;23;35;56;19;6;3;55;2;8
2020-10-25 15:00:00;23;24;55;13;7;8;55;7;21
2020-10-25 15:15:00;24;47;70;14;6;0;65;0;9
2020-10-25 15:30:00;39;42;64;10;6;5;61;7;1
2020-10-25 15:45:00;23;37;49;10;4;4;59;4;6
2020-10-25 16:00:00;33;37;69;10;7;6;68;1;48
2020-10-25 16:15:00;27;49;73;8;6;3;62;1;11
2020-10-25 16:30:00;22;36;48;7;5;3;46;2;31
2020-10-25 16:45:00;29;52;60;13;4;1;52;1;7
2020-10-25 17:00:00;27;44;55;9;6;2;60;6;2
2020-10-25 17:15:00;25;45;62;15;8;2;57;0;8
2020-10-25 17:30:00;19;50;62;8;4;0;52;16;1
2020-10-25 17:45:00;18;35;52;9;4;0;62;0;3
2020-10-25 18:00:00;18;40;59;8;7;1;62;0;1
2020-10-25 18:15:00;17;26;41;9;6;2;53;15;2
2020-10-25 18:30:00;19;20;40;8;6;2;55;0;0
2020-10-25 18:45:00;15;25;38;6;5;2;43;2;2
2020-10-25 19:00:00;20;39;58;9;4;2;28;1;2
2020-10-25 19:15:00;14;20;26;3;0;3;33;0;0
2020-10-25 19:30:00;6;22;28;2;1;2;41;0;0
2020-10-25 19:45:00;13;26;36;6;2;0;31;0;0
2020-10-25 20:00:00;11;17;31;7;3;0;32;3;0
2020-10-25 20:15:00;13;18;27;3;0;0;25;0;0
2020-10-25 20:30:00;12;24;36;4;2;1;22;0;0
2020-10-25 20:45:00;7;22;30;0;0;0;23;0;0
2020-10-25 21:00:00;4;10;15;2;0;0;19;0;0
2020-10-25 21:15:00;3;21;25;4;2;1;24;0;0
2020-10-25 21:30:00;1;11;14;3;3;3;17;0;0
2020-10-25 21:45:00;7;18;22;1;0;1;10;0;0
2020-10-25 22:00:00;2;11;17;6;2;0;16;0;0
2020-10-25 22:15:00;3;7;8;3;0;0;16;0;0
2020-10-25 22:30:00;6;7;14;3;2;2;14;0;0
2020-10-25 22:45:00;1;3;7;0;0;1;15;0;0
2020-10-25 23:00:00;2;8;14;2;1;1;17;0;0
2020-10-25 23:15:00;2;5;8;0;0;1;9;0;0
2020-10-25 23:30:00;2;5;10;2;3;2;8;0;0
2020-10-25 23:45:00;1;1;5;3;1;2;12;0;0
