DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-12-24 00:00:00;10;7;0;5;8;2;6;4;11;8
2019-12-24 00:15:00;16;12;2;17;22;2;21;13;12;12
2019-12-24 00:30:00;13;8;1;13;16;1;13;13;6;12
2019-12-24 00:45:00;10;3;1;9;12;1;12;9;4;8
2019-12-24 01:00:00;11;7;1;11;7;2;9;11;9;9
2019-12-24 01:15:00;11;11;0;8;8;5;8;10;11;10
2019-12-24 01:30:00;11;11;0;6;11;2;10;5;13;10
2019-12-24 01:45:00;7;4;0;5;7;1;7;2;4;6
2019-12-24 02:00:00;5;3;1;4;4;2;3;4;2;5
2019-12-24 02:15:00;4;4;1;5;6;1;8;4;6;4
2019-12-24 02:30:00;9;3;0;5;8;0;6;4;3;7
2019-12-24 02:45:00;6;5;4;2;5;2;5;3;6;6
2019-12-24 03:00:00;3;2;1;2;2;0;2;1;1;2
2019-12-24 03:15:00;2;0;0;5;5;2;4;4;0;1
2019-12-24 03:30:00;2;3;0;4;3;0;3;3;3;2
2019-12-24 03:45:00;4;2;0;4;3;0;2;4;1;4
2019-12-24 04:00:00;1;3;0;6;3;0;3;4;2;1
2019-12-24 04:15:00;5;3;1;1;6;0;5;1;3;5
2019-12-24 04:30:00;7;1;0;3;8;1;9;5;1;7
2019-12-24 04:45:00;5;0;0;1;2;0;2;1;0;5
2019-12-24 05:00:00;9;7;0;7;5;1;6;4;5;7
2019-12-24 05:15:00;10;4;0;4;11;2;12;4;7;10
2019-12-24 05:30:00;6;5;1;14;17;5;19;13;5;7
2019-12-24 05:45:00;13;10;1;9;11;3;12;7;10;10
2019-12-24 06:00:00;10;6;2;16;16;2;17;9;5;8
2019-12-24 06:15:00;17;14;2;5;10;0;10;6;13;15
2019-12-24 06:30:00;6;3;2;13;13;5;14;12;3;4
2019-12-24 06:45:00;17;12;2;14;19;4;20;11;9;12
2019-12-24 07:00:00;20;15;2;11;18;4;20;7;15;16
2019-12-24 07:15:00;22;16;5;13;18;7;20;10;12;18
2019-12-24 07:30:00;18;13;4;26;27;13;37;19;14;15
2019-12-24 07:45:00;27;18;7;23;25;9;27;22;14;17
2019-12-24 08:00:00;18;9;3;19;23;11;26;18;10;13
2019-12-24 08:15:00;22;22;3;28;26;6;28;24;24;22
2019-12-24 08:30:00;35;10;4;17;33;10;39;14;13;27
2019-12-24 08:45:00;47;27;17;40;44;16;49;36;28;36
2019-12-24 09:00:00;35;26;18;27;53;18;62;36;27;35
2019-12-24 09:15:00;46;33;13;46;59;11;64;44;38;42
2019-12-24 09:30:00;46;31;14;55;59;22;66;48;30;42
2019-12-24 09:45:00;51;34;18;41;58;24;67;42;39;36
2019-12-24 10:00:00;58;26;14;52;68;17;77;45;29;47
2019-12-24 10:15:00;65;33;9;58;70;23;74;59;40;51
2019-12-24 10:30:00;71;37;23;60;69;15;69;51;37;58
2019-12-24 10:45:00;74;41;19;70;68;23;81;55;48;62
2019-12-24 11:00:00;65;38;27;51;64;19;70;50;42;60
2019-12-24 11:15:00;77;34;23;66;87;19;91;64;44;67
2019-12-24 11:30:00;69;42;30;49;66;24;72;51;47;70
2019-12-24 11:45:00;70;46;20;44;74;15;76;36;47;70
2019-12-24 12:00:00;64;49;21;47;74;16;79;39;49;58
2019-12-24 12:15:00;72;54;23;63;56;13;54;52;64;74
2019-12-24 12:30:00;61;38;13;47;51;22;59;52;40;56
2019-12-24 12:45:00;62;49;25;62;57;15;64;49;51;55
2019-12-24 13:00:00;68;36;19;54;69;16;74;46;45;63
2019-12-24 13:15:00;65;51;23;41;64;17;68;36;56;58
2019-12-24 13:30:00;62;40;13;44;49;12;51;41;47;57
2019-12-24 13:45:00;63;46;13;64;62;14;66;51;46;59
2019-12-24 14:00:00;68;47;7;61;66;22;71;55;53;53
2019-12-24 14:15:00;57;41;7;54;55;20;64;46;44;51
2019-12-24 14:30:00;51;36;9;33;48;20;51;32;35;46
2019-12-24 14:45:00;44;41;6;40;46;17;47;30;39;33
2019-12-24 15:00:00;52;34;9;37;50;9;53;29;39;49
2019-12-24 15:15:00;45;37;9;49;44;10;45;51;42;37
2019-12-24 15:30:00;44;36;10;43;60;16;64;39;38;37
2019-12-24 15:45:00;48;31;7;39;53;11;52;32;34;37
2019-12-24 16:00:00;56;39;8;30;45;13;44;24;38;46
2019-12-24 16:15:00;55;37;8;51;39;13;43;36;35;41
2019-12-24 16:30:00;38;30;9;26;47;15;51;23;33;38
2019-12-24 16:45:00;48;41;6;22;36;8;37;17;42;40
2019-12-24 17:00:00;49;37;9;36;52;20;55;31;32;42
2019-12-24 17:15:00;45;47;4;29;40;12;41;22;42;37
2019-12-24 17:30:00;36;32;10;43;50;14;57;39;35;30
2019-12-24 17:45:00;45;25;8;37;38;6;40;31;27;41
2019-12-24 18:00:00;37;20;8;27;27;11;26;23;20;29
2019-12-24 18:15:00;28;35;3;23;23;8;25;20;35;25
2019-12-24 18:30:00;28;18;5;18;22;5;25;15;18;24
2019-12-24 18:45:00;29;23;6;20;30;7;31;17;25;24
2019-12-24 19:00:00;17;7;2;14;19;5;20;12;8;15
2019-12-24 19:15:00;20;18;3;20;27;7;29;11;17;17
2019-12-24 19:30:00;20;18;7;18;23;5;22;17;21;18
2019-12-24 19:45:00;23;21;0;26;29;9;31;31;17;22
2019-12-24 20:00:00;32;14;4;20;27;5;29;17;14;27
2019-12-24 20:15:00;25;21;3;23;32;9;30;18;18;21
2019-12-24 20:30:00;28;18;7;31;21;8;24;27;21;21
2019-12-24 20:45:00;24;15;2;25;21;9;25;22;15;21
2019-12-24 21:00:00;26;14;2;35;27;10;25;28;17;21
2019-12-24 21:15:00;24;13;6;32;22;4;18;30;15;20
2019-12-24 21:30:00;31;11;5;36;37;10;42;30;15;29
2019-12-24 21:45:00;20;13;3;26;31;4;28;25;13;15
2019-12-24 22:00:00;24;15;4;31;39;3;43;31;15;19
2019-12-24 22:15:00;33;20;0;25;25;5;26;19;21;24
2019-12-24 22:30:00;23;21;1;27;33;6;36;27;23;16
2019-12-24 22:45:00;23;18;3;14;24;2;23;14;19;19
2019-12-24 23:00:00;25;13;5;26;178;7;32;22;11;21
2019-12-24 23:15:00;23;7;2;34;35;1;36;33;7;20
2019-12-24 23:30:00;24;11;1;26;33;4;32;24;12;20
