DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-12-26 00:00:00;9;9;1;10;12;3;14;10;11;10
2019-12-26 00:15:00;19;9;1;8;14;2;15;5;6;17
2019-12-26 00:30:00;12;8;1;5;7;3;7;6;5;8
2019-12-26 00:45:00;9;9;1;8;6;2;6;6;11;7
2019-12-26 01:00:00;7;8;1;6;8;2;8;4;9;6
2019-12-26 01:15:00;12;9;0;10;8;1;8;9;8;11
2019-12-26 01:30:00;10;7;3;5;11;1;11;5;7;10
2019-12-26 01:45:00;8;3;104;3;9;0;8;2;4;7
2019-12-26 02:00:00;7;8;0;7;7;2;8;4;8;8
2019-12-26 02:15:00;6;7;1;6;7;0;7;7;5;6
2019-12-26 02:30:00;3;1;1;3;5;0;5;2;1;3
2019-12-26 02:45:00;7;2;0;4;6;1;5;2;4;5
2019-12-26 03:00:00;11;5;0;4;8;3;7;3;8;9
2019-12-26 03:15:00;6;3;0;2;4;0;4;3;5;4
2019-12-26 03:30:00;8;3;0;1;6;3;7;2;3;8
2019-12-26 03:45:00;6;4;0;4;3;1;3;4;4;6
2019-12-26 04:00:00;7;3;0;3;7;0;7;4;3;6
2019-12-26 04:15:00;5;7;0;3;2;1;3;3;7;4
2019-12-26 04:30:00;4;2;0;8;3;0;3;8;2;3
2019-12-26 04:45:00;4;1;1;3;2;0;1;4;1;4
2019-12-26 05:00:00;6;2;1;1;8;0;8;2;3;5
2019-12-26 05:15:00;5;9;1;5;3;2;2;3;8;4
2019-12-26 05:30:00;7;4;0;7;18;2;19;9;6;7
2019-12-26 05:45:00;7;4;1;12;12;1;10;11;5;5
2019-12-26 06:00:00;6;2;0;4;7;1;8;5;3;7
2019-12-26 06:15:00;5;4;1;4;9;0;9;4;3;6
2019-12-26 06:30:00;5;3;0;15;8;3;8;11;4;5
2019-12-26 06:45:00;9;8;1;4;8;2;8;3;8;7
2019-12-26 07:00:00;19;11;1;4;7;2;8;3;9;18
2019-12-26 07:15:00;8;9;1;5;13;1;13;6;9;8
2019-12-26 07:30:00;5;7;1;3;6;4;6;2;8;5
2019-12-26 07:45:00;10;6;1;12;14;3;17;13;8;8
2019-12-26 08:00:00;14;3;0;5;6;1;6;6;2;15
2019-12-26 08:15:00;16;11;2;7;15;4;15;4;12;15
2019-12-26 08:30:00;18;3;2;7;17;6;20;10;5;14
2019-12-26 08:45:00;21;9;1;11;13;4;15;12;11;19
2019-12-26 09:00:00;23;19;4;8;18;1;17;8;20;20
2019-12-26 09:15:00;19;15;2;11;15;5;19;10;16;15
2019-12-26 09:30:00;23;13;4;14;27;11;32;16;11;22
2019-12-26 09:45:00;25;10;1;15;24;5;25;19;9;25
2019-12-26 10:00:00;32;19;5;16;26;8;28;19;24;24
2019-12-26 10:15:00;33;22;5;24;34;7;34;20;23;28
2019-12-26 10:30:00;35;21;6;19;31;9;33;16;23;28
2019-12-26 10:45:00;23;22;3;21;36;11;37;22;25;20
2019-12-26 11:00:00;51;31;3;38;48;10;45;31;33;45
2019-12-26 11:15:00;48;34;4;27;33;16;36;21;34;42
2019-12-26 11:30:00;55;25;3;48;50;14;48;41;26;51
2019-12-26 11:45:00;47;28;5;51;53;15;56;57;34;35
2019-12-26 12:00:00;48;44;5;53;51;13;46;50;41;43
2019-12-26 12:15:00;43;27;5;47;59;19;61;48;27;35
2019-12-26 12:30:00;40;24;6;47;56;10;57;44;27;35
2019-12-26 12:45:00;37;24;3;34;49;8;50;29;24;29
2019-12-26 13:00:00;53;39;7;37;53;10;53;28;43;51
2019-12-26 13:15:00;35;20;3;34;42;12;39;29;23;30
2019-12-26 13:30:00;39;22;5;37;41;18;47;33;23;30
2019-12-26 13:45:00;45;22;2;34;43;8;43;28;21;40
2019-12-26 14:00:00;62;30;9;38;43;15;49;34;33;37
2019-12-26 14:15:00;44;34;4;30;45;11;50;24;39;39
2019-12-26 14:30:00;63;36;7;44;54;14;63;42;40;57
2019-12-26 14:45:00;51;29;1;51;61;9;61;43;28;46
2019-12-26 15:00:00;48;31;3;52;61;11;60;46;31;37
2019-12-26 15:15:00;41;26;8;40;48;12;49;37;28;30
2019-12-26 15:30:00;49;30;9;34;45;12;51;28;34;44
2019-12-26 15:45:00;46;28;3;37;54;12;56;31;26;39
2019-12-26 16:00:00;48;26;4;33;53;14;52;28;28;45
2019-12-26 16:15:00;31;38;9;24;53;9;51;23;40;21
2019-12-26 16:30:00;57;39;2;44;53;9;57;35;39;52
2019-12-26 16:45:00;48;34;8;38;56;12;61;32;31;37
2019-12-26 17:00:00;58;35;7;40;55;8;60;38;38;47
2019-12-26 17:15:00;36;30;2;40;41;15;45;30;30;30
2019-12-26 17:30:00;55;31;11;37;48;8;48;32;36;44
2019-12-26 17:45:00;50;30;1;26;37;6;39;29;30;40
2019-12-26 18:00:00;47;32;7;40;43;10;44;40;34;38
2019-12-26 18:15:00;40;25;0;27;50;10;53;26;29;31
2019-12-26 18:30:00;45;31;2;44;53;9;56;36;32;42
2019-12-26 18:45:00;36;20;4;26;38;8;39;26;23;30
2019-12-26 19:00:00;47;26;0;30;42;12;40;27;28;31
2019-12-26 19:15:00;28;25;7;37;49;4;50;32;29;25
2019-12-26 19:30:00;27;17;3;24;45;7;48;25;19;19
2019-12-26 19:45:00;38;22;3;26;41;14;40;29;24;28
2019-12-26 20:00:00;43;15;2;31;38;4;41;25;15;37
2019-12-26 20:15:00;37;13;3;25;26;4;25;19;15;33
2019-12-26 20:30:00;29;22;1;31;21;7;25;21;23;26
2019-12-26 20:45:00;22;23;1;19;20;5;21;15;22;19
2019-12-26 21:00:00;29;23;1;24;31;5;31;22;25;23
2019-12-26 21:15:00;19;15;1;21;27;6;27;16;15;18
2019-12-26 21:30:00;17;18;2;22;21;4;23;21;17;13
2019-12-26 21:45:00;28;17;3;17;33;0;31;18;20;24
2019-12-26 22:00:00;27;12;5;23;31;5;30;25;14;24
2019-12-26 22:15:00;22;20;1;15;23;6;24;17;20;22
2019-12-26 22:30:00;21;19;1;17;28;4;29;15;18;15
2019-12-26 22:45:00;7;7;1;20;27;4;27;14;7;6
2019-12-26 23:00:00;25;22;2;19;26;6;25;19;24;19
2019-12-26 23:15:00;18;11;1;18;20;6;23;19;11;12
2019-12-26 23:30:00;25;13;1;13;18;2;18;12;13;19
2019-12-26 23:45:00;12;9;0;11;21;7;23;7;8;6
