DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-09-10 00:00:00;12;5;5;3;1;2;0;12;0;0;0;0;0
2020-09-10 00:15:00;16;3;2;1;0;0;1;16;0;0;0;0;0
2020-09-10 00:30:00;17;7;9;6;1;1;0;19;0;0;0;0;0
2020-09-10 00:45:00;7;0;3;1;0;0;0;16;0;0;0;0;0
2020-09-10 01:00:00;5;0;1;1;0;1;1;7;0;0;0;0;0
2020-09-10 01:15:00;4;2;4;2;0;0;0;5;0;0;0;0;0
2020-09-10 01:30:00;9;5;5;1;0;0;0;6;0;0;0;0;0
2020-09-10 01:45:00;10;3;5;2;0;0;0;4;0;0;0;0;0
2020-09-10 02:00:00;7;3;4;0;0;0;0;9;0;0;0;0;0
2020-09-10 02:15:00;7;5;3;3;0;0;0;5;0;0;0;0;0
2020-09-10 02:30:00;9;2;5;2;0;0;0;4;0;0;0;0;0
2020-09-10 02:45:00;4;2;0;1;0;0;0;2;0;0;0;0;0
2020-09-10 03:00:00;6;3;1;1;0;0;0;4;0;0;0;0;0
2020-09-10 03:15:00;5;1;4;3;0;1;0;5;0;0;0;0;0
2020-09-10 03:30:00;3;4;3;3;0;0;0;4;0;0;0;0;0
2020-09-10 03:45:00;4;0;2;0;0;0;0;8;0;0;0;0;0
2020-09-10 04:00:00;6;4;9;7;1;1;0;11;0;0;0;0;0
2020-09-10 04:15:00;11;2;4;1;0;0;0;9;0;0;0;0;0
2020-09-10 04:30:00;21;8;7;2;0;0;1;13;0;0;0;0;0
2020-09-10 04:45:00;23;3;3;2;2;2;0;10;0;0;0;0;0
2020-09-10 05:00:00;20;15;17;9;6;3;4;33;0;0;0;0;0
2020-09-10 05:15:00;19;12;14;10;7;6;8;45;0;0;0;0;0
2020-09-10 05:30:00;78;7;8;1;5;5;6;84;0;0;0;0;0
2020-09-10 05:45:00;49;10;17;8;5;4;7;84;0;0;0;0;0
2020-09-10 06:00:00;70;12;13;14;5;5;8;81;0;0;0;0;0
2020-09-10 06:15:00;101;20;26;7;10;12;7;93;0;0;0;0;0
2020-09-10 06:30:00;138;21;34;12;10;12;6;145;0;0;0;0;0
2020-09-10 06:45:00;126;21;25;20;15;14;17;166;0;3;0;0;0
2020-09-10 07:00:00;132;19;24;16;13;16;14;166;0;0;0;0;0
2020-09-10 07:15:00;202;19;23;21;15;15;5;128;0;2;0;0;0
2020-09-10 07:30:00;212;28;30;29;22;26;19;180;4;1;0;0;0
2020-09-10 07:45:00;179;26;27;21;25;31;24;196;0;2;0;0;0
2020-09-10 08:00:00;157;23;33;22;29;28;29;237;2;3;0;0;0
2020-09-10 08:15:00;145;21;21;20;22;25;21;177;1;2;0;0;0
2020-09-10 08:30:00;182;32;30;22;21;31;18;169;0;0;0;0;0
2020-09-10 08:45:00;168;17;21;18;25;26;17;162;2;0;0;0;0
2020-09-10 09:00:00;125;25;32;26;30;31;25;174;1;0;0;0;0
2020-09-10 09:15:00;133;27;31;21;23;26;18;157;0;1;0;0;0
2020-09-10 09:30:00;138;19;24;12;26;27;22;185;6;1;0;0;0
2020-09-10 09:45:00;156;24;32;19;34;37;17;182;0;1;0;0;0
2020-09-10 10:00:00;110;18;19;15;28;30;14;149;1;2;0;0;0
2020-09-10 10:15:00;169;20;22;18;35;33;9;153;3;0;0;0;0
2020-09-10 10:30:00;165;22;25;27;28;24;16;204;1;2;0;0;0
2020-09-10 10:45:00;171;23;25;21;35;40;15;183;4;5;0;0;0
2020-09-10 11:00:00;147;17;23;17;33;36;21;139;1;0;0;0;0
2020-09-10 11:15:00;179;18;29;25;34;35;17;177;3;0;0;0;0
2020-09-10 11:30:00;171;20;23;17;35;36;22;177;3;2;0;0;0
2020-09-10 11:45:00;182;25;30;26;31;36;12;168;3;4;0;0;0
2020-09-10 12:00:00;146;20;18;12;30;32;9;178;9;0;0;0;0
2020-09-10 12:15:00;186;13;23;13;27;30;16;190;2;0;0;0;0
2020-09-10 12:30:00;187;27;29;23;17;27;19;185;7;1;0;0;0
2020-09-10 12:45:00;185;51;27;20;216;27;27;206;2;2;0;0;0
2020-09-10 13:00:00;171;21;22;18;27;36;9;197;2;0;0;0;0
2020-09-10 13:15:00;120;25;29;21;19;20;11;154;2;1;0;0;0
2020-09-10 13:30:00;168;14;23;14;29;30;25;225;2;1;0;0;0
2020-09-10 13:45:00;168;24;19;16;41;41;19;220;0;5;0;0;0
2020-09-10 14:00:00;160;22;29;21;34;31;13;184;4;0;0;0;0
2020-09-10 14:15:00;177;20;22;23;26;30;37;191;1;1;0;0;0
2020-09-10 14:30:00;188;16;17;13;25;30;19;193;1;0;0;0;0
2020-09-10 14:45:00;183;26;28;25;36;44;26;203;0;0;0;0;0
2020-09-10 15:00:00;179;26;26;14;34;41;22;196;0;1;0;0;0
2020-09-10 15:15:00;210;24;26;23;37;72;20;245;1;2;0;0;0
2020-09-10 15:30:00;177;23;28;26;38;42;17;207;0;1;0;0;0
2020-09-10 15:45:00;195;23;28;22;37;41;18;211;1;0;0;0;0
2020-09-10 16:00:00;193;16;24;19;37;40;20;224;3;0;0;0;0
2020-09-10 16:15:00;204;20;27;19;28;29;18;209;5;0;0;0;0
2020-09-10 16:30:00;206;32;22;15;38;35;4;220;3;0;0;0;0
2020-09-10 16:45:00;215;30;28;29;35;36;1;214;0;0;0;0;0
2020-09-10 17:00:00;216;24;25;23;46;50;1;217;4;1;0;0;0
2020-09-10 17:15:00;199;23;26;18;38;39;11;230;1;7;0;0;0
2020-09-10 17:30:00;208;20;29;22;29;46;12;220;0;0;0;0;0
2020-09-10 17:45:00;206;19;22;19;39;42;7;269;4;2;0;0;0
2020-09-10 18:00:00;193;19;30;16;37;38;19;237;3;1;0;0;0
2020-09-10 18:15:00;162;19;28;16;35;35;8;198;0;1;0;0;0
2020-09-10 18:30:00;181;21;21;17;25;27;17;185;0;0;0;0;0
2020-09-10 18:45:00;145;12;18;11;25;25;11;161;0;0;0;0;0
2020-09-10 19:00:00;175;23;23;17;16;21;12;166;1;1;0;0;0
2020-09-10 19:15:00;146;13;17;15;20;19;11;129;0;2;0;0;0
2020-09-10 19:30:00;152;21;27;12;16;18;10;145;3;0;0;0;0
2020-09-10 19:45:00;145;20;25;15;7;8;4;111;2;2;0;0;0
2020-09-10 20:00:00;124;14;21;11;11;13;8;103;2;1;0;0;0
2020-09-10 20:15:00;115;12;18;6;3;4;3;91;0;0;0;0;0
2020-09-10 20:30:00;108;14;23;9;8;8;9;93;0;0;0;0;0
2020-09-10 20:45:00;66;10;14;5;5;6;3;62;0;0;0;0;0
2020-09-10 21:00:00;71;13;19;15;17;20;6;90;0;0;0;0;0
2020-09-10 21:15:00;56;13;24;12;3;5;6;98;0;0;0;0;0
2020-09-10 21:30:00;56;10;18;5;8;6;6;82;0;0;0;0;0
2020-09-10 21:45:00;68;7;19;8;5;7;5;62;0;0;0;0;0
2020-09-10 22:00:00;96;6;15;7;14;17;3;72;0;0;0;0;0
2020-09-10 22:15:00;61;7;12;4;3;5;6;68;0;0;0;0;0
2020-09-10 22:30:00;60;8;14;5;2;2;0;48;0;0;0;0;0
2020-09-10 22:45:00;35;6;9;8;7;6;1;28;0;0;0;0;0
