DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-12-15 00:00:00;3;6;1;27;17;11;10;25;19;4;2
2019-12-15 00:15:00;2;5;0;34;24;15;23;26;28;3;2
2019-12-15 00:30:00;4;6;1;19;21;11;4;17;21;5;4
2019-12-15 00:45:00;1;4;0;24;24;16;7;15;22;6;6
2019-12-15 01:00:00;1;1;1;22;19;20;14;12;14;4;4
2019-12-15 01:15:00;5;4;0;22;24;10;6;12;19;6;4
2019-12-15 01:30:00;3;4;1;23;18;8;10;12;14;6;7
2019-12-15 01:45:00;1;4;0;14;14;4;8;8;15;5;4
2019-12-15 02:00:00;3;1;1;18;11;7;9;8;10;0;0
2019-12-15 02:15:00;1;1;0;14;13;5;6;9;14;6;6
2019-12-15 02:30:00;1;4;1;19;13;4;2;11;10;3;3
2019-12-15 02:45:00;0;0;0;17;15;5;4;8;8;6;6
2019-12-15 03:00:00;0;3;1;11;14;5;1;8;11;3;2
2019-12-15 03:15:00;0;0;0;10;9;4;2;8;8;3;4
2019-12-15 03:30:00;1;4;1;5;2;2;1;7;6;1;1
2019-12-15 03:45:00;1;0;0;9;6;3;3;6;11;4;4
2019-12-15 04:00:00;0;3;0;9;7;3;1;9;12;5;5
2019-12-15 04:15:00;1;1;0;10;7;11;2;12;7;0;0
2019-12-15 04:30:00;0;1;1;9;11;23;2;5;10;4;6
2019-12-15 04:45:00;1;1;0;18;10;22;0;7;7;5;5
2019-12-15 05:00:00;0;4;0;12;10;13;5;4;6;2;2
2019-12-15 05:15:00;0;3;0;14;17;7;0;6;8;3;3
2019-12-15 05:30:00;2;1;1;14;8;20;4;12;11;4;5
2019-12-15 05:45:00;3;6;0;12;10;15;5;16;18;5;5
2019-12-15 06:00:00;3;1;0;13;12;11;5;10;12;3;2
2019-12-15 06:15:00;1;4;0;14;11;7;6;16;14;5;6
2019-12-15 06:30:00;3;2;1;9;4;8;3;10;14;8;6
2019-12-15 06:45:00;2;5;1;16;9;6;3;8;9;1;0
2019-12-15 07:00:00;0;1;0;14;9;10;5;8;9;4;3
2019-12-15 07:15:00;1;3;2;17;9;2;3;15;11;1;1
2019-12-15 07:30:00;0;1;0;10;11;6;4;10;14;4;2
2019-12-15 07:45:00;0;6;1;14;12;19;5;11;14;3;3
2019-12-15 08:00:00;0;5;0;10;5;2;1;11;14;1;0
2019-12-15 08:15:00;1;3;0;27;15;6;10;9;13;1;1
2019-12-15 08:30:00;1;3;0;18;9;27;3;9;9;0;0
2019-12-15 08:45:00;2;10;2;30;11;19;3;22;26;7;5
2019-12-15 09:00:00;2;9;0;26;18;37;4;24;19;5;2
2019-12-15 09:15:00;1;13;0;26;11;47;9;22;21;4;4
2019-12-15 09:30:00;5;13;0;29;22;7;12;26;18;2;1
2019-12-15 09:45:00;3;16;4;38;28;7;21;48;38;9;8
2019-12-15 10:00:00;5;13;0;42;28;5;16;29;33;7;4
2019-12-15 10:15:00;2;14;0;49;29;7;13;37;35;7;2
2019-12-15 10:30:00;4;15;1;44;22;54;16;35;32;2;2
2019-12-15 10:45:00;109;19;2;51;24;126;9;39;38;3;4
2019-12-15 11:00:00;6;17;2;50;34;6;9;41;36;3;2
2019-12-15 11:15:00;4;16;4;37;31;85;13;45;42;6;6
2019-12-15 11:30:00;6;13;0;56;44;28;14;42;61;5;7
2019-12-15 11:45:00;6;28;3;54;32;53;27;50;63;7;6
