DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2019-11-13 00:00:00;1;6;1;3;0;3;1;0;2;5;0;1;1;2;2;0;0;0;0;0;0
2019-11-13 00:15:00;1;2;3;0;1;0;0;1;2;4;0;1;1;1;0;0;0;0;0;0;0
2019-11-13 00:30:00;5;9;4;0;2;6;0;0;2;3;0;0;4;1;0;0;0;0;0;0;0
2019-11-13 00:45:00;3;3;2;2;1;2;0;0;3;1;0;0;2;1;0;0;0;0;0;0;0
2019-11-13 01:00:00;1;4;1;0;0;3;0;0;3;0;0;0;0;4;2;0;0;0;0;0;0
2019-11-13 01:15:00;3;9;1;0;1;1;0;0;1;6;1;0;1;1;0;0;0;0;0;0;0
2019-11-13 01:30:00;3;7;2;2;0;1;0;0;1;2;1;0;0;0;1;0;0;0;0;0;0
2019-11-13 01:45:00;1;2;1;1;1;1;0;0;2;2;0;0;0;2;1;0;0;0;0;0;0
2019-11-13 02:00:00;2;1;0;0;0;0;0;0;2;2;0;2;1;3;4;0;0;0;0;0;0
2019-11-13 02:15:00;1;2;1;0;0;1;0;1;2;3;0;0;2;4;0;0;0;0;0;0;0
2019-11-13 02:30:00;2;6;2;0;0;1;0;0;3;2;2;0;1;7;1;0;0;0;0;0;0
2019-11-13 02:45:00;2;5;1;1;0;2;0;0;3;4;1;0;3;1;0;0;0;0;0;0;0
2019-11-13 03:00:00;3;3;0;1;1;2;0;0;4;1;2;1;0;1;0;0;0;0;0;0;0
2019-11-13 03:15:00;1;3;0;0;1;3;0;0;2;0;0;0;2;2;0;0;0;0;0;0;0
2019-11-13 03:30:00;2;4;0;1;1;1;0;0;1;1;0;0;2;1;0;0;0;0;0;0;0
2019-11-13 03:45:00;4;3;2;0;0;0;0;0;0;3;0;1;0;2;1;0;0;0;0;0;0
2019-11-13 04:00:00;3;11;1;1;1;3;0;0;0;1;0;1;2;4;0;0;0;0;0;0;0
2019-11-13 04:15:00;2;4;0;0;0;4;0;0;2;1;0;0;5;5;1;0;0;0;0;0;0
2019-11-13 04:30:00;5;6;3;1;0;7;4;0;7;2;2;0;2;5;2;0;0;0;0;0;0
2019-11-13 04:45:00;4;10;2;0;1;8;2;1;11;6;2;2;2;4;1;0;0;0;0;0;0
2019-11-13 05:00:00;9;7;5;0;8;14;1;0;17;15;11;3;5;8;3;0;0;0;0;0;0
2019-11-13 05:15:00;12;16;7;4;15;23;1;2;20;20;18;1;12;10;3;0;1;0;0;0;0
2019-11-13 05:30:00;59;24;14;4;26;46;5;2;29;23;19;6;15;9;12;0;0;0;0;0;0
2019-11-13 05:45:00;53;37;29;10;12;32;3;5;34;45;12;17;26;14;14;0;0;2;0;0;0
2019-11-13 06:00:00;68;29;35;8;16;39;7;2;37;40;13;24;55;12;17;0;0;0;0;0;0
2019-11-13 06:15:00;43;54;31;6;14;21;3;0;39;48;19;12;36;22;27;0;0;0;0;0;0
2019-11-13 06:30:00;57;58;37;3;25;59;8;4;53;70;24;12;60;23;31;0;0;0;0;0;0
2019-11-13 06:45:00;76;63;43;9;23;53;5;3;36;53;24;9;64;30;20;0;0;0;0;0;0
2019-11-13 07:00:00;83;53;60;10;39;82;5;0;59;81;32;8;62;40;33;0;0;1;0;0;0
2019-11-13 07:15:00;71;58;49;14;29;49;7;6;45;67;27;9;46;42;35;0;0;2;0;0;0
2019-11-13 07:30:00;80;53;61;20;60;79;14;1;92;97;32;16;58;41;46;0;0;0;0;0;0
2019-11-13 07:45:00;93;68;82;25;85;80;32;7;54;73;36;35;59;38;39;0;0;2;0;0;0
2019-11-13 08:00:00;86;59;60;16;59;97;12;3;65;67;27;13;59;43;42;1;0;0;0;0;0
2019-11-13 08:15:00;79;61;43;16;51;60;17;2;45;60;32;23;58;25;35;1;0;0;0;0;0
2019-11-13 08:30:00;56;66;52;18;41;62;14;11;47;48;16;15;81;21;26;2;0;1;0;0;0
2019-11-13 08:45:00;75;80;56;20;37;56;22;9;70;77;30;28;65;29;21;0;0;0;0;0;2
2019-11-13 09:00:00;63;77;72;12;32;40;20;5;46;36;14;15;53;22;22;0;1;0;0;0;0
2019-11-13 09:15:00;51;83;58;27;29;47;24;8;48;54;21;22;47;24;26;0;0;0;0;0;0
2019-11-13 09:30:00;56;82;52;19;41;49;18;6;44;47;19;21;65;28;24;0;0;1;0;0;0
2019-11-13 09:45:00;41;97;58;21;42;41;21;5;45;41;17;19;55;26;23;4;0;7;0;0;0
2019-11-13 10:00:00;38;81;59;18;39;57;12;12;50;46;19;21;48;34;21;0;0;0;0;6;0
2019-11-13 10:15:00;32;97;61;17;46;38;23;5;50;51;21;19;54;24;27;0;0;0;0;0;0
2019-11-13 10:30:00;27;81;46;19;37;37;20;11;49;52;20;20;53;28;34;0;0;0;0;0;0
2019-11-13 10:45:00;31;103;61;31;44;46;17;8;56;59;21;20;53;23;31;0;0;3;0;0;0
2019-11-13 11:00:00;38;70;43;16;44;45;14;9;60;81;19;31;51;26;26;2;0;2;0;0;0
2019-11-13 11:15:00;46;53;41;17;38;41;20;5;59;50;25;30;62;30;23;0;0;0;0;8;0
2019-11-13 11:30:00;27;74;51;19;45;35;20;11;55;61;30;28;55;34;23;0;0;4;0;7;0
2019-11-13 11:45:00;30;88;70;18;37;47;17;10;52;57;21;19;55;29;29;0;0;0;0;0;0
2019-11-13 12:00:00;30;81;55;13;41;48;15;12;56;72;23;44;73;25;23;0;0;0;0;0;0
2019-11-13 12:15:00;41;71;54;12;28;46;12;8;63;68;26;23;74;28;25;0;0;1;0;0;0
2019-11-13 12:30:00;67;80;49;22;41;50;23;10;58;74;25;25;60;29;41;0;0;0;0;0;0
2019-11-13 12:45:00;47;80;59;33;49;59;11;18;59;59;29;36;66;42;30;0;0;0;0;0;0
2019-11-13 13:00:00;43;76;56;26;55;47;15;15;65;74;26;29;65;33;37;0;0;0;0;2;0
2019-11-13 13:15:00;48;68;39;28;34;50;17;13;51;74;26;22;57;33;38;0;1;0;0;0;0
2019-11-13 13:30:00;45;77;51;18;46;61;22;9;65;63;28;26;72;51;37;0;0;0;0;0;0
2019-11-13 13:45:00;40;71;47;16;38;38;12;11;58;65;23;23;60;31;23;0;0;0;0;1;0
2019-11-13 14:00:00;39;96;62;22;41;51;23;11;65;64;31;33;86;35;35;0;0;0;0;0;0
2019-11-13 14:15:00;36;90;66;30;33;34;8;16;58;49;23;45;107;41;38;0;0;0;0;0;0
2019-11-13 14:30:00;37;84;60;24;31;37;19;14;61;56;21;45;92;43;43;0;12;0;0;3;0
2019-11-13 14:45:00;41;93;59;31;41;47;24;4;61;52;31;56;91;34;37;0;0;6;0;0;0
2019-11-13 15:00:00;41;88;46;28;34;45;15;17;47;62;18;49;84;34;31;0;0;0;2;0;0
2019-11-13 15:15:00;46;89;70;29;36;43;15;11;71;66;24;49;86;44;57;0;0;0;0;0;0
2019-11-13 15:30:00;44;104;75;24;45;31;20;10;89;98;29;49;95;45;51;2;0;0;0;0;0
2019-11-13 15:45:00;32;111;72;39;57;46;14;22;81;93;34;54;103;65;66;3;0;0;0;5;6
2019-11-13 16:00:00;39;99;84;28;57;53;32;20;87;89;30;66;109;57;64;25;0;8;0;0;0
2019-11-13 16:15:00;66;103;77;25;36;43;27;23;70;102;26;55;97;58;68;0;0;4;0;4;0
2019-11-13 16:30:00;45;118;91;26;53;60;24;20;84;88;26;42;98;60;57;0;0;7;0;0;0
2019-11-13 16:45:00;36;107;82;34;55;58;19;19;70;83;15;57;97;56;66;5;0;9;0;0;0
2019-11-13 17:00:00;42;104;78;23;52;59;20;29;95;86;24;42;101;63;60;0;0;0;0;1;2
2019-11-13 17:15:00;47;120;100;27;49;52;20;24;76;104;25;38;98;48;51;0;0;3;0;2;2
2019-11-13 17:30:00;51;117;94;28;41;62;21;12;85;90;27;37;84;50;66;3;0;0;0;0;0
2019-11-13 17:45:00;32;104;75;30;52;45;16;20;77;93;30;35;89;43;50;1;1;4;0;0;0
2019-11-13 18:00:00;42;105;79;29;47;49;28;27;79;90;21;26;99;54;54;0;4;0;0;2;0
2019-11-13 18:15:00;37;103;79;30;30;40;18;15;69;85;21;39;74;43;39;0;0;0;0;0;0
2019-11-13 18:30:00;21;86;78;21;31;41;9;19;72;86;22;24;71;37;26;0;2;1;0;1;0
2019-11-13 18:45:00;26;87;63;29;25;29;15;23;71;68;23;21;79;35;30;0;0;0;0;1;0
2019-11-13 19:00:00;32;77;63;30;40;24;15;18;65;75;24;20;59;27;29;3;0;2;0;0;0
2019-11-13 19:15:00;31;68;43;18;28;23;11;12;53;66;14;27;49;17;15;0;5;0;0;0;0
2019-11-13 19:30:00;24;57;35;20;19;24;13;15;50;42;10;19;35;17;24;0;0;0;0;0;0
2019-11-13 19:45:00;11;45;29;10;24;16;8;11;80;58;8;15;38;22;23;0;0;0;0;0;0
2019-11-13 20:00:00;14;53;41;5;20;23;8;29;82;80;16;7;27;15;18;0;0;0;0;0;0
2019-11-13 20:15:00;21;49;29;7;12;24;8;10;55;57;10;11;26;9;12;0;0;0;0;0;0
2019-11-13 20:30:00;14;40;37;11;13;25;9;5;34;38;13;8;16;16;13;0;1;0;0;0;0
2019-11-13 20:45:00;16;33;28;7;23;28;6;6;37;36;12;5;16;17;11;2;0;1;0;0;0
2019-11-13 21:00:00;12;29;25;12;29;33;2;1;34;32;15;7;9;19;13;0;0;0;0;0;0
2019-11-13 21:15:00;15;39;17;8;24;27;8;4;26;19;17;5;12;7;5;0;0;0;0;0;0
2019-11-13 21:30:00;16;32;12;6;18;29;4;4;25;31;24;1;15;6;4;0;0;0;0;0;0
2019-11-13 21:45:00;11;33;18;7;14;26;0;1;29;33;7;16;22;10;5;0;0;0;0;0;0
2019-11-13 22:00:00;4;27;16;9;25;33;4;4;28;36;6;30;39;7;7;1;0;0;0;0;0
2019-11-13 22:15:00;17;30;18;4;9;19;6;4;32;20;3;19;21;7;2;2;0;0;0;0;0
2019-11-13 22:30:00;17;25;13;1;8;13;3;2;22;20;3;4;11;6;7;2;0;0;0;0;0
2019-11-13 22:45:00;12;20;8;5;5;9;4;1;15;18;3;4;9;4;1;0;0;0;0;0;0
2019-11-13 23:00:00;6;14;10;1;2;7;1;0;10;15;0;1;9;10;6;0;0;0;0;1;0
2019-11-13 23:15:00;8;13;3;3;2;5;2;0;16;11;1;1;4;2;1;0;0;0;0;0;0
2019-11-13 23:30:00;4;9;6;2;2;7;1;1;9;6;3;1;7;6;4;0;0;0;0;0;0
2019-11-13 23:45:00;7;15;6;3;4;9;2;3;11;8;2;2;1;2;0;0;0;0;0;0;0
