DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-05-26 00:00:00;2;4;0;1;0;2;0;2;0;0;0;0;0
2020-05-26 00:15:00;0;2;2;2;3;3;3;0;0;0;0;0;0
2020-05-26 00:30:00;0;3;0;0;1;0;1;3;0;0;0;0;0
2020-05-26 00:45:00;0;0;4;3;4;6;1;3;0;0;0;0;0
2020-05-26 01:00:00;0;0;0;0;4;4;2;2;0;0;0;0;0
2020-05-26 01:15:00;1;4;0;0;4;3;4;2;0;0;0;0;0
2020-05-26 01:30:00;1;3;2;2;1;0;1;1;0;0;0;0;0
2020-05-26 01:45:00;0;2;2;2;3;0;3;2;0;0;0;0;0
2020-05-26 02:00:00;0;0;0;0;2;6;1;2;0;0;0;0;0
2020-05-26 02:15:00;2;0;1;1;1;4;1;0;0;0;0;0;0
2020-05-26 02:30:00;0;0;5;5;3;2;2;2;0;0;0;0;0
2020-05-26 02:45:00;0;1;1;1;2;4;1;0;0;0;0;0;0
2020-05-26 03:00:00;1;2;0;0;3;2;3;0;0;0;0;0;0
2020-05-26 03:15:00;2;1;3;1;1;4;0;3;0;0;0;0;0
2020-05-26 03:30:00;1;1;2;2;2;2;1;1;0;0;0;0;0
2020-05-26 03:45:00;0;0;3;3;1;1;1;2;0;0;0;0;0
2020-05-26 04:00:00;0;0;0;0;3;0;1;3;0;0;0;0;0
2020-05-26 04:15:00;3;1;2;2;3;3;2;2;0;0;0;0;0
2020-05-26 04:30:00;0;4;3;3;1;1;1;7;0;0;0;0;0
2020-05-26 04:45:00;0;5;11;11;3;8;2;8;0;0;0;0;0
2020-05-26 05:00:00;1;17;21;21;10;14;10;26;0;0;0;0;0
2020-05-26 05:15:00;2;35;70;71;12;33;13;60;0;0;0;0;0
2020-05-26 05:30:00;1;52;53;53;16;45;19;71;0;0;0;0;0
2020-05-26 05:45:00;3;67;30;29;45;83;42;68;0;0;0;0;0
2020-05-26 06:00:00;5;49;21;22;40;82;44;63;0;0;0;0;0
2020-05-26 06:15:00;4;50;27;28;24;51;20;58;0;0;0;0;0
2020-05-26 06:30:00;4;68;31;31;14;47;14;94;0;0;0;0;0
2020-05-26 06:45:00;13;43;36;38;14;29;14;83;0;0;0;0;0
2020-05-26 07:00:00;8;49;30;30;18;39;17;81;0;0;0;0;0
2020-05-26 07:15:00;6;52;34;34;17;37;17;85;0;0;0;0;0
2020-05-26 07:30:00;11;55;38;38;23;37;24;103;0;0;0;0;0
2020-05-26 07:45:00;9;63;50;49;18;47;17;74;0;0;0;0;0
2020-05-26 08:00:00;7;49;24;24;20;42;20;51;0;0;0;0;0
2020-05-26 08:15:00;5;31;24;24;19;37;19;83;0;0;0;0;0
2020-05-26 08:30:00;6;43;14;14;13;18;12;55;0;0;0;0;0
2020-05-26 08:45:00;3;37;19;19;20;14;20;59;0;0;0;0;0
2020-05-26 09:00:00;3;22;15;15;10;25;11;42;0;0;0;0;0
2020-05-26 09:15:00;4;33;19;19;14;18;14;41;0;0;0;0;0
2020-05-26 09:30:00;5;25;14;15;17;13;15;40;0;0;0;0;0
2020-05-26 09:45:00;4;32;17;16;16;19;15;42;0;0;0;0;0
2020-05-26 10:00:00;3;38;21;21;12;22;12;47;0;0;0;0;0
2020-05-26 10:15:00;6;34;14;14;17;18;17;37;0;0;0;0;0
2020-05-26 10:30:00;3;47;19;19;12;16;12;53;0;0;0;0;0
2020-05-26 10:45:00;1;33;15;15;14;26;12;39;0;0;0;0;0
2020-05-26 11:00:00;4;40;10;12;15;29;14;53;0;0;0;0;0
2020-05-26 11:15:00;2;45;17;18;11;20;11;50;0;0;0;0;0
2020-05-26 11:30:00;6;43;9;9;16;19;16;52;0;0;0;0;0
2020-05-26 11:45:00;8;38;13;14;14;20;13;31;0;0;0;0;0
2020-05-26 12:00:00;2;41;16;18;14;26;15;40;0;0;0;0;0
2020-05-26 12:15:00;2;36;19;18;12;27;11;42;0;0;0;0;0
2020-05-26 12:30:00;3;50;30;29;12;29;13;59;0;0;0;0;0
2020-05-26 12:45:00;1;63;26;28;25;25;25;60;0;0;0;0;0
2020-05-26 13:00:00;0;63;55;56;19;28;17;57;0;0;0;0;0
2020-05-26 13:15:00;4;75;56;58;22;33;22;57;0;0;0;0;0
2020-05-26 13:30:00;4;87;76;79;21;35;23;80;0;0;0;0;0
2020-05-26 13:45:00;9;94;100;98;36;44;39;100;0;0;0;0;0
2020-05-26 14:00:00;7;105;62;60;34;77;35;112;0;0;0;0;0
2020-05-26 14:15:00;6;54;25;28;49;129;52;94;0;0;0;0;0
2020-05-26 14:30:00;3;60;24;23;37;52;29;50;0;0;0;0;0
2020-05-26 14:45:00;2;65;15;16;29;39;30;59;0;0;0;0;0
2020-05-26 15:00:00;0;53;15;14;38;30;40;79;0;0;0;0;0
2020-05-26 15:15:00;2;90;26;27;18;32;15;56;0;0;0;0;0
2020-05-26 15:30:00;3;62;29;32;20;47;19;50;0;0;0;0;0
2020-05-26 15:45:00;4;72;23;23;18;37;17;59;0;0;0;0;0
2020-05-26 16:00:00;1;65;19;20;22;35;20;54;0;0;0;0;0
2020-05-26 16:15:00;1;65;16;16;27;38;27;60;0;0;0;0;0
2020-05-26 16:30:00;1;62;14;19;24;21;22;56;0;0;0;0;0
2020-05-26 16:45:00;0;62;18;18;23;37;23;53;0;0;0;0;0
2020-05-26 17:00:00;1;53;17;18;21;34;19;57;0;0;0;0;0
2020-05-26 17:15:00;1;55;15;16;18;27;19;58;0;0;0;0;0
2020-05-26 17:30:00;2;33;5;5;14;23;14;26;0;0;0;0;0
2020-05-26 17:45:00;0;32;6;7;7;10;6;43;0;0;0;0;0
2020-05-26 18:00:00;0;41;14;13;16;28;16;48;0;0;0;0;0
2020-05-26 18:15:00;0;39;10;9;18;19;17;51;0;0;0;0;0
2020-05-26 18:30:00;0;51;10;11;15;25;18;46;0;0;0;0;0
2020-05-26 18:45:00;2;31;7;7;9;21;8;23;0;0;0;0;0
2020-05-26 19:00:00;1;24;12;12;9;12;9;32;0;0;0;0;0
2020-05-26 19:15:00;1;27;3;3;14;24;13;38;0;0;0;0;0
2020-05-26 19:30:00;1;21;4;4;8;16;7;21;0;0;0;0;0
2020-05-26 19:45:00;1;25;5;5;10;13;10;31;0;0;0;0;0
2020-05-26 20:00:00;0;18;10;9;10;12;9;22;0;0;0;0;0
2020-05-26 20:15:00;1;13;3;3;9;10;6;26;0;0;0;0;0
2020-05-26 20:30:00;1;16;12;12;5;18;5;17;0;0;0;0;0
2020-05-26 20:45:00;0;16;20;21;7;11;7;39;0;0;0;0;0
2020-05-26 21:00:00;1;25;31;31;9;6;10;41;0;0;0;0;0
2020-05-26 21:15:00;2;21;51;49;10;15;8;55;0;0;0;0;0
2020-05-26 21:30:00;2;17;35;36;13;22;12;52;0;0;0;0;0
2020-05-26 21:45:00;1;39;19;19;33;60;33;8;0;0;0;0;0
2020-05-26 22:00:00;0;56;28;28;37;123;43;46;0;0;0;0;0
2020-05-26 22:15:00;1;17;8;8;32;97;27;52;0;0;0;0;0
2020-05-26 22:30:00;0;12;7;7;4;8;2;9;0;0;0;0;0
2020-05-26 22:45:00;1;6;3;3;3;7;3;8;0;0;0;0;0
2020-05-26 23:00:00;2;7;1;1;3;4;2;3;0;0;0;0;0
2020-05-26 23:15:00;0;4;2;2;2;4;1;4;0;0;0;0;0
2020-05-26 23:30:00;0;5;1;1;1;0;1;2;0;0;0;0;0
