DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-07-02 00:00:00;5;2;1;1;0;0;0;1;11;0;0;0;0;0
2020-07-02 00:15:00;260;4;1;1;0;2;0;4;8;0;0;0;0;0
2020-07-02 00:30:00;16;4;0;2;0;1;0;2;11;0;0;0;0;0
2020-07-02 00:45:00;254;1;0;0;0;0;0;0;3;0;0;0;0;0
2020-07-02 01:00:00;261;5;2;4;0;0;0;2;2;0;0;0;0;0
2020-07-02 01:15:00;6;3;0;1;1;1;0;0;3;0;0;0;0;0
2020-07-02 01:30:00;0;2;0;1;0;0;0;1;4;0;0;0;0;0
2020-07-02 01:45:00;0;2;0;0;0;0;0;1;2;0;0;0;0;0
2020-07-02 02:00:00;4;8;0;3;0;1;0;0;5;0;0;0;0;0
2020-07-02 02:15:00;3;3;0;3;0;0;0;2;3;0;0;0;0;0
2020-07-02 02:30:00;2;8;1;3;0;0;0;0;4;0;0;0;0;0
2020-07-02 02:45:00;1;5;3;3;0;0;0;2;7;0;0;0;0;0
2020-07-02 03:00:00;4;4;0;0;0;0;0;2;7;0;0;0;0;0
2020-07-02 03:15:00;1;5;2;4;0;0;0;1;2;0;0;0;0;0
2020-07-02 03:30:00;5;4;1;3;0;0;0;0;9;0;0;0;0;0
2020-07-02 03:45:00;1;2;0;1;0;0;0;1;5;0;0;0;0;0
2020-07-02 04:00:00;4;4;0;1;0;0;0;1;2;0;0;0;0;0
2020-07-02 04:15:00;4;4;1;4;1;0;0;4;7;0;0;0;0;0
2020-07-02 04:30:00;4;6;1;1;0;0;0;3;9;0;0;0;0;0
2020-07-02 04:45:00;5;4;4;4;1;0;0;2;34;0;0;0;0;0
2020-07-02 05:00:00;2;6;9;9;3;0;0;23;83;0;0;0;1;0
2020-07-02 05:15:00;7;11;19;26;18;0;0;79;185;1;0;0;8;4
2020-07-02 05:30:00;22;29;30;29;19;1;3;67;141;0;0;0;0;0
2020-07-02 05:45:00;59;108;33;35;16;5;8;61;81;0;0;0;3;0
2020-07-02 06:00:00;51;135;18;21;7;2;5;43;74;0;0;0;3;0
2020-07-02 06:15:00;28;68;32;37;10;2;2;42;72;0;0;0;3;0
2020-07-02 06:30:00;22;33;64;54;10;1;3;68;92;0;0;0;1;0
2020-07-02 06:45:00;20;35;61;56;24;3;2;84;105;9;0;0;5;1
2020-07-02 07:00:00;22;25;33;33;12;1;1;57;76;1;0;0;2;1
2020-07-02 07:15:00;43;48;36;34;11;2;0;67;103;0;0;0;2;12
2020-07-02 07:30:00;45;32;21;26;8;4;1;83;122;0;0;0;2;0
2020-07-02 07:45:00;45;42;43;48;9;1;1;101;141;2;0;0;5;0
2020-07-02 08:00:00;28;33;53;47;8;5;0;79;98;0;0;0;1;0
2020-07-02 08:15:00;35;39;28;30;9;5;3;69;59;2;0;0;2;0
2020-07-02 08:30:00;293;28;23;27;10;3;1;61;56;3;0;0;2;2
2020-07-02 08:45:00;25;31;24;25;6;5;2;48;50;0;0;0;3;2
2020-07-02 09:00:00;556;21;14;14;5;3;2;36;38;0;0;0;1;1
2020-07-02 09:15:00;2;35;9;9;9;4;2;31;40;0;0;0;2;0
2020-07-02 09:30:00;528;34;9;11;6;4;2;32;47;0;0;0;3;3
2020-07-02 09:45:00;285;27;13;16;11;6;1;32;44;0;0;0;0;0
2020-07-02 10:00:00;529;36;6;13;5;0;0;28;33;0;0;0;1;0
2020-07-02 10:15:00;269;26;4;5;5;6;3;35;28;0;0;0;6;2
2020-07-02 10:30:00;534;34;13;9;9;4;1;40;40;0;1;0;1;1
2020-07-02 10:45:00;286;31;11;12;15;4;2;26;31;0;0;2;4;0
2020-07-02 11:00:00;23;39;19;20;14;8;1;31;34;0;0;0;3;0
2020-07-02 11:15:00;27;30;10;17;9;7;2;30;52;4;0;0;9;15
2020-07-02 11:30:00;31;38;15;16;12;8;6;26;40;0;0;0;6;0
2020-07-02 11:45:00;30;34;17;26;13;7;2;31;34;3;0;0;5;4
2020-07-02 12:00:00;263;34;13;14;8;6;1;55;48;0;0;0;1;0
2020-07-02 12:15:00;259;49;12;16;16;7;3;32;45;0;0;0;7;2
2020-07-02 12:30:00;287;47;15;25;16;7;3;44;85;0;0;0;3;9
2020-07-02 12:45:00;12;38;12;23;15;11;1;42;51;1;0;0;3;0
2020-07-02 13:00:00;34;39;17;20;22;8;3;46;76;3;0;0;4;1
2020-07-02 13:15:00;257;34;12;18;20;5;2;59;84;2;0;0;4;1
2020-07-02 13:30:00;295;45;17;21;18;4;4;60;84;0;0;0;4;4
2020-07-02 13:45:00;280;69;15;19;31;8;4;52;60;0;0;0;1;0
2020-07-02 14:00:00;541;88;38;43;54;25;13;54;70;8;0;0;3;0
2020-07-02 14:15:00;299;118;29;30;35;28;12;34;44;3;0;1;5;0
2020-07-02 14:30:00;297;197;26;26;41;20;11;44;73;0;0;0;3;2
2020-07-02 14:45:00;60;86;27;29;27;14;4;46;46;0;0;0;6;2
2020-07-02 15:00:00;38;50;15;15;37;18;4;34;36;0;0;0;4;0
2020-07-02 15:15:00;56;68;14;25;48;20;20;31;43;5;0;0;4;0
2020-07-02 15:30:00;46;72;9;12;48;21;9;28;50;0;0;0;4;3
2020-07-02 15:45:00;36;29;16;20;16;15;6;26;40;6;0;0;9;3
2020-07-02 16:00:00;46;59;12;13;40;15;5;34;50;0;0;0;4;5
2020-07-02 16:15:00;48;79;12;16;20;16;3;24;47;1;0;0;1;0
2020-07-02 16:30:00;54;77;8;15;40;20;4;31;54;1;6;0;7;7
2020-07-02 16:45:00;47;75;16;18;27;15;5;29;54;2;0;0;1;0
2020-07-02 17:00:00;45;59;8;10;11;18;12;28;45;1;0;0;2;0
2020-07-02 17:15:00;35;54;9;8;27;26;7;25;48;0;0;3;5;1
2020-07-02 17:30:00;50;69;18;17;24;23;3;24;45;1;0;0;2;0
2020-07-02 17:45:00;38;55;8;8;19;18;1;30;41;0;0;0;5;1
2020-07-02 18:00:00;37;32;11;14;17;20;10;27;34;0;0;0;1;0
2020-07-02 18:15:00;38;55;10;10;13;15;4;20;46;0;0;0;1;2
2020-07-02 18:30:00;37;44;12;16;7;17;10;37;35;0;0;0;0;0
2020-07-02 18:45:00;25;38;9;7;10;6;3;29;40;0;0;0;2;3
2020-07-02 19:00:00;32;34;5;11;14;8;1;35;46;1;0;4;2;0
2020-07-02 19:15:00;25;34;10;11;14;6;4;25;36;0;0;0;0;0
2020-07-02 19:30:00;27;30;6;5;6;8;4;16;37;0;0;0;3;0
2020-07-02 19:45:00;21;26;6;5;7;3;1;18;26;0;0;1;0;2
2020-07-02 20:00:00;16;17;8;8;7;4;2;15;27;0;0;0;1;1
2020-07-02 20:15:00;21;17;3;7;4;4;1;15;29;1;0;0;3;0
2020-07-02 20:30:00;15;14;5;8;7;3;0;16;30;0;0;0;1;0
2020-07-02 20:45:00;282;20;4;9;10;3;2;27;56;0;0;0;2;3
2020-07-02 21:00:00;15;23;8;14;5;6;3;40;62;0;0;0;6;10
2020-07-02 21:15:00;10;14;5;12;15;2;0;41;71;0;0;0;3;0
2020-07-02 21:30:00;22;31;8;12;22;4;2;27;69;0;0;0;3;4
2020-07-02 21:45:00;266;66;7;9;9;11;6;19;37;1;0;0;3;3
2020-07-02 22:00:00;303;62;10;13;27;17;12;16;21;0;0;0;3;1
2020-07-02 22:15:00;264;42;7;9;12;7;3;12;16;0;0;0;1;0
2020-07-02 22:30:00;274;21;2;4;1;2;2;7;21;0;0;0;1;1
2020-07-02 22:45:00;262;17;3;4;4;0;0;8;12;0;0;0;1;1
2020-07-02 23:00:00;515;12;3;8;2;0;1;5;14;0;0;0;1;0
2020-07-02 23:15:00;265;7;1;3;2;2;0;6;14;0;0;0;0;0
2020-07-02 23:30:00;264;6;2;2;1;1;0;3;9;0;0;0;0;0
2020-07-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
