DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-10-02 00:00:00;7;3;1;4;4;5;2;0;0
2019-10-02 00:15:00;14;8;3;9;3;9;7;3;3
2019-10-02 00:30:00;10;6;0;10;3;13;6;6;6
2019-10-02 00:45:00;4;1;2;8;0;6;5;4;4
2019-10-02 01:00:00;3;2;4;3;0;4;4;1;1
2019-10-02 01:15:00;3;2;0;7;3;4;2;2;2
2019-10-02 01:30:00;5;5;1;4;0;4;2;1;1
2019-10-02 01:45:00;2;3;1;3;1;6;1;0;0
2019-10-02 02:00:00;1;2;1;1;0;2;1;2;2
2019-10-02 02:15:00;3;3;2;3;1;5;1;2;2
2019-10-02 02:30:00;3;2;3;6;0;1;0;2;2
2019-10-02 02:45:00;1;1;1;4;1;1;4;1;1
2019-10-02 03:00:00;5;2;0;3;1;2;1;2;2
2019-10-02 03:15:00;2;1;0;2;0;0;1;3;3
2019-10-02 03:30:00;2;4;2;1;0;3;3;7;7
2019-10-02 03:45:00;1;1;0;4;0;1;1;1;1
2019-10-02 04:00:00;5;3;1;5;0;5;5;2;2
2019-10-02 04:15:00;3;2;1;4;1;3;3;5;5
2019-10-02 04:30:00;11;6;1;9;3;7;2;4;4
2019-10-02 04:45:00;13;6;3;11;2;7;6;3;3
2019-10-02 05:00:00;22;8;6;21;4;25;19;6;6
2019-10-02 05:15:00;29;16;5;24;11;32;28;8;8
2019-10-02 05:30:00;46;31;3;26;20;37;38;9;9
2019-10-02 05:45:00;40;27;6;63;44;57;59;11;12
2019-10-02 06:00:00;39;23;6;56;59;55;69;17;16
2019-10-02 06:15:00;47;20;9;62;55;71;97;13;14
2019-10-02 06:30:00;47;30;14;42;41;114;130;20;19
2019-10-02 06:45:00;56;44;9;34;43;119;134;22;22
2019-10-02 07:00:00;64;42;11;22;26;151;153;19;19
2019-10-02 07:15:00;69;44;16;35;30;172;141;22;22
2019-10-02 07:30:00;63;57;13;32;28;172;138;14;14
2019-10-02 07:45:00;82;58;16;34;33;160;132;14;14
2019-10-02 08:00:00;76;51;20;31;30;119;110;16;17
2019-10-02 08:15:00;56;37;19;37;29;99;110;25;25
2019-10-02 08:30:00;66;41;22;49;30;101;87;21;20
2019-10-02 08:45:00;70;64;18;35;36;69;90;21;21
2019-10-02 09:00:00;66;39;23;39;27;64;79;13;14
2019-10-02 09:15:00;73;42;24;43;37;81;88;20;19
2019-10-02 09:30:00;55;30;15;34;31;61;75;19;19
2019-10-02 09:45:00;82;54;17;34;32;68;76;32;32
2019-10-02 10:00:00;65;41;20;44;36;59;62;22;22
2019-10-02 10:15:00;70;35;24;48;43;64;74;20;20
2019-10-02 10:30:00;79;37;15;57;38;71;79;36;36
2019-10-02 10:45:00;76;53;14;57;64;62;70;28;28
2019-10-02 11:00:00;79;56;23;57;50;47;63;23;23
2019-10-02 11:15:00;62;46;17;48;55;56;58;24;24
2019-10-02 11:30:00;87;54;26;44;56;60;75;26;26
2019-10-02 11:45:00;95;68;17;45;43;68;67;22;22
2019-10-02 12:00:00;82;57;23;45;30;53;60;21;21
2019-10-02 12:15:00;88;75;15;51;55;63;62;19;19
2019-10-02 12:30:00;93;57;27;68;57;68;69;22;22
2019-10-02 12:45:00;100;54;24;51;50;57;78;25;25
2019-10-02 13:00:00;88;70;26;56;68;45;65;37;37
2019-10-02 13:15:00;144;125;19;67;68;81;85;16;16
2019-10-02 13:30:00;90;90;20;70;80;82;80;32;32
2019-10-02 13:45:00;98;82;17;59;74;70;79;28;29
2019-10-02 14:00:00;123;95;28;77;88;74;88;32;31
2019-10-02 14:15:00;101;78;24;83;93;79;87;30;30
2019-10-02 14:30:00;124;107;25;101;107;88;83;51;51
2019-10-02 14:45:00;108;95;20;81;68;81;84;21;21
2019-10-02 15:00:00;98;75;29;81;95;71;87;19;19
2019-10-02 15:15:00;122;114;21;86;102;80;87;23;23
2019-10-02 15:30:00;119;106;22;89;91;77;95;31;31
2019-10-02 15:45:00;113;102;31;80;72;84;90;24;24
2019-10-02 16:00:00;147;151;20;92;85;77;96;52;52
2019-10-02 16:15:00;142;150;21;95;98;105;95;42;42
2019-10-02 16:30:00;121;122;28;90;97;66;73;27;27
2019-10-02 16:45:00;135;121;24;84;75;102;96;24;24
2019-10-02 17:00:00;132;116;22;88;90;101;102;17;17
2019-10-02 17:15:00;151;124;26;85;82;90;87;16;16
2019-10-02 17:30:00;128;92;38;83;74;91;100;14;14
2019-10-02 17:45:00;102;94;19;79;74;93;96;29;31
2019-10-02 18:00:00;119;95;29;90;83;84;96;34;32
2019-10-02 18:15:00;114;68;21;71;75;91;98;42;43
2019-10-02 18:30:00;115;89;25;68;53;70;72;9;8
2019-10-02 18:45:00;93;50;18;62;56;59;66;14;14
2019-10-02 19:00:00;89;49;17;54;45;59;62;13;14
2019-10-02 19:15:00;80;44;33;67;34;53;64;12;11
2019-10-02 19:30:00;76;45;18;55;25;52;57;14;14
2019-10-02 19:45:00;63;48;15;40;33;42;61;10;11
2019-10-02 20:00:00;71;43;20;36;36;50;60;11;10
2019-10-02 20:15:00;73;37;14;40;29;45;50;10;10
2019-10-02 20:30:00;62;33;9;31;28;43;50;7;7
2019-10-02 20:45:00;55;30;17;40;27;44;38;9;9
2019-10-02 21:00:00;53;38;21;29;25;30;41;6;6
2019-10-02 21:15:00;65;29;7;32;15;29;26;3;4
2019-10-02 21:30:00;58;34;12;26;20;39;27;10;9
2019-10-02 21:45:00;43;24;9;53;50;24;28;6;6
2019-10-02 22:00:00;52;34;11;62;71;28;35;4;4
2019-10-02 22:15:00;48;18;16;68;41;23;30;5;5
2019-10-02 22:30:00;44;20;6;28;17;32;37;2;2
