DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-08-06 00:00:00;20;9;6;10;0;1
2020-08-06 00:15:00;13;9;13;14;3;2
2020-08-06 00:30:00;16;7;6;7;1;4
2020-08-06 00:45:00;20;6;3;7;0;0
2020-08-06 01:00:00;11;3;4;14;0;1
2020-08-06 01:15:00;7;3;6;10;1;0
2020-08-06 01:30:00;6;3;2;4;0;1
2020-08-06 01:45:00;8;0;1;2;0;0
2020-08-06 02:00:00;4;3;2;4;0;3
2020-08-06 02:15:00;4;2;1;6;0;3
2020-08-06 02:30:00;7;2;5;5;0;3
2020-08-06 02:45:00;10;5;2;5;0;0
2020-08-06 03:00:00;4;2;4;3;2;1
2020-08-06 03:15:00;7;0;2;5;0;3
2020-08-06 03:30:00;7;2;4;1;0;0
2020-08-06 03:45:00;2;1;1;5;0;1
2020-08-06 04:00:00;6;0;6;5;0;4
2020-08-06 04:15:00;16;4;5;7;0;2
2020-08-06 04:30:00;7;4;5;9;0;6
2020-08-06 04:45:00;22;7;8;12;0;2
2020-08-06 05:00:00;20;7;5;13;0;2
2020-08-06 05:15:00;44;22;9;25;0;5
2020-08-06 05:30:00;63;59;13;44;4;6
2020-08-06 05:45:00;58;55;24;40;2;10
2020-08-06 06:00:00;62;46;29;36;0;7
2020-08-06 06:15:00;74;56;20;43;2;12
2020-08-06 06:30:00;99;68;37;64;1;11
2020-08-06 06:45:00;91;88;29;73;7;20
2020-08-06 07:00:00;105;88;37;68;5;15
2020-08-06 07:15:00;103;87;55;82;10;31
2020-08-06 07:30:00;124;104;60;97;11;30
2020-08-06 07:45:00;115;111;55;108;9;31
2020-08-06 08:00:00;113;88;50;91;13;28
2020-08-06 08:15:00;108;93;61;91;12;43
2020-08-06 08:30:00;120;83;57;87;10;27
2020-08-06 08:45:00;114;106;85;116;15;22
2020-08-06 09:00:00;87;81;65;107;12;29
2020-08-06 09:15:00;110;104;63;94;13;29
2020-08-06 09:30:00;104;74;69;107;17;28
2020-08-06 09:45:00;130;94;71;137;13;41
2020-08-06 10:00:00;114;79;76;110;5;31
2020-08-06 10:15:00;120;99;84;127;18;37
2020-08-06 10:30:00;117;94;76;118;22;36
2020-08-06 10:45:00;114;103;68;111;11;40
2020-08-06 11:00:00;111;100;61;142;18;36
2020-08-06 11:15:00;121;84;72;136;15;41
2020-08-06 11:30:00;127;114;69;153;21;44
2020-08-06 11:45:00;121;84;81;121;15;44
2020-08-06 12:00:00;104;93;91;136;12;33
2020-08-06 12:15:00;126;96;64;138;16;52
2020-08-06 12:30:00;132;103;72;131;12;39
2020-08-06 12:45:00;115;102;82;115;9;41
2020-08-06 13:00:00;111;88;81;119;18;27
2020-08-06 13:15:00;115;86;88;125;12;37
2020-08-06 13:30:00;142;118;72;132;13;37
2020-08-06 13:45:00;123;104;79;145;16;39
2020-08-06 14:00:00;128;112;81;146;13;38
2020-08-06 14:15:00;120;87;95;156;18;24
2020-08-06 14:30:00;135;93;90;163;16;40
2020-08-06 14:45:00;121;115;87;147;15;37
2020-08-06 15:00:00;127;123;86;142;14;31
2020-08-06 15:15:00;112;93;92;162;17;30
2020-08-06 15:30:00;132;104;99;160;16;40
2020-08-06 15:45:00;133;106;90;159;19;36
2020-08-06 16:00:00;117;97;100;170;15;38
2020-08-06 16:15:00;133;118;97;177;10;39
2020-08-06 16:30:00;129;102;97;169;20;34
2020-08-06 16:45:00;124;108;118;181;23;39
2020-08-06 17:00:00;145;114;114;199;16;42
2020-08-06 17:15:00;139;115;114;187;23;59
2020-08-06 17:30:00;135;109;84;134;12;44
2020-08-06 17:45:00;138;114;100;160;21;46
2020-08-06 18:00:00;132;100;95;156;15;40
2020-08-06 18:15:00;152;108;80;136;18;27
2020-08-06 18:30:00;111;88;67;124;20;45
2020-08-06 18:45:00;124;96;71;120;13;37
2020-08-06 19:00:00;111;62;59;100;14;35
2020-08-06 19:15:00;106;75;55;93;18;38
2020-08-06 19:30:00;84;67;47;69;11;35
2020-08-06 19:45:00;95;57;53;89;8;33
2020-08-06 20:00:00;92;63;55;59;0;17
2020-08-06 20:15:00;89;48;53;66;4;10
2020-08-06 20:30:00;69;51;47;78;7;14
2020-08-06 20:45:00;65;42;56;68;4;16
2020-08-06 21:00:00;70;34;31;53;7;8
2020-08-06 21:15:00;62;41;38;55;5;9
2020-08-06 21:30:00;68;50;43;56;3;10
2020-08-06 21:45:00;72;32;38;48;6;8
2020-08-06 22:00:00;54;26;38;54;4;12
2020-08-06 22:15:00;45;15;32;35;4;4
2020-08-06 22:30:00;47;21;24;33;5;7
2020-08-06 22:45:00;55;18;26;42;1;3
2020-08-06 23:00:00;32;17;22;22;1;4
2020-08-06 23:15:00;37;19;15;25;1;0
2020-08-06 23:30:00;30;13;11;24;3;4
2020-08-06 23:45:00;23;20;5;17;1;1
