DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-10-10 00:00:00;6;9;4;2;4;3;0;2
2019-10-10 00:15:00;3;2;0;4;4;7;0;3
2019-10-10 00:30:00;4;5;2;2;2;2;0;10
2019-10-10 00:45:00;0;2;2;0;1;1;0;0
2019-10-10 01:00:00;8;5;4;1;3;2;0;3
2019-10-10 01:15:00;1;1;0;1;0;1;0;2
2019-10-10 01:30:00;2;3;3;1;1;1;0;1
2019-10-10 01:45:00;0;1;1;0;0;1;0;1
2019-10-10 02:00:00;2;1;0;0;1;0;0;0
2019-10-10 02:15:00;0;1;1;1;2;0;0;0
2019-10-10 02:30:00;4;1;0;2;1;0;0;0
2019-10-10 02:45:00;2;2;1;1;0;2;0;2
2019-10-10 03:00:00;2;0;1;0;2;2;0;1
2019-10-10 03:15:00;0;0;0;2;2;0;0;0
2019-10-10 03:30:00;7;2;1;3;3;1;0;1
2019-10-10 03:45:00;4;1;1;3;2;1;0;0
2019-10-10 04:00:00;2;3;1;1;1;1;0;0
2019-10-10 04:15:00;5;3;1;1;1;1;0;0
2019-10-10 04:30:00;5;2;3;4;2;2;0;1
2019-10-10 04:45:00;6;10;10;3;2;3;0;3
2019-10-10 05:00:00;10;25;24;6;7;13;0;8
2019-10-10 05:15:00;16;26;61;5;5;33;0;13
2019-10-10 05:30:00;33;40;83;26;9;23;0;15
2019-10-10 05:45:00;41;50;57;50;36;17;0;20
2019-10-10 06:00:00;36;31;59;41;52;20;0;27
2019-10-10 06:15:00;47;49;88;30;49;21;0;25
2019-10-10 06:30:00;62;58;81;19;22;31;0;34
2019-10-10 06:45:00;68;69;98;25;46;29;0;39
2019-10-10 07:00:00;77;61;94;23;36;35;0;55
2019-10-10 07:15:00;84;99;104;32;51;54;0;69
2019-10-10 07:30:00;116;81;110;42;45;53;0;57
2019-10-10 07:45:00;109;96;77;27;47;74;0;100
2019-10-10 08:00:00;107;71;111;35;43;64;0;50
2019-10-10 08:15:00;76;73;109;35;49;58;0;66
2019-10-10 08:30:00;69;68;77;24;37;43;0;53
2019-10-10 08:45:00;61;48;61;33;55;34;0;45
2019-10-10 09:00:00;64;52;44;22;42;34;0;44
2019-10-10 09:15:00;54;46;27;29;47;23;0;31
2019-10-10 09:30:00;64;43;30;37;45;30;0;40
2019-10-10 09:45:00;63;46;39;26;38;32;0;36
2019-10-10 10:00:00;13;9;7;5;9;8;0;7
2019-10-10 10:15:00;67;47;31;34;28;33;62;37
2019-10-10 10:30:00;53;29;21;27;81;32;59;39
2019-10-10 10:45:00;62;44;30;33;46;31;51;46
2019-10-10 11:00:00;59;43;31;35;22;43;57;40
2019-10-10 11:15:00;61;50;29;25;24;35;62;47
2019-10-10 11:30:00;61;41;41;33;40;38;69;49
2019-10-10 11:45:00;60;39;24;37;26;42;75;59
2019-10-10 12:00:00;53;59;30;38;33;41;69;55
2019-10-10 12:15:00;64;56;33;23;21;42;67;45
2019-10-10 12:30:00;42;52;28;25;39;34;57;52
2019-10-10 12:45:00;74;48;26;42;52;34;56;55
2019-10-10 13:00:00;72;62;45;37;24;35;88;67
2019-10-10 13:15:00;65;54;48;23;34;45;78;53
2019-10-10 13:30:00;57;50;74;34;31;49;71;53
2019-10-10 13:45:00;63;69;55;38;75;47;64;51
2019-10-10 14:00:00;48;56;37;55;50;25;72;49
2019-10-10 14:15:00;58;56;27;51;66;40;62;44
2019-10-10 14:30:00;73;62;23;66;88;25;51;48
2019-10-10 14:45:00;61;68;24;57;63;40;66;51
2019-10-10 15:00:00;67;65;26;61;57;37;58;53
2019-10-10 15:15:00;86;77;23;74;66;30;87;67
2019-10-10 15:30:00;82;75;30;63;68;44;82;61
2019-10-10 15:45:00;78;58;30;59;64;35;81;53
2019-10-10 16:00:00;95;92;30;70;65;42;98;82
2019-10-10 16:15:00;89;98;36;67;59;42;94;76
2019-10-10 16:30:00;87;101;32;78;71;43;86;70
2019-10-10 16:45:00;94;82;35;73;120;42;85;67
2019-10-10 17:00:00;72;66;26;59;61;55;69;63
2019-10-10 17:15:00;93;81;41;67;60;39;91;60
2019-10-10 17:30:00;70;64;22;63;53;47;79;68
2019-10-10 17:45:00;67;64;27;75;71;40;81;68
2019-10-10 18:00:00;68;59;26;71;65;29;67;49
2019-10-10 18:15:00;61;53;34;64;37;36;59;53
2019-10-10 18:30:00;62;55;35;60;37;23;63;45
2019-10-10 18:45:00;50;35;28;54;41;33;55;38
2019-10-10 19:00:00;43;42;31;59;49;30;59;45
2019-10-10 19:15:00;48;30;34;37;37;24;48;40
2019-10-10 19:30:00;48;26;22;34;29;25;34;41
2019-10-10 19:45:00;51;32;29;30;21;22;44;31
2019-10-10 20:00:00;47;27;28;23;19;18;38;29
2019-10-10 20:15:00;30;25;21;26;19;21;40;25
2019-10-10 20:30:00;29;23;24;16;13;18;25;23
2019-10-10 20:45:00;28;28;26;12;13;13;21;16
2019-10-10 21:00:00;21;19;35;15;17;19;38;23
2019-10-10 21:15:00;29;22;38;10;19;28;38;29
2019-10-10 21:30:00;25;19;24;19;12;30;36;13
2019-10-10 21:45:00;27;17;19;49;35;19;32;18
2019-10-10 22:00:00;29;23;15;76;61;15;25;12
2019-10-10 22:15:00;23;16;20;39;26;12;20;10
2019-10-10 22:30:00;19;16;19;25;12;11;17;11
2019-10-10 22:45:00;19;12;13;15;10;9;18;13
2019-10-10 23:00:00;12;12;8;13;14;10;23;10
2019-10-10 23:15:00;13;7;6;7;4;7;12;3
2019-10-10 23:30:00;9;8;4;8;6;3;7;5
2019-10-10 23:45:00;5;9;7;7;8;3;10;8
