DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-02-06 00:00:00;3;5;4;1;1;3;0;5
2020-02-06 00:15:00;3;2;5;4;5;6;0;7
2020-02-06 00:30:00;5;5;3;0;0;2;0;3
2020-02-06 00:45:00;1;3;1;2;0;0;0;2
2020-02-06 01:00:00;0;2;1;1;2;1;0;2
2020-02-06 01:15:00;1;2;1;2;2;1;0;2
2020-02-06 01:30:00;1;0;1;0;2;2;0;0
2020-02-06 01:45:00;4;1;0;3;3;4;0;2
2020-02-06 02:00:00;0;1;1;0;1;1;0;1
2020-02-06 02:15:00;1;2;1;1;0;0;0;2
2020-02-06 02:30:00;3;1;1;0;1;1;0;2
2020-02-06 02:45:00;1;1;0;0;2;1;0;0
2020-02-06 03:00:00;2;2;1;0;0;0;0;0
2020-02-06 03:15:00;2;3;2;0;1;0;0;1
2020-02-06 03:30:00;0;3;2;1;1;1;0;1
2020-02-06 03:45:00;2;1;1;0;3;0;0;1
2020-02-06 04:00:00;3;2;0;1;0;2;0;0
2020-02-06 04:15:00;5;5;2;2;1;1;0;1
2020-02-06 04:30:00;1;4;5;3;1;2;0;0
2020-02-06 04:45:00;5;12;11;4;5;5;0;5
2020-02-06 05:00:00;7;15;29;11;5;17;0;5
2020-02-06 05:15:00;18;45;86;9;3;41;0;7
2020-02-06 05:30:00;22;37;51;21;12;28;0;16
2020-02-06 05:45:00;42;47;87;50;23;22;0;22
2020-02-06 06:00:00;29;39;57;29;17;13;0;14
2020-02-06 06:15:00;53;39;81;26;69;27;0;26
2020-02-06 06:30:00;55;42;95;18;25;40;0;27
2020-02-06 06:45:00;74;52;126;12;18;38;0;49
2020-02-06 07:00:00;74;62;83;25;46;44;0;34
2020-02-06 07:15:00;103;71;97;30;56;45;0;52
2020-02-06 07:30:00;135;94;97;38;60;52;0;66
2020-02-06 07:45:00;129;86;105;25;36;66;0;86
2020-02-06 08:00:00;70;59;98;31;56;50;0;56
2020-02-06 08:15:00;90;61;103;31;50;41;0;53
2020-02-06 08:30:00;71;58;64;29;53;40;0;45
2020-02-06 08:45:00;81;47;56;31;47;41;0;48
2020-02-06 09:00:00;57;40;32;30;53;38;0;30
2020-02-06 09:15:00;73;41;32;24;50;32;0;38
2020-02-06 09:30:00;67;33;30;35;35;27;0;29
2020-02-06 09:45:00;62;36;17;26;57;29;0;26
2020-02-06 10:00:00;65;31;26;34;29;32;0;39
2020-02-06 10:15:00;57;32;41;36;37;29;0;32
2020-02-06 10:30:00;50;45;26;31;43;33;0;35
2020-02-06 10:45:00;56;44;37;34;37;33;0;48
2020-02-06 11:00:00;62;37;20;27;37;34;0;44
2020-02-06 11:15:00;62;40;21;37;32;44;0;58
2020-02-06 11:30:00;60;33;23;34;36;41;0;44
2020-02-06 11:45:00;68;36;31;44;35;27;0;49
2020-02-06 12:00:00;55;50;25;33;48;37;0;52
2020-02-06 12:15:00;56;48;47;40;38;24;0;55
2020-02-06 12:30:00;60;49;26;30;56;33;0;50
2020-02-06 12:45:00;65;39;35;31;36;48;0;61
2020-02-06 13:00:00;64;49;31;32;31;39;0;64
2020-02-06 13:15:00;57;52;48;26;39;56;0;53
2020-02-06 13:30:00;65;51;46;28;29;43;0;55
2020-02-06 13:45:00;68;60;81;36;39;41;0;44
2020-02-06 14:00:00;75;54;35;47;42;37;0;45
2020-02-06 14:15:00;67;61;27;72;65;33;0;53
2020-02-06 14:30:00;70;55;32;73;81;35;0;59
2020-02-06 14:45:00;76;62;20;70;61;38;0;50
2020-02-06 15:00:00;69;64;30;59;53;37;0;60
2020-02-06 15:15:00;86;55;27;72;69;36;0;62
2020-02-06 15:30:00;91;66;34;64;98;43;0;58
2020-02-06 15:45:00;88;75;30;62;70;43;0;85
2020-02-06 16:00:00;76;81;26;63;53;62;0;86
2020-02-06 16:15:00;86;88;36;62;68;48;0;78
2020-02-06 16:30:00;87;80;38;59;80;53;0;79
2020-02-06 16:45:00;87;73;33;65;80;45;0;63
2020-02-06 17:00:00;92;85;33;49;57;52;0;65
2020-02-06 17:15:00;92;63;34;70;69;56;0;54
2020-02-06 17:30:00;79;66;35;75;62;38;0;67
2020-02-06 17:45:00;69;54;27;63;52;55;0;62
2020-02-06 18:00:00;70;60;34;66;47;43;0;50
2020-02-06 18:15:00;68;46;29;60;41;50;0;50
2020-02-06 18:30:00;60;46;27;57;46;42;0;50
2020-02-06 18:45:00;50;41;24;49;39;32;0;32
2020-02-06 19:00:00;52;39;23;36;28;23;0;41
2020-02-06 19:15:00;42;31;14;42;24;25;0;44
2020-02-06 19:30:00;40;23;19;35;19;16;0;35
2020-02-06 19:45:00;44;24;21;30;25;18;0;29
2020-02-06 20:00:00;40;27;22;24;36;25;0;32
2020-02-06 20:15:00;30;21;19;25;16;26;0;25
2020-02-06 20:30:00;27;17;16;12;8;18;0;14
2020-02-06 20:45:00;24;14;23;20;13;19;0;21
2020-02-06 21:00:00;33;12;38;13;11;21;0;21
2020-02-06 21:15:00;20;18;43;14;11;24;0;20
2020-02-06 21:30:00;29;20;25;15;5;20;0;16
2020-02-06 21:45:00;31;16;24;32;25;13;0;9
2020-02-06 22:00:00;19;19;22;57;33;15;0;10
2020-02-06 22:15:00;18;21;14;34;33;12;0;13
2020-02-06 22:30:00;12;7;12;19;17;9;0;15
2020-02-06 22:45:00;11;6;6;9;9;11;0;7
2020-02-06 23:00:00;14;17;6;7;3;6;0;14
2020-02-06 23:15:00;10;8;6;11;5;3;0;5
2020-02-06 23:30:00;7;2;4;3;5;6;0;5
2020-02-06 23:45:00;6;2;4;7;6;6;0;5
